HB010	HB020	HB030	HB050	HB050_F	HB060	HB060_F	HB070	HB070_F	HB080	HB080_F	HB100	HB100_F	HB120	HB120_F	HY020	HY020_F	HY022	HY022_F	HY023	HY023_F	HY030N	HY030N_F	HY040N	HY040N_F	HY050N	HY050N_F	HY060N	HY060N_F	HY070N	HY070N_F	HY080N	HY080N_F	HY081N	HY081N_F	HY090N	HY090N_F	HY100N	HY100N_F	HY110N	HY110N_F	HY120N	HY120N_F	HY130N	HY130N_F	HY131N	HY131N_F	HY145N	HY145N_F	HY170N	HY170N_F	HY010	HY010_F	HY040G	HY040G_F	HY050G	HY050G_F	HY060G	HY060G_F	HY070G	HY070G_F	HY080G	HY080G_F	HY081G	HY081G_F	HY090G	HY090G_F	HY100G	HY100G_F	HY110G	HY110G_F	HY120G	HY120G_F	HY130G	HY130G_F	HY131G	HY131G_F	HY140G	HY140G_F	HS011	HS011_F	HS021	HS021_F	HS022	HS022_F	HS031	HS031_F	HS040	HS040_F	HS050	HS050_F	HS060	HS060_F	HS090	HS090_F	HS110	HS110_F	HS120	HS120_F	HS150	HS150_F	HD080	HD080_F	HH010	HH010_F	HH021	HH021_F	HH030	HH030_F	HH050	HH050_F	HH060	HH060_F	HH070	HH070_F	CUOTAHIP	CUOTAHIP_F	HX040	HX060	HX240	VHRENTAA	VHRENTAAIA	VHPOBREZA	VHMATDEP	HI010	HI010_F	HI020	HI020_F	HI030	HI030_F	HI040	HI040_F	POBRECAT	HS160	HS160_F	HS170	HS170_F	HC020	HC020_F	HC080	HC080_F	HY030G	HY030G_F	HH040	HH040_F	HS140	HS140_F	HS180	HS180_F	HS190	HS190_F	HC001	HC001_F	HC002	HC002_F	HC003	HC003_F	HC060	HC060_F	HC070	HC070_F
2023	ES	5434	3	1	2023	1	543401	1	543401	1	10	1	4	1	23464301	21	23464301	21	23464301	21	NA	-7	2329870	21	0	11	0	11	0	11	0	16	0	16	32599	51	813600	11	0	11	1120000	11	0	16	0	16	2010920	21	0	16	43956878	25	2491900	25	0	15	0	15	0	15	0	16	0	16	40246	55	813600	11	0	15	1120000	11	0	16	0	16	19372577	25	3	1	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	6	1	NA	96	1	1	4	1	2	1	7	1	1	1	NA	96	189505	1	460100	1	4	12	2.3	23464301	25209136	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	250	1	4	1	2558435	1	2	1	2	1	2	1	1	1	3	1	2	1	4	1	1	1	1	1
2023	ES	5435	3	1	2023	1	543501	1	543501	1	NA	97	2	1	15013500	21	14919780	21	11707200	21	NA	-7	1138170	21	0	11	0	11	0	11	0	16	0	16	3244350	21	0	11	0	11	324000	11	0	16	0	16	1957430	21	0	16	22272330	25	2305970	25	0	15	0	15	0	15	0	16	0	16	4006940	25	0	11	0	15	324000	11	0	16	0	16	6934830	25	NA	96	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	6	1	NA	96	1	1	4	1	1	1	5	1	1	1	NA	96	66385	1	NA	96	2	7	1.5	15013500	16296582	0	0	2	1	NA	96	NA	96	3	1	0	2	1	2	1	130	1	3	1	1283083	1	2	1	3	1	2	1	1	1	3	1	2	1	4	1	1	1	1	1
2023	ES	5436	3	1	2023	1	543601	1	543601	1	11	1	4	1	11539491	21	11539491	21	9542271	21	NA	-7	1489430	21	0	11	0	11	0	11	0	16	0	16	1915200	21	169204	11	0	11	120000	11	0	16	0	16	69839	21	0	16	14380760	25	1489430	25	0	15	0	15	0	15	0	16	0	16	2367840	25	169204	11	0	15	120000	11	0	16	0	16	2721269	25	3	1	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	5	1	NA	96	1	1	4	1	2	1	7	1	1	1	NA	96	89339	1	120000	1	4	14	2.5	11539491	12848721	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	140	1	3	1	1478435	1	1	1	2	1	2	1	2	1	3	1	1	1	4	1	1	1	1	1
2023	ES	5437	3	1	2023	1	543701	1	543702	1	8	1	2	1	7780670	21	7780670	21	7780670	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	576560	21	0	11	0	11	80000	11	0	16	0	16	-52900	21	0	16	10675810	25	0	15	0	15	0	15	0	15	0	16	0	16	712980	25	0	11	0	15	80000	11	0	16	0	16	2815140	25	NA	96	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	3	1	NA	96	1	1	4	1	1	1	2	1	1	1	NA	96	36781	1	NA	96	2	8	1.5	7780670	8646828	0	0	2	1	NA	96	NA	96	2	1	0	2	1	1	1	70	1	3	1	866159	1	1	1	1	1	2	1	1	1	4	1	1	1	4	1	1	1	1	1
2023	ES	5438	2	1	2023	1	543801	1	543801	1	16	1	1	1	1464450	21	1345640	21	1345640	21	NA	-7	0	11	0	11	0	11	45200	11	0	16	0	16	2020	21	73859	51	0	11	22500	11	0	16	0	16	-75010	21	0	16	1738920	25	0	15	0	15	0	15	45200	15	0	16	0	16	2490	25	73859	51	0	15	22500	11	0	16	0	16	251970	25	3	1	3	1	2	1	NA	96	2	1	1	1	1	1	1	1	3	1	3	1	NA	96	2	1	3	1	2	1	2	1	1	1	NA	96	30227	1	NA	96	1	5	1	1464450	2198944	0	0	1	1	4	1	NA	96	1	1	0	2	1	1	1	37	1	3	1	808354	1	2	1	1	1	2	1	2	1	3	1	1	1	4	1	2	1	1	1
2023	ES	5439	3	1	2023	1	543901	1	543901	1	16	1	2	1	5131640	21	5131640	21	-161750	11	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	57000	11	0	16	0	16	104750	21	0	16	6389270	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	57000	11	0	16	0	16	1200630	25	NA	96	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	4	1	NA	96	1	1	4	1	1	1	6	1	1	1	NA	96	48822	1	NA	96	2	7	1.5	5131640	6222722	0	0	1	1	6	1	NA	96	2	1	0	2	1	2	1	150	1	2	1	1091083	1	2	1	2	1	2	1	2	1	3	1	2	1	4	1	1	1	1	1
2023	ES	5440	3	1	2023	1	544004	1	544001	1	15	1	4	1	3618440	21	3548440	21	3548440	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	2340	21	402000	11	0	11	25000	11	0	16	0	16	-169050	21	0	16	4224650	25	0	15	0	15	0	15	0	15	0	16	0	16	2890	25	402000	11	0	15	25000	11	0	16	0	16	581210	25	3	1	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	5	1	NA	96	1	1	4	1	2	1	8	1	1	1	NA	96	53510	1	60000	1	4	12	2.5	3618440	4039675	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	95	1	3	1	823235	1	1	1	2	1	2	1	2	1	4	1	1	1	4	1	1	1	1	1
2023	ES	5441	3	1	2023	1	544101	1	544102	1	9	1	2	1	3976030	21	3976030	21	-61510	21	NA	-7	31730	21	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	52000	11	0	16	0	16	41240	21	0	16	4698680	25	39690	25	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	52000	11	0	16	0	16	670650	25	NA	96	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	5	1	NA	96	1	1	4	1	1	1	5	1	1	1	NA	96	24406	1	NA	96	2	7	1.5	3976030	4775512	0	0	1	1	1	1	NA	96	2	1	0	2	1	2	1	90	1	4	1	799483	1	2	1	2	1	1	1	1	1	3	1	2	1	4	1	1	1	1	1
2023	ES	5442	3	1	2023	1	544201	1	544202	1	9	1	2	1	4569710	21	4569710	21	415380	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	325110	21	0	11	0	11	60000	11	120000	16	0	16	29920	21	0	16	5688120	25	0	15	0	15	0	15	0	15	0	16	0	16	404190	25	0	11	0	15	60000	11	120000	16	0	16	938410	25	NA	96	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	5	1	NA	96	1	1	4	1	1	1	5	1	1	1	NA	96	25427	1	NA	96	2	7	1.5	4569710	5438792	0	0	1	1	1	1	NA	96	2	1	0	2	1	2	1	85	1	3	1	869083	1	2	1	2	1	2	1	2	1	3	1	2	1	4	1	1	1	1	1
2023	ES	5443	3	1	2023	1	544301	1	544302	1	13	1	2	1	1985240	21	1985240	21	1985240	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	41200	11	0	16	0	16	-80920	21	0	16	2442580	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	41200	11	0	16	0	16	416140	25	NA	96	3	1	2	1	3	1	1	1	1	1	2	1	1	1	1	1	3	1	2	1	3	1	4	1	1	1	5	1	1	1	NA	96	20456	1	NA	96	2	8	1.5	1985240	2704894	0	0	2	1	NA	96	NA	96	2	1	0	2	1	1	1	69	1	3	1	719654	1	2	1	1	1	2	1	1	1	4	1	1	1	2	1	1	1	2	1
2023	ES	5445	3	1	2023	1	544501	1	544501	1	43	1	2	1	1877490	21	1877490	21	1877490	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	310800	11	0	11	63600	11	0	16	0	16	-5470	21	0	16	2484610	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	310800	11	0	15	63600	11	0	16	0	16	543520	25	3	1	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	3	1	3	1	NA	96	1	1	4	1	2	1	4	1	1	1	NA	96	45645	1	113800	1	2	8	1.5	1877490	2544191	0	0	2	1	NA	96	NA	96	1	1	1	2	1	1	1	96	1	3	1	977502	1	2	1	2	1	2	1	2	1	3	1	1	1	4	1	1	1	1	1
2023	ES	5446	3	1	2023	1	544601	1	544602	1	13	1	3	1	1567450	21	1567450	21	1567450	21	NA	-7	3970	21	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	34200	11	0	16	0	16	-15790	21	0	16	1802820	25	3970	25	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	34200	11	0	16	0	16	201170	25	NA	96	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	4	1	1	1	3	1	1	1	NA	96	22381	1	NA	96	3	9	2	1567450	2354408	1	0	3	1	NA	96	4	1	2	1	1	NA	97	NA	97	80	1	3	1	786959	1	NA	97	1	1	NA	97	1	1	3	1	2	1	4	1	1	1	2	1
2023	ES	5447	3	1	2023	1	544701	1	544701	1	18	1	1	1	3103780	21	3103780	21	-15490	21	NA	-7	3900	21	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	31600	11	0	16	0	16	-12210	21	0	16	3869590	25	3900	25	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	31600	11	0	16	0	16	734210	25	NA	96	3	1	2	1	NA	96	1	1	1	1	1	1	3	1	3	1	5	1	NA	96	1	1	4	1	1	1	5	1	1	1	NA	96	35272	1	NA	96	1	6	1	3103780	3838674	0	0	1	1	6	1	NA	96	2	1	0	2	1	1	1	100	1	4	1	734894	1	2	1	2	1	2	1	2	1	3	1	2	1	4	1	2	1	2	1
2023	ES	5449	5	1	2023	1	544903	1	544901	1	7	1	3	1	12329551	21	12279551	21	12279551	21	NA	-7	842990	21	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	33148	11	0	16	0	16	31970	21	0	16	18433870	25	842990	25	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	33148	11	0	16	0	16	6071170	25	3	1	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	5	1	NA	96	1	1	3	1	2	1	5	1	1	1	NA	96	26528	1	NA	96	3	11	2	12329551	13174743	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	80	1	3	1	845193	1	2	1	2	1	2	1	2	1	3	1	1	1	4	1	1	1	1	1
2023	ES	5450	4	1	2023	1	545001	1	545001	1	9	1	2	1	7734140	21	7734140	21	7734140	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	535360	21	0	16	11117240	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	3383100	25	3	1	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	6	1	2	1	1	1	4	1	3	1	5	1	1	1	99144	1	114159	1	NA	96	2	8	1.5	7734140	7734140	0	0	1	1	1	1	NA	96	1	1	0	2	1	2	1	60	1	4	1	0	1	2	1	2	1	2	1	2	1	4	1	1	1	4	1	1	1	1	1
2023	ES	5451	3	1	2023	1	545101	1	545101	1	7	1	1	1	855160	21	363200	21	363200	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	-30910	21	0	16	934660	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	79500	25	3	1	3	1	2	1	NA	96	2	1	2	1	2	1	1	1	3	1	2	1	NA	96	2	1	3	1	3	1	2	1	2	1	71566	1	81908	1	NA	96	1	2	1	855160	855160	1	1	2	1	NA	96	NA	96	2	1	1	NA	97	NA	97	60	1	2	1	0	1	NA	97	2	1	NA	97	NA	97	5	1	NA	96	4	1	2	1	2	1
2023	ES	5453	3	1	2023	1	545301	1	545301	1	10	1	1	1	2270970	21	2270970	21	2270970	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	4350	21	0	16	2936240	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	665270	25	3	1	3	1	2	1	3	1	1	1	1	1	1	1	3	1	3	1	3	1	1	1	1	1	4	1	3	1	2	1	2	1	78566	1	89732	1	NA	96	1	2	1	2270970	2270970	0	0	2	1	NA	96	NA	96	1	1	0	2	1	1	1	65	1	2	1	0	1	2	1	1	1	2	1	1	1	3	1	1	1	4	1	2	1	1	1
2023	ES	5454	3	1	2023	1	545401	1	545401	1	9	1	2	1	3317092	21	3317092	21	-755697	21	NA	-7	366072	51	0	11	0	11	0	11	0	16	0	16	1600810	21	0	11	0	11	1275000	11	0	16	0	16	1447580	21	0	16	6986362	25	366072	55	0	15	0	15	0	15	0	16	0	16	1952450	25	0	11	0	15	1275000	11	0	16	0	16	2394270	25	NA	96	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	5	1	NA	96	1	1	4	1	1	1	7	1	1	1	NA	96	41406	1	NA	96	2	7	1.5	3317092	4096987	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	95	1	3	1	779894	1	2	1	2	1	2	1	2	1	4	1	1	1	4	1	1	1	1	1
2023	ES	5455	3	1	2023	1	545501	1	545501	1	8	1	6	1	8043797	21	4913767	21	4913767	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	-70221	11	0	16	8583526	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	539728	25	3	1	3	1	2	1	NA	96	2	1	1	1	2	1	1	1	3	1	3	1	NA	96	2	1	3	1	3	1	6	1	2	1	92500	1	121364	1	NA	96	6	9	3.5	8043797	8043797	0	0	3	1	NA	96	4	1	2	1	0	2	1	2	1	95	1	2	1	0	1	2	1	2	1	2	1	2	1	4	1	1	1	4	1	2	1	2	1
2023	ES	5456	4	1	2023	1	545601	1	545601	1	16	1	1	1	1383560	21	1383560	21	-120000	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	120000	11	0	16	0	16	0	11	0	16	1544180	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	120000	11	0	16	0	16	40620	25	NA	96	3	1	1	1	NA	96	1	1	1	1	1	1	1	1	3	1	4	1	NA	96	1	1	2	1	1	1	8	1	2	1	NA	96	34660	1	NA	96	1	6	1	1383560	2364517	0	0	1	1	6	1	NA	96	2	1	0	2	1	1	1	170	1	3	1	980958	1	1	1	1	1	1	1	1	1	4	1	1	1	4	1	1	1	1	1
2023	ES	5457	2	1	2023	1	545701	1	545702	1	6	1	2	1	2387550	21	2387550	21	2387550	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	3900	21	0	11	0	11	0	11	0	16	0	16	-91940	21	0	16	2927670	25	0	15	0	15	0	15	0	15	0	16	0	16	4810	25	0	11	0	15	0	11	0	16	0	16	540120	25	3	1	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	3	1	4	1	NA	96	1	1	4	1	3	1	5	1	1	1	85000	1	103896	1	NA	96	2	8	1.5	2387550	2387550	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	70	1	2	1	0	1	1	1	1	1	1	1	1	1	3	1	1	1	4	1	2	1	2	1
2023	ES	5458	3	1	2023	1	545801	1	545801	1	15	1	2	1	1502410	21	1342170	21	1342170	21	NA	-7	0	11	0	11	0	11	0	11	180000	16	180000	16	0	21	0	11	0	11	0	11	0	16	0	16	-14940	21	0	16	1588740	25	0	15	0	15	0	15	0	15	180000	16	180000	16	0	25	0	11	0	15	0	11	0	16	0	16	86330	25	3	1	3	1	1	1	NA	96	2	1	1	1	2	1	1	1	2	1	3	1	NA	96	2	1	3	1	3	1	5	1	1	1	70000	1	76364	1	NA	96	2	10	1.5	1502410	1502410	1	0	2	1	NA	96	NA	96	2	1	1	2	1	2	1	65	1	3	1	0	1	2	1	2	1	2	1	2	1	4	1	1	1	4	1	1	1	1	1
2023	ES	5459	3	1	2023	1	545901	1	545901	1	9	1	2	1	8832970	21	8832970	21	8832970	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	480000	11	0	11	10000	11	0	16	0	16	-95460	21	0	16	12587410	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	480000	11	0	15	10000	11	0	16	0	16	3744440	25	3	1	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	4	1	2	1	1	1	3	1	2	1	2	1	1	1	NA	96	71135	1	85000	1	2	8	1.5	8832970	9190124	0	0	1	1	1	1	NA	96	2	1	0	2	1	2	1	60	1	3	1	837154	1	2	1	2	1	2	1	2	1	3	1	2	1	4	1	1	1	1	1
2023	ES	5460	3	1	2023	1	546001	1	546001	1	7	1	5	1	6909170	21	5535640	21	5535640	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	117223	11	0	11	49000	11	0	16	0	16	-282670	21	0	16	7984110	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	117223	11	0	15	49000	11	0	16	0	16	1025940	25	3	1	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	4	1	2	1	6	1	1	1	NA	96	31539	1	40000	1	5	14	3	6909170	7405925	0	0	1	1	4	1	NA	96	1	1	0	2	1	1	1	93	1	3	1	613980	1	2	1	2	1	2	1	2	1	4	1	1	1	4	1	1	1	1	1
2023	ES	5461	3	1	2023	1	546101	1	546101	1	13	1	1	1	1398371	21	1398371	21	-33148	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	33148	11	0	16	0	16	0	21	0	16	1431520	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	33148	11	0	16	0	16	0	25	NA	96	3	1	2	1	NA	96	1	1	1	1	1	1	3	1	3	1	5	1	NA	96	1	1	3	1	1	1	5	1	1	1	NA	96	12301	1	NA	96	1	6	1	1398371	1997504	0	0	1	1	1	1	NA	96	2	1	0	2	1	2	1	57	1	4	1	599134	1	2	1	2	1	1	1	1	1	4	1	1	1	4	1	2	1	2	1
2023	ES	5462	3	1	2023	1	546201	1	546201	1	9	1	4	1	1692140	21	1324000	21	1324000	21	NA	-7	0	11	72000	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	-11090	21	0	16	1787040	25	0	15	72000	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	94900	25	3	1	3	1	2	1	NA	96	2	1	1	1	2	1	1	1	1	1	4	1	NA	96	2	1	3	1	3	1	4	1	2	1	56600	1	74056	1	NA	96	4	12	2.1	1692140	1692140	1	0	3	1	NA	96	1	1	1	1	1	2	1	2	1	NA	97	4	1	0	1	2	1	1	1	2	1	1	1	5	1	NA	96	4	1	2	1	2	1
2023	ES	5464	3	1	2023	1	546401	1	546401	1	59	1	3	1	3431280	21	2400470	21	2400470	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	49600	11	168000	16	0	16	66410	21	0	16	4140650	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	49600	11	168000	16	0	16	491770	25	NA	96	3	1	2	1	NA	96	2	1	1	1	2	1	1	1	3	1	2	1	NA	97	3	1	4	1	1	1	4	1	1	1	NA	96	28597	1	NA	96	3	9	2	3431280	4260821	0	0	2	1	NA	96	NA	96	NA	97	0	2	1	1	1	95	1	3	1	829542	1	2	1	1	1	1	1	2	1	3	1	2	1	4	1	1	1	1	1
2023	ES	5465	3	1	2023	1	546501	1	546502	1	24	1	2	1	4274840	21	4274840	21	1741620	21	NA	-7	154920	21	0	11	0	11	0	11	0	16	0	16	2620	21	0	11	0	11	97800	11	0	16	0	16	-6860	21	34400	16	5188440	25	154920	25	0	15	0	15	0	15	0	16	0	16	3230	25	0	11	0	15	97800	11	0	16	0	16	815800	25	NA	96	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	4	1	2	1	3	1	4	1	1	1	5	1	1	1	NA	96	28497	1	NA	96	2	7	1.5	4274840	5195995	0	0	1	1	7	1	NA	96	2	1	0	2	1	2	1	100	1	3	1	921155	1	2	1	2	1	2	1	2	1	3	1	1	1	4	1	1	1	1	1
2023	ES	5467	4	1	2023	1	546701	1	546701	1	11	1	3	1	1641440	21	1327260	21	1327260	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	0	21	0	16	1731430	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	89990	25	3	1	3	1	2	1	3	1	2	1	1	1	2	1	2	1	2	1	3	1	2	1	2	1	3	1	4	1	5	1	1	1	38944	1	55340	1	NA	96	3	11	1.8	1641440	1856977	1	0	3	1	NA	96	4	1	1	1	1	2	1	2	1	75	1	4	1	215538	1	1	1	2	1	2	1	2	1	4	1	NA	97	4	1	2	1	2	1
2023	ES	5469	4	1	2023	1	546901	1	546902	1	8	1	4	1	5189370	21	3070990	21	3070990	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	32980	21	0	16	5524830	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	335460	25	NA	96	2	1	2	1	2	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	4	1	5	1	4	1	2	1	NA	96	19947	1	NA	96	4	14	2.5	5189370	5938271	0	1	2	1	NA	96	NA	96	3	1	0	2	1	1	1	70	1	1	1	748902	1	1	1	1	1	1	1	1	1	5	1	NA	96	4	1	2	1	2	1
2023	ES	5470	4	1	2023	1	547001	1	547001	1	8	1	1	1	1362930	21	1103210	21	1103210	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	35000	11	0	16	0	16	61220	21	0	16	1602290	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	35000	11	0	16	0	16	204360	25	NA	96	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	3	1	NA	96	1	1	4	1	1	1	4	1	1	1	NA	96	24914	1	NA	96	1	5	1	1362930	2126951	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	80	1	3	1	764022	1	2	1	1	1	2	1	2	1	3	1	1	1	4	1	1	1	1	1
2023	ES	5471	4	1	2023	1	547101	1	547101	1	7	1	4	1	5008111	21	5008111	21	5008111	21	NA	-7	206590	21	0	11	0	11	0	11	0	16	0	16	760	21	0	11	0	11	33148	11	0	16	0	16	109170	21	0	16	6466910	25	206590	25	0	15	0	15	0	15	0	16	0	16	940	25	0	11	0	15	33148	11	0	16	0	16	1425650	25	NA	96	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	4	1	NA	96	1	1	3	1	1	1	6	1	1	1	NA	96	23543	1	NA	96	4	12	2.3	5008111	6004381	0	0	1	1	1	1	NA	96	2	1	0	2	1	1	1	110	1	3	1	996270	1	2	1	1	1	1	1	1	1	3	1	2	1	3	1	1	1	2	1
2023	ES	5472	4	1	2023	1	547201	1	547201	1	9	1	4	1	2333160	21	2151390	21	2151390	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	120000	16	0	16	-103500	21	0	16	2659870	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	120000	16	0	16	206710	25	3	1	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	3	1	NA	96	1	1	4	1	3	1	3	1	1	1	61644	1	78052	1	NA	96	4	12	2.1	2333160	2333160	0	0	3	1	NA	96	1	1	2	1	1	2	1	1	1	100	1	3	1	0	1	2	1	2	1	1	1	2	1	3	1	2	1	3	1	1	1	1	1
2023	ES	5473	2	1	2023	1	547301	1	547301	1	14	1	4	1	3945350	21	3945350	21	1703680	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	208540	21	0	11	0	11	60000	11	0	16	0	16	51300	21	0	16	4465020	25	0	15	0	15	0	15	0	15	0	16	0	16	263330	25	0	11	0	15	60000	11	0	16	0	16	459670	25	NA	96	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	3	1	NA	96	3	1	4	1	1	1	6	1	1	1	NA	96	26697	1	NA	96	4	12	2.1	3945350	4626244	0	0	3	1	NA	96	6	1	2	1	0	2	1	1	1	98	1	3	1	680894	1	2	1	2	1	2	1	2	1	3	1	2	1	4	1	2	1	2	1
2023	ES	5474	5	1	2023	1	NA	97	547402	1	6	1	2	1	2830801	21	2830801	21	893871	21	NA	-7	750660	21	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	33148	11	0	16	0	16	-176360	21	0	16	2863670	25	926740	25	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	33148	11	0	16	0	16	-280	25	NA	96	3	1	2	1	NA	96	1	1	1	1	1	1	3	1	3	1	4	1	NA	96	1	1	3	1	1	1	6	1	1	1	NA	96	26528	1	NA	96	2	7	1.5	2830801	3811758	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	90	1	3	1	980958	1	2	1	2	1	2	1	2	1	3	1	1	1	4	1	1	1	1	1
2023	ES	5475	3	1	2023	1	547501	1	547502	1	8	1	3	1	5344630	21	5344630	21	2430330	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	12000	11	0	16	0	16	-25040	21	0	16	6596030	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	12000	11	0	16	0	16	1239400	25	NA	96	3	1	2	1	3	1	1	1	1	1	1	1	3	1	1	1	4	1	NA	96	1	1	4	1	1	1	5	1	1	1	NA	96	29739	1	NA	96	3	9	2	5344630	6033712	0	0	1	1	1	1	NA	96	2	1	0	2	1	1	1	70	1	3	1	689083	1	2	1	2	1	2	1	1	1	3	1	2	1	4	1	1	1	2	1
