RB010	RB020	RB030	RB050	RB050_F	RB080	RB080_F	RB081	RB081_F	RB082	RB082_F	RB090	RB090_F	RB200	RB200_F	RB211	RB211_F	RB220	RB220_F	RB230	RB230_F	RB240	RB240_F	RB280	RB280_F	RB290	RB290_F	RL010	RL010_F	RL020	RL020_F	RL030	RL030_F	RL040	RL040_F	RL050	RL050_F	RL060	RL060_F	RL070	RL070_F	VRLOWJOB	VREU2020	VRMATSOCDEP	VRLOWJOB_N	VREU2030_N	AROPE	AROPE_N
2023	ES	3207101	42964152	1	1988	1	34	1	34	1	1	1	1	1	1	1	NA	96	NA	96	NA	96	3	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	1	0	0	1	1	1
2023	ES	3207102	42964152	1	1983	1	39	1	39	1	2	1	1	1	6	1	NA	96	NA	96	3207103	1	3	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	1	0	0	1	1	1
2023	ES	3207103	42964152	1	1977	1	45	1	46	1	1	1	1	1	2	1	NA	96	NA	96	3207102	1	3	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	1	0	0	1	1	1
2023	ES	3207104	42964152	1	2013	1	9	1	10	1	1	1	1	1	5	1	3207103	1	3207102	1	NA	96	1	1	1	1	NA	96	30	1	0	1	0	1	0	1	0	1	41225212	1	0	1	0	0	1	1	1
2023	ES	3207105	42964152	1	2014	1	8	1	9	1	1	1	1	1	5	1	3207103	1	3207102	1	NA	96	1	1	1	1	NA	96	35	1	0	1	0	1	0	1	0	1	41225212	1	0	1	0	0	1	1	1
2023	ES	3207106	42964152	1	2015	1	7	1	7	1	1	1	1	1	5	1	NA	96	3207102	1	NA	96	2	1	1	1	NA	96	35	1	0	1	0	1	0	1	0	1	39487351	1	0	1	0	0	1	1	1
2023	ES	3207201	30353023	1	1957	1	65	1	65	1	2	1	1	1	6	1	NA	96	3207202	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	1	1	9	1	1	1
2023	ES	3207202	30353023	1	1937	1	85	1	85	1	2	1	1	1	3	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	1	1	9	1	1	1
2023	ES	3207301	30595077	1	1976	1	46	1	46	1	2	1	1	1	1	1	NA	96	NA	96	3207302	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3207302	30595077	1	1966	1	56	1	57	1	1	1	1	1	1	1	NA	96	NA	96	3207301	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3207303	30595077	1	2001	1	21	1	21	1	2	1	1	1	1	1	NA	96	3207301	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3207401	48411814	1	1980	1	42	1	42	1	1	1	1	1	1	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	1	1	0	1	1	1
2023	ES	3207501	39444637	1	1952	1	70	1	70	1	1	1	1	1	3	1	NA	96	NA	96	3207502	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	1	0	9	1	1	1
2023	ES	3207502	39444637	1	1953	1	69	1	70	1	2	1	1	1	6	1	NA	96	NA	96	3207501	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	1	0	9	1	1	1
2023	ES	3207601	29204507	1	1958	1	64	1	64	1	1	1	1	1	1	1	NA	96	NA	96	3207602	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	0	0	0	0
2023	ES	3207602	29204507	1	1970	1	52	1	52	1	2	1	1	1	1	1	NA	96	NA	96	3207601	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3207603	29204507	1	2002	1	20	1	20	1	2	1	1	1	5	1	3207601	1	3207602	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3207604	29204507	1	2002	1	20	1	20	1	1	1	1	1	5	1	3207601	1	3207602	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3207701	60927057	1	1968	1	54	1	54	1	2	1	1	1	1	1	NA	96	NA	96	3207702	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3207702	60927057	1	1954	1	68	1	68	1	1	1	1	1	3	1	NA	96	NA	96	3207701	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	3207703	60927057	1	1998	1	24	1	25	1	1	1	1	1	1	1	3207702	1	3207701	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3207704	60927057	1	1988	1	34	1	34	1	1	1	1	1	2	1	3207702	1	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3207801	39444637	1	1953	1	69	1	69	1	2	1	1	1	3	1	NA	96	NA	96	3207802	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	3207802	39444637	1	1951	1	71	1	71	1	1	1	1	1	3	1	NA	96	NA	96	3207801	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	3207901	50446586	1	1989	1	33	1	34	1	2	1	1	1	1	1	NA	96	NA	96	3207902	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3207902	50446586	1	1985	1	37	1	37	1	1	1	1	1	1	1	NA	96	NA	96	3207901	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3207903	50446586	1	2020	1	2	1	3	1	2	1	1	1	5	1	3207902	1	3207901	1	NA	96	1	1	1	1	28	1	NA	96	0	1	0	1	0	1	22	1	49108716	1	0	0	0	0	0	0	0
2023	ES	3208001	29033708	1	1960	1	62	1	63	1	2	1	1	1	6	1	NA	96	NA	96	3208002	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	3208002	29033708	1	1956	1	66	1	66	1	1	1	1	1	3	1	NA	96	NA	96	3208001	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	3208201	41975307	1	1978	1	44	1	44	1	1	1	1	1	1	1	NA	96	NA	96	3208202	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3208202	41975307	1	1984	1	38	1	38	1	2	1	1	1	1	1	NA	96	NA	96	3208201	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3208301	22098204	1	1969	1	53	1	53	1	1	1	1	1	1	1	NA	96	NA	96	3208302	1	3	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3208302	22098204	1	1971	1	51	1	52	1	2	1	1	1	2	1	NA	96	NA	96	3208301	1	3	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3208401	88618327	1	1993	1	29	1	29	1	1	1	1	1	1	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3208501	36110849	1	1967	1	55	1	55	1	2	1	1	1	1	1	NA	96	NA	96	3208502	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	9	0	0	0
2023	ES	3208502	36110849	1	1968	1	54	1	55	1	1	1	1	1	1	1	NA	96	NA	96	3208501	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3208503	36110849	1	1998	1	24	1	24	1	1	1	1	1	5	1	3208502	1	3208501	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3208504	36110849	1	2002	1	20	1	21	1	2	1	1	1	5	1	3208502	1	3208501	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3208701	35243670	1	1952	1	70	1	70	1	2	1	1	1	6	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	1	1
2023	ES	3208702	35243670	1	1975	1	47	1	47	1	2	1	1	1	1	1	NA	96	3208701	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	1	1
2023	ES	3208703	35243670	1	2012	1	10	1	11	1	1	1	1	1	5	1	NA	96	3208702	1	NA	96	1	1	1	1	NA	96	37	1	3	1	0	1	0	1	0	1	33425854	1	0	0	0	0	0	1	1
2023	ES	3208704	35243670	1	2014	1	8	1	8	1	2	1	1	1	5	1	NA	96	3208702	1	NA	96	1	1	1	1	NA	96	37	1	3	1	0	1	0	1	0	1	35442539	1	0	0	0	0	0	1	1
2023	ES	3208801	26469336	1	1977	1	45	1	45	1	1	1	1	1	1	1	NA	96	NA	96	3208802	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3208802	26469336	1	1971	1	51	1	51	1	2	1	1	1	1	1	NA	96	NA	96	3208801	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3208803	26469336	1	2007	1	15	1	15	1	2	1	1	1	5	1	3208801	1	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3208804	26469336	1	2010	1	12	1	12	1	1	1	1	1	5	1	3208801	1	NA	96	NA	96	1	1	1	1	NA	96	33	1	0	1	0	1	0	1	0	1	26905657	1	0	0	0	0	0	0	0
2023	ES	3209101	17236400	1	1978	1	44	1	45	1	2	1	1	1	1	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	1	1	0	1	1	1
2023	ES	3209102	17236400	1	2006	1	16	1	16	1	1	1	1	1	5	1	NA	96	3209101	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	1	0	0	1	1	1
2023	ES	3209103	17236400	1	2012	1	10	1	10	1	2	1	1	1	5	1	NA	96	3209101	1	NA	96	1	1	1	1	NA	96	37	1	1	1	0	1	0	1	0	1	17213153	1	0	1	1	0	1	1	1
2023	ES	3209201	40369323	1	1946	1	76	1	76	1	1	1	1	1	3	1	NA	96	NA	96	3209202	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	3209202	40369323	1	1948	1	74	1	74	1	2	1	1	1	6	1	NA	96	NA	96	3209201	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	3209301	69412112	1	1994	1	28	1	28	1	2	1	1	1	2	1	3209302	1	3209303	1	NA	96	3	1	3	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	1	1	1	1	1	1	1
2023	ES	3209302	69412112	1	1966	1	56	1	56	1	1	1	1	1	2	1	NA	96	NA	96	3209303	1	3	1	3	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	1	1	1	1	1	1	1
2023	ES	3209303	69412112	1	1966	1	56	1	57	1	2	1	1	1	6	1	NA	96	NA	96	3209302	1	3	1	3	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	1	1	1	1	1	1	1
2023	ES	3209401	24893969	1	1973	1	49	1	49	1	2	1	1	1	1	1	NA	96	NA	96	NA	96	3	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	1	1	0	1	1	1
2023	ES	3209402	24893969	1	2004	1	18	1	18	1	2	1	1	1	5	1	NA	96	3209401	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	1	1	0	1	1	1
2023	ES	3209403	24893969	1	2015	1	7	1	7	1	2	1	1	1	5	1	NA	96	3209401	1	NA	96	1	1	1	1	NA	96	25	1	20	1	0	1	0	1	12	1	22879466	1	0	1	1	0	1	1	1
2023	ES	3209601	22245610	1	1968	1	54	1	55	1	1	1	1	1	1	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3209701	49475467	1	1937	1	85	1	85	1	2	1	1	1	3	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	3209702	49475467	1	1969	1	53	1	54	1	2	1	1	1	1	1	NA	96	NA	96	NA	96	3	1	3	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3209801	28434863	1	1971	1	51	1	51	1	2	1	1	1	1	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3209901	43723766	1	1940	1	82	1	82	1	1	1	1	1	3	1	NA	96	NA	96	3209902	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	3209902	43723766	1	1940	1	82	1	82	1	2	1	1	1	6	1	NA	96	NA	96	3209901	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	3210001	73246488	1	1971	1	51	1	52	1	1	1	1	1	2	1	NA	96	NA	96	3210002	1	3	1	3	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	1	1	0	1	1	1	1
2023	ES	3210002	73246488	1	1982	1	40	1	40	1	2	1	1	1	2	1	NA	96	NA	96	3210001	1	3	1	3	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	1	1	0	1	1	1	1
2023	ES	3210003	73246488	1	2006	1	16	1	16	1	1	1	1	1	5	1	3210001	1	3210002	1	NA	96	3	1	3	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	1	1	0	1	1	1	1
2023	ES	3210004	73246488	1	2009	1	13	1	14	1	2	1	1	1	5	1	3210001	1	3210002	1	NA	96	3	1	3	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	1	1	0	1	1	1	1
2023	ES	3210101	39181833	1	1961	1	61	1	61	1	1	1	1	1	4	1	NA	96	NA	96	3210102	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	1	1	9	1	1	1
2023	ES	3210102	39181833	1	1963	1	59	1	59	1	2	1	1	1	2	1	NA	96	NA	96	3210101	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	1	1	1	1	1	1	1
2023	ES	3210201	37787206	1	1972	1	50	1	50	1	2	1	1	1	1	1	NA	96	NA	96	3210202	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3210202	37787206	1	1968	1	54	1	55	1	1	1	1	1	1	1	NA	96	NA	96	3210201	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3210203	37787206	1	1999	1	23	1	23	1	2	1	1	1	1	1	3210202	1	3210201	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3210204	37787206	1	2003	1	19	1	20	1	1	1	1	1	1	1	3210202	1	3210201	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3210205	37787206	1	2009	1	13	1	13	1	2	1	1	1	5	1	3210202	1	3210201	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3210401	39444637	1	1953	1	69	1	69	1	2	1	1	1	3	1	NA	96	NA	96	3210402	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	3210402	39444637	1	1949	1	73	1	74	1	1	1	1	1	3	1	NA	96	NA	96	3210401	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	3210501	51370272	1	1968	1	54	1	54	1	2	1	1	1	1	1	NA	96	NA	96	3210502	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3210502	51370272	1	1960	1	62	1	62	1	1	1	1	1	1	1	NA	96	3210505	1	3210501	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	0	0	0	0
2023	ES	3210503	51370272	1	1995	1	27	1	27	1	2	1	1	1	1	1	3210502	1	3210501	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3210504	51370272	1	1999	1	23	1	23	1	1	1	1	1	1	1	3210502	1	3210501	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3210505	51370272	1	1937	1	85	1	85	1	2	1	1	1	3	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	3210601	52826346	1	1998	1	24	1	24	1	1	1	1	1	1	1	3210603	1	3210602	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3210602	52826346	1	1971	1	51	1	52	1	2	1	1	1	1	1	NA	96	NA	96	3210603	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3210603	52826346	1	1963	1	59	1	59	1	1	1	1	1	1	1	NA	96	NA	96	3210602	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3210604	52826346	1	2001	1	21	1	22	1	1	1	NA	97	NA	97	3210603	1	3210602	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3210701	37049855	1	1959	1	63	1	63	1	2	1	1	1	2	1	NA	96	NA	96	3210702	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	1	1	1	0	1
2023	ES	3210702	37049855	1	1951	1	71	1	71	1	1	1	1	1	3	1	NA	96	NA	96	3210701	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	1	9	1	0	1
2023	ES	3210703	37049855	1	1978	1	44	1	44	1	1	1	1	1	4	1	3210702	1	3210701	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	1	1	0	1	1	1	1
2023	ES	3210801	27968276	1	1960	1	62	1	62	1	2	1	1	1	1	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	0	0	0	0
2023	ES	3210802	27968276	1	1986	1	36	1	36	1	1	1	1	1	1	1	NA	96	3210801	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3210803	27968276	1	2004	1	18	1	18	1	2	1	1	1	5	1	NA	96	3210801	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3211001	47396858	1	1973	1	49	1	50	1	1	1	1	1	1	1	NA	96	NA	96	3211002	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3211002	47396858	1	1975	1	47	1	47	1	2	1	1	1	1	1	NA	96	NA	96	3211001	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3211003	47396858	1	2001	1	21	1	21	1	1	1	1	1	5	1	3211001	1	3211002	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3211004	47396858	1	2004	1	18	1	18	1	1	1	1	1	5	1	3211001	1	3211002	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3211101	47820698	1	1968	1	54	1	55	1	1	1	1	1	1	1	NA	96	NA	96	3211102	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3211102	47820698	1	1968	1	54	1	54	1	2	1	1	1	1	1	NA	96	3211103	1	3211101	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3211103	47820698	1	1937	1	85	1	85	1	2	1	1	1	3	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	3211104	47820698	1	2001	1	21	1	21	1	2	1	1	1	5	1	3211101	1	3211102	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3211105	47820698	1	2001	1	21	1	21	1	1	1	1	1	1	1	3211101	1	3211102	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3211106	47820698	1	2001	1	21	1	21	1	1	1	1	1	5	1	3211101	1	3211102	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3211201	43463588	1	1976	1	46	1	46	1	2	1	1	1	1	1	NA	96	NA	96	3211202	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3211202	43463588	1	1975	1	47	1	47	1	1	1	1	1	1	1	NA	96	NA	96	3211201	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3211203	43463588	1	2011	1	11	1	12	1	2	1	1	1	5	1	3211202	1	3211201	1	NA	96	1	1	1	1	NA	96	42	1	0	1	0	1	0	1	0	1	41221801	1	0	0	0	0	0	0	0
2023	ES	3211204	43463588	1	2012	1	10	1	10	1	2	1	1	1	5	1	3211202	1	3211201	1	NA	96	1	1	1	1	NA	96	42	1	0	1	0	1	0	1	0	1	43404967	1	0	0	0	0	0	0	0
2023	ES	3211301	62543808	1	1975	1	47	1	47	1	1	1	1	1	1	1	NA	96	NA	96	3211302	1	3	1	3	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3211302	62543808	1	1975	1	47	1	47	1	2	1	1	1	8	1	NA	96	NA	96	3211301	1	3	1	3	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3211303	62543808	1	2013	1	9	1	9	1	2	1	1	1	5	1	3211301	1	3211302	1	NA	96	1	1	3	1	NA	96	35	1	0	1	0	1	0	1	0	1	60012397	1	0	0	0	0	0	0	0
2023	ES	3211304	62543808	1	2016	1	6	1	6	1	2	1	1	1	5	1	3211301	1	3211302	1	NA	96	1	1	3	1	NA	96	35	1	0	1	0	1	0	1	0	1	63985287	1	0	0	0	0	0	0	0
2023	ES	3211401	39444637	1	1948	1	74	1	75	1	1	1	1	1	3	1	NA	96	NA	96	3211402	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	3211402	39444637	1	1951	1	71	1	71	1	2	1	1	1	3	1	NA	96	NA	96	3211401	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	3211501	40985451	1	1953	1	69	1	70	1	2	1	1	1	1	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	3211502	40985451	1	1988	1	34	1	34	1	1	1	1	1	1	1	NA	96	3211501	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3211601	32600341	1	1969	1	53	1	53	1	2	1	1	1	1	1	NA	96	NA	96	3211602	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3211602	32600341	1	1968	1	54	1	54	1	1	1	1	1	1	1	NA	96	NA	96	3211601	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3211603	32600341	1	1999	1	23	1	23	1	2	1	1	1	5	1	3211602	1	3211601	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3211604	32600341	1	2002	1	20	1	21	1	1	1	1	1	5	1	3211602	1	3211601	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3211605	32600341	1	2003	1	19	1	19	1	2	1	1	1	5	1	3211602	1	3211601	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3211701	34776676	1	1968	1	54	1	54	1	1	1	1	1	1	1	NA	96	NA	96	3211702	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	3211702	34776676	1	1970	1	52	1	52	1	2	1	1	1	1	1	NA	96	NA	96	3211701	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
