HB010	HB020	HB030	HB050	HB050_F	HB060	HB060_F	HB070	HB070_F	HB080	HB080_F	HB100	HB100_F	HB120	HB120_F	HY020	HY020_F	HY022	HY022_F	HY023	HY023_F	HY030N	HY030N_F	HY040N	HY040N_F	HY050N	HY050N_F	HY060N	HY060N_F	HY070N	HY070N_F	HY080N	HY080N_F	HY081N	HY081N_F	HY090N	HY090N_F	HY100N	HY100N_F	HY110N	HY110N_F	HY120N	HY120N_F	HY130N	HY130N_F	HY131N	HY131N_F	HY145N	HY145N_F	HY170N	HY170N_F	HY010	HY010_F	HY040G	HY040G_F	HY050G	HY050G_F	HY060G	HY060G_F	HY070G	HY070G_F	HY080G	HY080G_F	HY081G	HY081G_F	HY090G	HY090G_F	HY100G	HY100G_F	HY110G	HY110G_F	HY120G	HY120G_F	HY130G	HY130G_F	HY131G	HY131G_F	HY140G	HY140G_F	HS011	HS011_F	HS021	HS021_F	HS022	HS022_F	HS031	HS031_F	HS040	HS040_F	HS050	HS050_F	HS060	HS060_F	HS090	HS090_F	HS110	HS110_F	HS120	HS120_F	HS150	HS150_F	HD080	HD080_F	HH010	HH010_F	HH021	HH021_F	HH030	HH030_F	HH050	HH050_F	HH060	HH060_F	HH070	HH070_F	HI010	HI010_F	HI020	HI020_F	HI030	HI030_F	HI040	HI040_F	CUOTAHIP	CUOTAHIP_F	HX040	HX060	HX240	VHRENTAA	VHRENTAAAI	VHPOBREZA	VHMATDEP	HCH010	HCH010_F	HCH020	HCH020_F	HCH030	HCH030_F	HCH040	HCH040_F	HD100	HD100_F	HD110	HD110_F	HD120	HD120_F	HD140	HD140_F	HD150	HD150_F	HD160	HD160_F	HD170	HD170_F	HD180	HD180_F	HD190	HD190_F	HD200	HD200_F	HD210	HD210_F	HD220	HD220_F	HD225	HD225_F	HD240	HD240_F	HK010	HK010_F	HK020	HK020_F	HI012	HI012_F	HY150_1	HY150_1_F	HY150_2	HY150_2_F	HY150_3	HY150_3_F	HY150_4	HY150_4_F	POBRECAT
2021	ES	396	10	1	2021	1	39601	1	39601	1	10	1	1	1	2806710	21	-44000	21	-44000	21	575871	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	76890	16	0	11	44000	11	0	16	0	16	0	21	0	16	2850710	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	76890	16	0	15	44000	11	0	16	0	16	0	25	3	1	3	1	2	1	3	1	2	1	1	1	2	1	3	1	1	1	2	1	1	1	2	1	4	1	2	1	5	1	1	1	          	96	34005	1	2	1	 	96	 	96	1	1	700	1	1	5	10	2806710	3305691	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	397	8	1	2021	1	39701	1	39702	1	15	1	3	1	4871640	21	4871640	21	4871640	21	864398	56	0	11	0	11	0	11	0	11	0	16	0	16	31910	21	0	16	0	11	72000	11	0	16	0	16	-31210	21	0	16	6480970	25	0	15	0	15	0	15	0	15	0	16	0	16	37780	25	0	16	0	15	72000	11	0	16	0	16	1537330	25	 	96	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	5	1	 	96	1	1	4	1	1	1	6	1	1	1	          	96	25572	1	2	1	 	96	 	96	2	1	 	96	3	11	20	4871640	5736038	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	398	8	1	2021	1	39801	1	39802	1	72	1	4	1	7639830	21	7434320	21	7434320	21	755798	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	74800	11	0	16	0	16	3190	21	0	16	9870930	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	74800	11	0	16	0	16	2156300	25	 	96	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	4	1	2	1	1	1	4	1	1	1	7	1	1	1	          	96	29743	1	2	1	 	96	 	96	2	1	 	96	4	14	25	7639830	8395628	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	1	1	2	1	2	1	0
2021	ES	399	10	1	2021	1	39901	1	39901	1	6	1	2	1	3857790	21	3685030	21	3685030	21	0	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	0	11	0	16	0	16	55810	21	0	16	4883050	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	0	11	0	16	0	16	1025260	25	3	1	3	1	2	1	 	96	2	1	1	1	1	1	1	1	3	1	4	1	 	96	1	1	4	1	3	1	3	1	1	1	78000	1	95548	1	2	1	 	96	 	96	 	97	 	96	2	8	15	3857790	3857790	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	1	1	2	1	2	1	0
2021	ES	400	9	1	2021	1	40001	1	40001	1	12	1	2	1	3259240	21	2481030	21	-351060	21	0	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	0	11	300000	16	300000	16	51060	21	0	16	4352700	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	0	11	300000	16	300000	16	793460	25	3	1	3	1	2	1	 	96	1	1	1	1	1	1	1	1	3	1	4	1	 	96	3	1	3	1	3	1	3	1	1	1	30900	1	45342	1	1	1	6	1	 	96	2	1	 	96	2	7	15	3259240	3259240	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	1	1	1	1	2	1	2	1	2	1	2	1	0
2021	ES	401	10	1	2021	1	40101	1	40101	1	11	1	4	1	5656370	21	4848260	21	4848260	21	727613	56	51840	21	0	11	0	11	0	11	0	16	0	16	0	21	72000	16	0	11	30000	11	0	16	0	16	-56910	21	0	16	7604830	25	51840	25	0	15	0	15	0	15	0	16	0	16	0	25	72000	16	0	15	30000	11	0	16	0	16	1918460	25	3	1	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	4	1	 	96	1	1	3	1	2	1	4	1	1	1	          	96	35427	1	3	1	 	96	3	1	2	1	558	1	4	12	21	5656370	6311983	0	0	2	1	 	96	2	1	 	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	2	1	1	1	2	1	2	1	0
2021	ES	402	11	1	2021	1	40201	1	40201	1	15	1	2	1	1452160	21	1452160	21	-66990	21	662884	56	0	11	0	11	0	11	0	11	0	16	0	16	26700	21	0	16	0	11	100000	11	0	16	0	16	-6310	21	0	16	1552120	25	0	15	0	15	0	15	0	15	0	16	0	16	32970	25	0	16	0	15	100000	11	0	16	0	16	-40	25	 	96	3	1	2	1	 	96	2	1	1	1	1	1	1	1	1	1	4	1	 	96	1	1	1	1	1	1	3	1	1	1	          	96	20169	1	2	1	 	96	 	96	2	1	 	96	2	7	15	1452160	2115044	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	1
2021	ES	403	8	1	2021	1	40301	1	40305	1	41	1	5	1	5754665	21	5754665	21	2711455	21	950884	56	271705	51	0	11	0	11	0	11	0	16	0	16	266420	21	0	16	0	11	239300	11	0	16	0	16	1103520	21	0	16	8720725	25	271705	55	0	15	0	15	0	15	0	16	0	16	329060	25	0	16	0	15	239300	11	0	16	0	16	2726760	25	 	96	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	5	1	 	96	1	1	1	1	1	1	9	1	1	1	          	96	36421	1	3	1	 	96	9	1	1	1	 	96	5	14	28	5754665	6705549	0	0	2	1	 	96	2	1	 	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	2	1	2	1	2	1	2	1	0
2021	ES	404	11	1	2021	1	40401	1	40401	1	3	1	1	1	372732	51	122932	51	122932	51	0	56	0	11	0	11	0	11	0	11	0	16	0	16	0	11	0	16	0	11	0	11	0	16	0	16	-122932	11	0	16	249799	55	0	15	0	15	0	15	0	15	0	16	0	16	0	15	0	16	0	15	0	11	0	16	0	16	-122932	55	3	1	3	1	2	1	 	96	2	1	1	1	2	1	2	1	2	1	2	1	 	96	2	1	3	1	3	1	5	1	2	1	58000	1	70550	1	2	1	 	96	 	96	1	1	 	96	1	2	10	372732	372732	1	1	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	1
2021	ES	405	8	1	2021	1	40501	1	40501	1	7	1	2	1	4870940	21	4870940	21	4870940	21	752884	56	0	11	0	11	0	11	0	11	0	16	0	16	437030	21	0	16	0	11	136000	11	600000	16	600000	16	22610	21	0	16	7634690	25	0	15	0	15	0	15	0	15	0	16	0	16	539540	25	0	16	0	15	136000	11	600000	16	600000	16	2027750	25	 	96	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	5	1	 	96	1	1	2	1	1	1	6	1	1	1	          	96	34485	1	2	1	 	96	 	96	2	1	 	96	2	8	15	4870940	5623824	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	406	10	1	2021	1	40601	1	40601	1	20	1	2	1	3038660	21	3038660	21	38950	21	842884	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	66400	11	0	16	0	16	-105350	21	0	16	3732990	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	66400	11	0	16	0	16	627930	25	 	96	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	4	1	 	96	1	1	2	1	1	1	5	1	1	1	          	96	24639	1	2	1	 	96	 	96	2	1	 	96	2	7	15	3038660	3881544	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	407	10	1	2021	1	40702	1	40701	1	13	1	3	1	6193570	21	5953570	21	2717370	21	698884	56	682640	21	240000	11	0	11	0	11	0	16	0	16	87800	21	0	16	0	11	48000	11	0	16	0	16	-280960	21	0	16	7047910	25	875010	25	240000	15	0	15	0	15	0	16	0	16	108400	25	0	16	0	15	48000	11	0	16	0	16	806340	25	 	96	 	97	2	1	 	96	1	1	1	1	1	1	1	1	3	1	4	1	 	96	1	1	2	1	1	1	6	1	1	1	          	96	26835	1	2	1	 	96	 	96	2	1	 	96	3	9	20	6193570	6892454	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	409	10	1	2021	1	40901	1	40901	1	9	1	5	1	12178617	21	12178617	21	12178617	21	533595	56	0	11	0	11	0	11	0	11	0	16	0	16	5260	21	22495	16	0	11	24632	11	0	16	0	16	-293790	21	0	16	17967630	25	0	15	0	15	0	15	0	15	0	16	0	16	6500	25	22495	16	0	15	24632	11	0	16	0	16	5764380	25	3	1	3	1	1	1	 	96	1	1	1	1	1	1	1	1	1	1	4	1	 	96	1	1	3	1	2	1	5	1	1	1	          	96	36559	1	3	1	 	96	1	1	2	1	400	1	5	13	24	12178617	12689717	0	0	 	96	 	96	2	1	 	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	2	1	2	1	2	1	2	1	2	1	0
2021	ES	411	9	1	2021	1	41101	1	41101	1	7	1	4	1	8329550	21	8209550	21	8209550	21	874100	56	991910	21	120000	11	0	11	0	11	0	16	0	16	0	21	420000	16	0	11	40000	11	0	16	0	16	-172030	21	0	16	10698620	25	991910	25	120000	15	0	15	0	15	0	16	0	16	0	25	420000	16	0	15	40000	11	0	16	0	16	2329070	25	3	1	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	4	1	2	1	1	1	4	1	2	1	5	1	1	1	          	96	57364	1	1	1	4	1	 	96	2	1	695	1	4	12	21	8329550	8783650	0	0	 	96	 	96	2	1	 	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	2	1	2	1	2	1	2	1	2	1	0
2021	ES	413	10	1	2021	1	41302	1	41302	1	10	1	4	1	2713350	21	2308490	21	2308490	21	877700	56	0	11	0	11	0	11	0	11	0	16	0	16	20350	21	50207	16	0	11	60000	11	0	16	0	16	-39150	21	0	16	3256350	25	0	15	0	15	0	15	0	15	0	16	0	16	25130	25	50207	16	0	15	60000	11	0	16	0	16	483000	25	3	1	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	4	1	 	96	1	1	4	1	2	1	5	1	1	1	          	96	33110	1	2	1	 	96	 	96	2	1	370	1	4	12	21	2713350	3540843	0	0	2	1	 	96	 	96	 	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	 	96	2	1	2	1	1	1	2	1	0
2021	ES	414	10	1	2021	1	41401	1	41401	1	16	1	2	1	3436180	21	2438530	21	2438530	21	1007300	56	798500	21	0	11	0	11	0	11	0	16	0	16	1615760	21	12147	16	0	11	64000	11	0	16	0	16	-38050	21	0	16	4071960	25	907110	25	0	15	0	15	0	15	0	16	0	16	1994770	25	12147	16	0	15	64000	11	0	16	0	16	571780	25	3	1	3	1	2	1	 	96	2	1	1	1	1	1	1	1	1	1	4	1	 	96	3	1	4	1	2	1	5	1	1	1	          	96	45501	1	3	1	 	96	7	1	3	1	216	1	2	8	15	3436180	4431333	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	1	1	2	1	2	1	2	1	2	1	0
2021	ES	415	7	1	2021	1	41501	1	41501	1	8	1	3	1	4242930	21	3723360	21	3723360	21	842884	56	114090	21	0	11	0	11	0	11	0	16	0	16	0	21	166430	16	0	11	50000	11	0	16	0	16	-21910	21	0	16	5583270	25	114090	25	0	15	0	15	0	15	0	16	0	16	0	25	166430	16	0	15	50000	11	0	16	0	16	1290340	25	3	1	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	4	1	 	96	1	1	1	1	2	1	6	1	1	1	          	96	42350	1	2	1	 	96	 	96	2	1	650	1	3	11	20	4242930	4919384	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	1	1	1	1	2	1	0
2021	ES	416	7	1	2021	1	41601	1	41601	1	30	1	1	1	1162800	21	563250	21	-72000	21	662884	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	152889	16	0	11	72000	11	0	16	0	16	0	11	0	16	1234800	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	152889	16	0	15	72000	11	0	16	0	16	0	25	3	1	2	1	1	1	 	96	2	1	2	1	2	1	1	1	1	1	1	1	 	96	1	1	1	1	2	1	5	1	1	1	          	96	29734	1	3	1	 	96	9	1	2	1	535	1	1	5	10	1162800	1672794	0	1	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	2	1	2	1	2	1	2	1	2	1	0
2021	ES	417	7	1	2021	1	41701	1	41701	1	17	1	4	1	4625460	21	4130980	21	4130980	21	842884	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	276931	16	0	11	80000	11	0	16	0	16	4630	21	0	16	5761890	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	276931	16	0	15	80000	11	0	16	0	16	1056430	25	3	1	3	1	2	1	3	1	1	1	1	1	2	1	1	1	1	1	3	1	2	1	1	1	1	1	2	1	5	1	1	1	          	96	58163	1	2	1	 	96	 	96	2	1	700	1	4	12	23	4625460	5191413	0	0	 	96	 	96	2	1	 	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	 	96	2	1	1	1	2	1	2	1	0
2021	ES	419	10	1	2021	1	41902	1	41902	1	6	1	2	1	4247930	21	4247930	21	524210	21	842884	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	450859	16	0	11	44400	11	0	16	0	16	-304840	21	0	16	4642450	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	450859	16	0	15	44400	11	0	16	0	16	350120	25	3	1	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	3	1	 	96	1	1	1	1	2	1	5	1	1	1	          	96	59549	1	2	1	 	96	 	96	2	1	1300	1	2	7	15	4247930	4639955	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	420	7	1	2021	1	42001	1	42001	1	15	1	1	1	5846256	21	5846256	21	5846256	21	770884	56	1430630	21	0	11	0	11	0	11	0	16	0	16	0	21	102418	16	0	11	38543	11	0	16	0	16	202290	21	0	16	8191840	25	1430630	25	0	15	0	15	0	15	0	16	0	16	0	25	102418	16	0	15	38543	11	0	16	0	16	2307040	25	3	1	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	5	1	2	1	1	1	1	1	2	1	5	1	1	1	          	96	46892	1	1	1	7	1	 	96	2	1	400	1	1	2	10	5846256	6514722	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	2	1	2	1	2	1	2	1	2	1	0
2021	ES	423	11	1	2021	1	42301	1	42301	1	19	1	4	1	3808360	21	3110120	21	3110120	21	633367	56	250000	11	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	15000	11	0	16	0	16	-24800	21	0	16	4348910	25	330000	15	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	15000	11	0	16	0	16	525550	25	 	96	3	1	2	1	 	96	1	1	1	1	2	1	1	1	1	1	3	1	 	96	2	1	3	1	1	1	3	1	1	1	          	96	18079	1	2	1	 	96	 	96	2	1	 	96	4	12	25	3808360	4441727	0	0	2	1	 	96	2	1	 	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	 	96	2	1	1	1	2	1	2	1	0
2021	ES	424	9	1	2021	1	42401	1	42401	1	8	1	2	1	2170410	21	2170410	21	438590	21	662884	56	432760	21	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	32000	11	0	16	0	16	-37830	21	1000	16	2475990	25	535630	25	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	32000	11	0	16	0	16	273580	25	 	96	3	1	2	1	 	96	2	1	1	1	1	1	3	1	1	1	2	1	 	96	1	1	2	1	1	1	4	1	1	1	          	96	13270	1	2	1	 	96	 	96	2	1	 	96	2	7	15	2170410	2833294	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	426	7	1	2021	1	42601	1	42601	1	6	1	2	1	4761610	21	4761610	21	-82550	21	1280900	56	0	11	0	11	0	11	0	11	0	16	0	16	60420	21	0	16	0	11	64000	11	0	16	0	16	78970	21	0	16	5887280	25	0	15	0	15	0	15	0	15	0	16	0	16	74600	25	0	16	0	15	64000	11	0	16	0	16	1061670	25	 	96	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	5	1	 	96	1	1	4	1	1	1	7	1	1	1	          	96	27947	1	2	1	 	96	 	96	2	1	 	96	2	7	15	4761610	6042510	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	427	7	1	2021	1	42701	1	42701	1	10	1	4	1	5073175	21	2263225	21	2263225	21	845526	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	130513	16	0	11	29000	11	0	16	0	16	-14260	21	0	16	5426644	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	130513	16	0	15	29000	11	0	16	0	16	324469	25	3	1	3	1	2	1	3	1	1	1	1	1	2	1	1	1	1	1	3	1	 	96	2	1	4	1	2	1	4	1	1	1	          	96	29678	1	2	1	 	96	 	96	2	1	600	1	4	9	25	5073175	5788187	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	1	1	2	1	2	1	0
2021	ES	428	7	1	2021	1	42801	1	42801	1	16	1	1	1	484310	21	484310	21	-44000	21	611728	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	44000	11	0	16	0	16	0	11	0	16	533300	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	44000	11	0	16	0	16	4990	25	 	96	3	1	2	1	 	96	2	1	1	1	2	1	3	1	3	1	4	1	 	96	2	1	4	1	1	1	4	1	1	1	          	96	23731	1	2	1	 	96	 	96	2	1	 	96	1	6	10	484310	1096038	1	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	1
2021	ES	429	10	1	2021	1	42901	1	42901	1	10	1	4	1	2929690	21	2528880	21	2528880	21	758198	56	0	11	45000	11	0	11	0	11	720000	16	720000	16	0	21	51759	16	0	11	39200	11	0	16	0	16	-60400	21	0	16	3136410	25	0	15	45000	15	0	15	0	15	720000	16	720000	16	0	25	51759	16	0	15	39200	11	0	16	0	16	167520	25	3	1	3	1	2	1	3	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	2	1	4	1	2	1	5	1	1	1	          	96	27986	1	3	1	 	96	9	1	1	1	638	1	4	14	23	2929690	3636129	0	0	 	96	 	96	2	1	 	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	2	1	1	1	2	1	2	1	0
2021	ES	430	7	1	2021	1	43001	1	43001	1	25	1	2	1	2676110	21	2676110	21	-58590	11	729529	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	26800	11	0	16	0	16	31790	21	0	16	3049330	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	26800	11	0	16	0	16	346420	25	 	96	3	1	2	1	 	96	1	1	1	1	1	1	1	1	2	1	4	1	 	96	1	1	4	1	1	1	4	1	2	1	          	96	19222	1	2	1	 	96	 	96	2	1	 	96	2	7	15	2676110	3405639	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	431	7	1	2021	1	43101	1	43101	1	8	1	2	1	2258010	21	2258010	21	750810	11	664671	56	0	11	0	11	0	11	0	11	400000	16	0	16	0	21	0	16	0	11	55000	11	0	16	0	16	230110	21	20000	16	2568740	25	0	15	0	15	0	15	0	15	400000	16	0	16	0	25	0	16	0	15	55000	11	0	16	0	16	255730	25	 	96	3	1	2	1	3	1	1	1	1	1	2	1	3	1	1	1	3	1	2	1	2	1	4	1	1	1	6	1	1	1	          	96	26697	1	2	1	 	96	 	96	2	1	 	96	2	7	15	2258010	2922681	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	432	7	1	2021	1	43203	1	43201	1	12	1	4	1	4948121	21	4177841	21	4177841	21	891499	56	0	11	0	11	0	11	0	11	600000	16	0	16	0	21	0	16	0	11	0	11	0	16	0	16	44160	21	0	16	5857491	25	0	15	0	15	0	15	0	15	600000	16	0	16	0	25	0	16	0	15	0	11	0	16	0	16	909369	25	 	96	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	3	1	 	96	1	1	4	1	5	1	5	1	1	1	          	96	30003	1	3	1	 	96	1	1	1	1	 	96	4	12	25	4948121	5839620	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	1	1	2	1	1	1	2	1	1	1	0
2021	ES	433	7	1	2021	1	43301	1	43301	1	9	1	3	1	3385770	21	2656060	21	2656060	21	899300	56	0	11	0	11	0	11	0	11	0	16	0	16	66780	21	0	16	0	11	0	11	0	16	0	16	-223800	21	0	16	3933380	25	0	15	0	15	0	15	0	15	0	16	0	16	80370	25	0	16	0	15	0	11	0	16	0	16	547610	25	 	96	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	5	1	 	96	1	1	4	1	5	1	6	1	1	1	          	96	17364	1	3	1	 	96	8	1	2	1	 	96	3	11	18	3385770	4285070	0	0	 	96	 	96	 	96	 	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	4	1	1	1	0	1	0	1	2	1	2	1	2	1	2	1	2	1	0
2021	ES	440	7	1	2021	1	44001	1	44001	1	9	1	2	1	2513843	21	2513843	21	558543	51	743809	56	0	11	0	11	0	11	0	11	0	16	0	16	1100	21	0	16	0	11	55000	11	0	16	0	16	-490	21	0	16	2796031	25	0	15	0	15	0	15	0	15	0	16	0	16	1710	25	0	16	0	15	55000	11	0	16	0	16	227188	25	 	96	3	1	2	1	 	96	1	1	1	1	2	1	3	1	3	1	4	1	 	96	1	1	4	1	1	1	4	1	1	1	          	96	20358	1	2	1	 	96	 	96	2	1	 	96	2	7	15	2513843	3257653	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	1	1	2	1	2	1	0
2021	ES	441	7	1	2021	1	44101	1	44102	1	22	1	2	1	3745166	21	2379906	21	2379906	21	347634	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	0	11	0	16	0	16	54780	21	0	16	4650320	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	0	11	0	16	0	16	905153	25	3	1	3	1	2	1	 	96	1	1	1	1	1	1	1	1	3	1	5	1	 	96	1	1	3	1	4	1	3	1	1	1	30235	1	47738	1	1	1	4	1	 	96	3	1	 	96	2	8	15	3745166	4092800	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	1	1	2	1	1	1	2	1	2	1	0
