RB010	RB020	RB030	RB050	RB050_F	RB080	RB080_F	RB081	RB081_F	RB082	RB082_F	RB090	RB090_F	RB200	RB200_F	RB211	RB211_F	RB220	RB220_F	RB230	RB230_F	RB240	RB240_F	RB280	RB280_F	RB290	RB290_F	RL010	RL010_F	RL020	RL020_F	RL030	RL030_F	RL040	RL040_F	RL050	RL050_F	RL060	RL060_F	RL070	RL070_F	VRLOWJOB	VREU2020	VRMATSOCDEP	VRLOWJOB_N	VREU2020_N	RCH010	RCH010_F	RCH020	RCH020_F	RK050	RK050_F	RK060	RK060_F	RK070	RK070_F	RK080	RK080_F	AROPE	AROPE_N
2021	ES	2672501	19201057	1	1981	1	39	1	40	1	2	1	1	1	1	1	 	96	 	96	2672502	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2672502	19201057	1	1982	1	38	1	39	1	1	1	1	1	1	1	 	96	 	96	2672501	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2672503	19201057	1	2012	1	8	1	8	1	2	1	1	1	5	1	2672502	1	2672501	1	 	96	1	1	1	1	 	96	36	1	6	1	0	1	0	1	10	1	20200434	1	0	0	0	0	0	2	1	3	1	1	1	1	1	 	96	 	96	0	0
2021	ES	2672504	19201057	1	2017	1	3	1	4	1	2	1	1	1	5	1	2672502	1	2672501	1	 	96	1	1	1	1	36	1	 	96	0	1	0	1	0	1	13	1	20531259	1	0	0	0	0	0	2	1	3	1	1	1	1	1	 	96	 	96	0	0
2021	ES	2672601	19738318	1	1985	1	35	1	36	1	1	1	1	1	1	1	 	96	 	96	2672602	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2672602	19738318	1	1986	1	34	1	35	1	2	1	1	1	1	1	 	96	 	96	2672601	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2672603	19738318	1	2018	1	2	1	3	1	1	1	1	1	5	1	2672601	1	2672602	1	 	96	1	1	1	1	35	1	 	96	0	1	0	1	0	1	0	1	21900890	1	0	0	0	0	0	1	1	3	1	1	1	1	1	 	96	 	96	0	0
2021	ES	2672701	23353342	1	1959	1	61	1	62	1	1	1	1	1	1	1	 	96	 	96	2672703	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2672702	23353342	1	2003	1	17	1	18	1	1	1	1	1	5	1	2672701	1	2672703	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2672703	23353342	1	1962	1	58	1	59	1	2	1	1	1	1	1	 	96	 	96	2672701	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2672801	13655455	1	1968	1	52	1	53	1	2	1	1	1	1	1	 	96	 	96	2672802	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2672802	13655455	1	1964	1	56	1	57	1	1	1	1	1	1	1	 	96	 	96	2672801	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2672901	16390600	1	1956	1	64	1	65	1	2	1	1	1	1	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2673001	20333704	1	1980	1	40	1	41	1	1	1	1	1	1	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	1	0	0	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	2673501	14894618	1	1990	1	30	1	31	1	1	1	1	1	2	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	1	1	0	1	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	2673502	14894618	1	2011	1	9	1	10	1	1	1	1	1	5	1	2673501	1	 	96	 	96	1	1	1	1	 	96	30	1	0	1	0	1	0	1	0	1	14536649	1	1	1	0	1	1	1	1	3	1	1	1	4	1	15	1	3	1	1	1
2021	ES	2673503	14894618	1	2019	1	1	1	2	1	2	1	1	1	8	1	2673501	1	 	96	 	96	1	1	1	1	0	1	 	96	 	96	0	1	0	1	0	1	16789503	1	1	1	0	1	1	1	1	3	1	1	1	4	1	7	1	1	1	1	1
2021	ES	2673601	18894641	1	1948	1	72	1	73	1	2	1	1	1	3	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	1	0	9	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	2673701	27884679	1	1938	1	82	1	83	1	2	1	1	1	3	1	 	96	 	96	2673702	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2673702	27884679	1	1940	1	80	1	81	1	1	1	1	1	3	1	 	96	 	96	2673701	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2674001	25611244	1	1960	1	60	1	61	1	1	1	1	1	3	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2674002	25611244	1	1995	1	25	1	25	1	2	1	1	1	5	1	2674001	1	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	1	1	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	1	0
2021	ES	2674201	25377470	1	1965	1	55	1	56	1	2	1	1	1	1	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2674202	25377470	1	1994	1	26	1	27	1	1	1	1	1	1	1	 	96	2674201	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2674203	25377470	1	1997	1	23	1	24	1	1	1	1	1	5	1	 	96	2674201	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	1	0	1	 	96	 	96	 	96	 	96	 	96	 	96	0	1
2021	ES	2674301	22818276	1	1968	1	52	1	53	1	1	1	1	1	1	1	 	96	 	96	2674302	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2674302	22818276	1	1972	1	48	1	49	1	2	1	1	1	1	1	 	96	 	96	2674301	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2674401	26289135	1	1936	1	84	1	85	1	2	1	1	1	3	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	1	0	9	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	2674501	22667147	1	1946	1	74	1	75	1	1	1	1	1	3	1	 	96	 	96	2674502	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2674502	22667147	1	1947	1	73	1	74	1	2	1	1	1	3	1	 	96	 	96	2674501	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2674801	19369633	1	1988	1	32	1	33	1	1	1	1	1	1	1	 	96	 	96	2674802	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2674802	19369633	1	1988	1	32	1	33	1	2	1	1	1	1	1	 	96	 	96	2674801	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2674803	19369633	1	2018	1	2	1	3	1	1	1	1	1	5	1	2674801	1	2674802	1	 	96	1	1	1	1	40	1	 	96	0	1	0	1	0	1	0	1	21491810	1	0	0	0	0	0	1	1	3	1	1	1	1	1	 	96	 	96	0	0
2021	ES	2674804	19369633	1	2019	1	1	1	1	1	1	1	1	1	5	1	2674801	1	2674802	1	 	96	1	1	1	1	45	1	 	96	0	1	0	1	0	1	0	1	22715879	1	0	0	0	0	0	1	1	3	1	1	1	1	1	 	96	 	96	0	0
2021	ES	2674901	26088727	1	1939	1	81	1	82	1	1	1	1	1	3	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2675001	27884679	1	1943	1	77	1	78	1	1	1	1	1	1	1	 	96	 	96	2675002	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2675002	27884679	1	1943	1	77	1	78	1	2	1	1	1	3	1	 	96	 	96	2675001	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2675101	24318064	1	1969	1	51	1	52	1	2	1	1	1	1	1	 	96	 	96	2675102	1	3	1	3	1	 	96	 	96	 	96	 	96	 	96	 	96		96	1	1	0	1	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	2675102	24318064	1	1962	1	58	1	58	1	1	1	1	1	2	1	 	96	 	96	2675101	1	3	1	3	1	 	96	 	96	 	96	 	96	 	96	 	96		96	1	1	0	1	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	2675103	24318064	1	1997	1	23	1	24	1	1	1	1	1	1	1	2675102	1	2675101	1	 	96	3	1	3	1	 	96	 	96	 	96	 	96	 	96	 	96		96	1	1	0	1	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	2675301	41014679	1	1990	1	30	1	31	1	1	1	1	1	1	1	 	96	 	96	2675302	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2675302	41014679	1	1993	1	27	1	28	1	2	1	1	1	1	1	 	96	 	96	2675301	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2675401	24190389	1	1959	1	61	1	62	1	1	1	1	1	1	1	 	96	 	96	2675402	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2675402	24190389	1	1959	1	61	1	62	1	2	1	1	1	8	1	 	96	 	96	2675401	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2675403	24190389	1	1998	1	22	1	23	1	2	1	1	1	5	1	2675401	1	2675402	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2675601	29536288	1	1974	1	46	1	47	1	2	1	1	1	6	1	 	96	 	96	2675603	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2675602	29536288	1	2003	1	17	1	18	1	1	1	1	1	5	1	 	96	2675601	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2675603	29536288	1	1966	1	54	1	55	1	1	1	1	1	1	1	 	96	 	96	2675601	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2675701	37301424	1	1969	1	51	1	52	1	1	1	1	1	1	1	 	96	 	96	2675702	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2675702	37301424	1	1970	1	50	1	51	1	2	1	1	1	1	1	 	96	 	96	2675701	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2675703	37301424	1	1992	1	28	1	29	1	2	1	1	1	1	1	2675701	1	2675702	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2675704	37301424	1	1996	1	24	1	25	1	2	1	1	1	2	1	2675701	1	2675702	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2675705	37301424	1	2010	1	10	1	11	1	2	1	1	1	5	1	2675701	1	2675702	1	 	96	1	1	1	1	 	96	25	1	0	1	5	1	0	1	0	1	35779395	1	0	0	0	0	0	2	1	2	1	1	1	1	1	 	96	 	96	0	0
2021	ES	2675901	14255935	1	1965	1	55	1	56	1	1	1	1	1	1	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2675902	14255935	1	1996	1	24	1	25	1	2	1	1	1	1	1	2675901	1	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2675903	14255935	1	2006	1	14	1	15	1	1	1	1	1	5	1	2675901	1	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	2	1	3	1	1	1	1	1	 	96	 	96	0	0
2021	ES	2676001	22636960	1	1970	1	50	1	51	1	1	1	1	1	2	1	 	96	 	96	2676002	1	3	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	2676002	22636960	1	1992	1	28	1	29	1	2	1	1	1	6	1	 	96	 	96	2676001	1	3	1	3	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	2676003	22636960	1	2012	1	8	1	8	1	2	1	1	1	5	1	2676001	1	2676002	1	 	96	3	1	1	1	 	96	25	1	0	1	0	1	0	1	0	1	23815168	1	0	0	0	0	0	1	1	3	1	1	1	1	1	 	96	 	96	1	1
2021	ES	2676004	22636960	1	2015	1	5	1	6	1	1	1	1	1	5	1	2676001	1	2676002	1	 	96	3	1	1	1	0	1	 	96	 	96	0	1	0	1	0	1	21704320	1	0	0	0	0	0	1	1	3	1	1	1	1	1	 	96	 	96	1	1
2021	ES	2676005	22636960	1	2019	1	1	1	2	1	1	1	1	1	 	97	2676001	1	2676002	1	 	96	3	1	1	1	0	1	 	96	 	96	0	1	0	1	0	1	25516821	1	0	0	0	0	0	1	1	3	1	3	1	1	1	 	96	 	96	1	1
2021	ES	2676101	16498479	1	1978	1	42	1	43	1	2	1	1	1	1	1	 	96	 	96	2676102	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2676102	16498479	1	1980	1	40	1	41	1	1	1	1	1	1	1	 	96	 	96	2676101	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2676103	16498479	1	2017	1	3	1	4	1	1	1	1	1	5	1	2676102	1	2676101	1	 	96	1	1	1	1	30	1	 	96	0	1	0	1	0	1	15	1	17641452	1	0	0	0	0	0	1	1	3	1	1	1	1	1	 	96	 	96	0	0
2021	ES	2676201	23989164	1	1946	1	74	1	75	1	1	1	1	1	3	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2676301	20049157	1	1979	1	41	1	41	1	1	1	1	1	1	1	 	96	 	96	2676302	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2676302	20049157	1	1981	1	39	1	40	1	2	1	1	1	1	1	 	96	 	96	2676301	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2676303	20049157	1	2012	1	8	1	9	1	2	1	1	1	5	1	2676301	1	2676302	1	 	96	1	1	1	1	 	96	50	1	0	1	0	1	0	1	0	1	19205330	1	0	0	0	0	0	1	1	3	1	1	1	1	1	 	96	 	96	0	0
2021	ES	2676401	26468661	1	1940	1	80	1	81	1	2	1	1	1	6	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2676402	26468661	1	1980	1	40	1	40	1	2	1	1	1	1	1	 	96	2676401	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2676403	26468661	1	1970	1	50	1	51	1	2	1	1	1	4	1	 	96	2676401	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2676501	25268080	1	1973	1	47	1	48	1	2	1	1	1	6	1	 	96	 	96	 	96	3	1	3	1	 	96	 	96	 	96	 	96	 	96	 	96		96	1	1	0	1	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	2676502	25268080	1	1998	1	22	1	23	1	2	1	1	1	1	1	 	96	2676501	1	 	96	3	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	1	1	0	1	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	2676503	25268080	1	2004	1	16	1	17	1	2	1	1	1	5	1	 	96	2676501	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	1	1	0	1	1	 	96	 	96	1	1	1	1	 	96	 	96	1	1
2021	ES	2676504	25268080	1	2010	1	10	1	11	1	2	1	1	1	5	1	 	96	2676501	1	 	96	1	1	1	1	 	96	40	1	1	1	0	1	0	1	0	1	24237053	1	1	1	0	1	1	1	1	3	1	1	1	1	1	 	96	 	96	1	1
2021	ES	2676601	30851302	1	1935	1	88	1	89	1	2	1	1	1	6	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2676602	30851302	1	1964	1	56	1	57	1	2	1	1	1	6	1	 	96	2676601	1	2676603	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2676603	30851302	1	1966	1	54	1	55	1	1	1	1	1	1	1	 	96	 	96	2676602	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2676604	30851302	1	1997	1	23	1	24	1	2	1	1	1	1	1	2676603	1	2676602	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2676901	29455539	1	1982	1	38	1	39	1	1	1	1	1	1	1	 	96	 	96	2676902	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2676902	29455539	1	1991	1	29	1	30	1	2	1	1	1	1	1	 	96	 	96	2676901	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2677001	24598511	1	1966	1	54	1	55	1	1	1	1	1	1	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	2677002	24598511	1	1998	1	22	1	23	1	2	1	1	1	1	1	2677001	1	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	2677003	24598511	1	2002	1	18	1	19	1	2	1	1	1	5	1	2677001	1	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	2677101	20757960	1	1968	1	52	1	53	1	2	1	1	1	1	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2677102	20757960	1	1998	1	22	1	23	1	2	1	1	1	1	1	 	96	2677101	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2677201	27188809	1	1951	1	69	1	70	1	2	1	1	1	6	1	 	96	 	96	2677202	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2677202	27188809	1	1947	1	73	1	74	1	1	1	1	1	3	1	 	96	 	96	2677201	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2677203	27188809	1	1977	1	43	1	44	1	1	1	1	1	1	1	2677202	1	2677201	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2677301	14392984	1	1958	1	62	1	63	1	2	1	1	1	2	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	1	0	1	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	2677302	14392984	1	1963	1	57	1	57	1	1	1	1	1	2	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	1	1	0	1	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	2677401	26289135	1	1936	1	84	1	85	1	2	1	1	1	6	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2677501	23369843	1	1960	1	60	1	61	1	1	1	1	1	1	1	 	96	 	96	2677502	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2677502	23369843	1	1964	1	56	1	57	1	2	1	1	1	1	1	 	96	 	96	2677501	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2677503	23369843	1	1996	1	24	1	25	1	2	1	1	1	1	1	2677501	1	2677502	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2677601	18894641	1	1946	1	74	1	75	1	2	1	1	1	3	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	1	0	9	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	2677701	22511416	1	1968	1	52	1	53	1	1	1	1	1	1	1	 	96	 	96	2677702	1	3	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	1	1	0	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	2677702	22511416	1	1979	1	41	1	42	1	2	1	1	1	2	1	 	96	 	96	2677701	1	3	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	1	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	1	0
2021	ES	2677801	27188809	1	1949	1	71	1	72	1	1	1	1	1	3	1	 	96	 	96	2677802	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	 	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2677802	27188809	1	1952	1	68	1	69	1	2	1	1	1	6	1	 	96	 	96	2677801	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	 	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2677803	27188809	1	1981	1	39	1	40	1	1	1	1	1	1	1	2677801	1	2677802	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2677901	27406881	1	1972	1	48	1	49	1	1	1	1	1	1	1	 	96	 	96	2677902	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2677902	27406881	1	1977	1	43	1	44	1	2	1	1	1	1	1	 	96	2677905	1	2677901	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2677903	27406881	1	2010	1	10	1	11	1	2	1	1	1	5	1	2677901	1	2677902	1	 	96	1	1	1	1	 	96	30	1	0	1	0	1	0	1	0	1	26288583	1	0	0	0	0	0	1	1	3	1	1	1	1	1	 	96	 	96	0	0
2021	ES	2677904	27406881	1	2014	1	6	1	7	1	1	1	1	1	5	1	2677901	1	2677902	1	 	96	1	1	1	1	 	96	30	1	0	1	0	1	0	1	0	1	25891307	1	0	0	0	0	0	1	1	3	1	1	1	1	1	 	96	 	96	0	0
2021	ES	2677905	27406881	1	1947	1	73	1	73	1	2	1	1	1	3	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	2678201	16587985	1	1976	1	44	1	45	1	1	1	1	1	1	1	 	96	 	96	2678202	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
