PB010	PB020	PB030	PB040	PB040_F	PB100	PB100_F	PB110	PB110_F	PB120	PB120_F	PB130	PB130_F	PB140	PB140_F	PB150	PB150_F	PB160	PB160_F	PB170	PB170_F	PB180	PB180_F	PB190	PB190_F	PB200	PB200_F	PB210	PB210_F	PB220A	PB220A_F	PE010	PE010_F	PE020	PE020_F	PE030	PE030_F	PE040	PE040_F	PL031	PL031_F	PL015	PL015_F	PL020	PL020_F	PL025	PL025_F	PL040	PL040_F	PL051	PL051_F	PL060	PL060_F	PL073	PL073_F	PL074	PL074_F	PL075	PL075_F	PL076	PL076_F	PL080	PL080_F	PL085	PL085_F	PL086	PL086_F	PL087	PL087_F	PL089	PL089_F	PL090	PL090_F	PL100	PL100_F	PL111A	PL111A_F	PL120	PL120_F	PL130	PL130_F	PL140	PL140_F	PL150	PL150_F	PL160	PL160_F	PL170	PL170_F	PL180	PL180_F	PL190	PL190_F	PL200	PL200_F	PL211A	PL211A_F	PL211B	PL211B_F	PL211C	PL211C_F	PL211D	PL211D_F	PL211E	PL211E_F	PL211F	PL211F_F	PL211G	PL211G_F	PL211H	PL211H_F	PL211I	PL211I_F	PL211J	PL211J_F	PL211K	PL211K_F	PL211L	PL211L_F	PH010	PH010_F	PH020	PH020_F	PH030	PH030_F	PH040	PH040_F	PH050	PH050_F	PH060	PH060_F	PH070	PH070_F	PY010N	PY010N_F	PY020N	PY020N_F	PY021N	PY021N_F	PY035N	PY035N_F	PY050N	PY050N_F	PY080N	PY080N_F	PY090N	PY090N_F	PY100N	PY100N_F	PY110N	PY110N_F	PY120N	PY120N_F	PY130N	PY130N_F	PY140N	PY140N_F	PY010G	PY010G_F	PY020G	PY020G_F	PY021G	PY021G_F	PY030G	PY030G_F	PY035G	PY035G_F	PY050G	PY050G_F	PY080G	PY080G_F	PY090G	PY090G_F	PY100G	PY100G_F	PY110G	PY110G_F	PY120G	PY120G_F	PY130G	PY130G_F	PY140G	PY140G_F	P78A_U	P78B_U	PD020	PD020_F	PD030	PD030_F	PD050	PD050_F	PD060	PD060_F	PD070	PD070_F	PD080	PD080_F	PL230	PL230_F	PL250	PL250_F	PL280	PL280_F
2020	ES	2589401	41412286	1	11	01	2020	01	10	01	02	01	1956	01	2	01	2589403	01		96	2589402	01	2	01	1	01	1	01	1	01	2	01		96	1971	01	100	01	05	01	1	01	2	01		96	3	01	91	01		96	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96		96	18	01		97	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	3	01	1	01	2	01	1	01	8	01		96		96	0	0	0	0	0	0	0	0	0	0	0	0	462230	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	462230	40100	0	0	0	0	0	0	0	0	0	0	02	01	1	01	1	01	3	01	3	01	1	01	1	01		96	0	01	1	01
2020	ES	2589402	41475955	1	11	01	2020	01	7	01	07	01	1957	01	1	01		96		96	2589401	01	2	01	1	01	1	01	1	01	2	01		96	1971	01	100	01	07	01	1	01	2	01		96	3	01	83	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96		96	14	01	45	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	3	01	2	01	3	01		96		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1284340	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	1284340	40100	0	0	0	0	0	0	0	0	96	96	1	01	1	01	3	01	3	01	3	01	1	01		96	0	01		96
2020	ES	2589403	41353332	1	11	01	2020	01	9	01	09	01	1934	01	1	01		96		96		96	4	01	3	01	1	01	1	01	2	01		96		96	0	01	07	01	1	01	2	01		96	3	01	61	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96	2	01	2	01		96		96		96		97	30	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	4	01	2	01	1	01	2	01		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	938760	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	938760	40100	0	0	0	0	0	0	0	0	03	02	1	01	1	01	3	01	3	01	3	01	3	01		96	0	01		96
2020	ES	2589801	84377747	1	11	01	2020	01	7	01	04	01	1990	01	2	01		96		96	2589802	01	2	01	1	01	1	01	1	01	2	01		96	2009	01	354	01	01	01		96		96		96	3	01	32	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	q	01		96	12	01	1	01	2	01	2	01		96		96	17	01	8	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	1	01	2	01	3	01		96		96		96		96	1718750	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2006890	40100	0	0	0	0	596712	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	2	01	2	01	1	01	3	01	12	01		96
2020	ES	2589802	83953696	1	11	01	2020	01	7	01	04	01	1985	01	1	01		96		96	2589801	01	2	01	1	01	1	01	1	01	2	01		96	2004	01	100	01	01	01		96		96		96	3	01	81	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	c	01		96	12	01	1	01	2	01	2	01		96		96	16	01	15	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96		96		96	1326000	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1447130	40100	0	0	0	0	433246	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	2	01	2	01	1	01	2	01	12	01		96
2020	ES	2590001	39165321	1	11	01	2020	01	14	01	10	01	1957	01	2	01		96		96		96	1	01	3	01	1	01	1	01	2	01		96	1969	01	100	01	02	01		96		96		96	3	01	32	01	20	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	q	01	4	01	13	01	1	01	2	01	2	01		96		96	14	01	45	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	3	01	2	01	3	01		96		96	2	01		96	1360260	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1606910	40100	0	0	0	0	506660	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	2	01	1	01	1	01	3	01	2	01	2	01	1	01	12	01		96
2020	ES	2590401	20330914	1	11	01	2020	01	11	01	04	01	1960	01	1	01		96		96	2590402	01	2	01	1	01	1	01	1	01	2	01		96	1978	01	300	01	05	01	1	01	1	01	1	01	3	01	32	01		96	0	01	6	01	0	01	0	01	6	01	0	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96		96	20	01	38	01	02	01	02	01	02	01	02	01	02	01	02	01	05	01	05	01	05	01	05	01	05	01	05	01	2	01	2	01	2	01		96		96		96		96	657290	110100	0	0	0	0	0	0	0	0	0	0	689780	110100	0	0	0	0	0	0	0	0	0	0	831590	40100	0	0	0	0	232932	01	0	0	0	0	0	0	809670	40100	0	0	0	0	0	0	0	0	0	0	02	01	1	01	1	01	1	01	1	01	1	01	1	01		96	5	01	1	01
2020	ES	2590402	20351452	1	11	01	2020	01	8	01	12	01	1965	01	2	01		96		96	2590401	01	2	01	1	01	1	01	1	01	2	01		96		97	100	01	05	01	1	01	1	01	1	01	3	01	52	01		96	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96		96	16	01	38	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	2	01	2	01	3	01	2	01		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	541130	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	588760	40100	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01		96	0	01	1	01
2020	ES	2590501	21689220	1	11	01	2020	01	28	01	03	01	1976	01	2	01		96		96		96	2	01	3	01	1	01	1	01	2	01		96	2000	01	500	01	01	01		96		96		96	3	01	42	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	i	01		96	13	01	1	01	2	01	2	01		96		96	24	01	20	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01		96		96		96		96	1500380	110100	31670	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1842650	40100	35470	40100	0	0	569405	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	3	01	2	01	2	01	1	01	1	01	12	01		96
2020	ES	2590601	44829482	1	12	01	2020	01	5	01	10	01	1964	01	2	01		96		96	2590602	01	2	01	1	01	1	01	1	01	2	01		96	1982	01	300	01	10	01	1	01	2	01		96	3	01	75	01		96	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	12	01	0	01		96		96		96		96	1	01	1	01		96		96		96	18	01	30	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	4	01	1	01	2	01	2	01		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4499510	110100	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4499510	40100	0	0	02	97	3	01	1	01	2	01	2	01	2	01	1	01		96	0	01		96
2020	ES	2590602	44328460	1	12	01	2020	01	5	01	08	01	1962	01	1	01		96		96	2590601	01	2	01	1	01	1	01	1	01	2	01		96	1980	01	300	01	01	01		96		96		96	3	01	33	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	g	01		96	13	01	1	01	2	01	2	01		96		96	18	01	40	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96		96		96	3187680	110100	415000	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4460340	40100	505220	40100	0	0	1426168	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	3	01	1	01	2	01	12	01		96
2020	ES	2590603	44818281	1	12	01	2020	01	4	01	05	01	1992	01	1	01	2590602	01	2590601	01		96	1	01	3	01	1	01	1	01	1	01	50	01	2015	01	500	01	06	01	1	01	1	01	1	01	3	01	21	01		96	0	01	0	01	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01		96		96		96		96	2	01	2	01		96		96		96	24	01	1	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	2	01	1	01	3	01		96		96		96		96	2450520	110100	4020	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3211550	40100	4710	40100	0	0	974310	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01		96	1	01		96
2020	ES	2590604	44941026	1	12	01	2020	01	2	01	10	01	1998	01	1	01	2590602	01	2590601	01		96	1	01	3	01	1	01	1	01	1	01	50	01	2016	01	344	01	06	01	2	01	2	01		96		96		96		96	0	01	0	01	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01		96		96		96		96		96		96		96		96		96		96		96	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	2	01	2	01	3	01		96		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01		96	0	01		96
2020	ES	2590701	56988437	1	12	01	2020	01	5	01	11	01	1987	01	1	01		96		96	2590702	01	2	01	1	01	1	01	1	01	2	01		96	2002	01	200	01	01	01		96		96		96	3	01	93	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	c	01		96	12	01	1	01	1	01	2	01		96		96	17	01	16	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	3	01	1	01	2	01		96		96		96		96	1789310	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2210930	40100	0	0	0	0	659833	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	02	01	1	01	1	01	1	01	2	01	2	01	1	01	2	01	12	01		96
2020	ES	2590702	57276286	1	12	01	2020	01	6	01	06	01	1991	01	2	01		96		96	2590701	01	2	01	1	01	1	01	1	01	2	01		96	2012	01	500	01	05	01	1	01	2	01		96	3	01	23	01		96	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96		96	16	01	13	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96		96		96	962090	110100	420	110100	0	0	0	0	0	0	0	0	142850	110100	0	0	0	0	0	0	0	0	0	0	1051180	40100	430	40100	0	0	319882	01	0	0	0	0	0	0	158950	40100	0	0	0	0	0	0	0	0	0	0	96	96	2	01	1	01	1	01	2	01	2	01	1	01		96	12	01		96
2020	ES	2590801	69282861	1	01	01	2021	01	3	01	10	01	1968	01	1	01		96		96	2590802	01	2	01	1	01	1	01	1	01	2	01		96	1986	01	500	01	01	01		96		96		96	3	01	33	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	c	01		96	12	01	1	01	2	01	2	01		96		96	18	01	20	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96		96		96	1565397	112000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1831097	12000	0	0	0	0	577316	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	3	01	1	01	1	01	2	01	12	01		96
2020	ES	2590802	68959694	1	01	01	2021	01	2	01	03	01	1969	01	2	01		96		96	2590801	01	2	01	1	01	1	01	1	01	2	01		96	1989	01	500	01	01	01		96		96		96	3	01	26	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	s	01		96		97	1	01	2	01	2	01		96		96	24	01	20	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	1	01	2	01	3	01	2	01		96		96		96	1296124	112000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1454065	12000	0	0	0	0	448850	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	3	01	1	01	1	01	2	01	12	01		96
2020	ES	2590803	69842081	1	01	01	2021	01	2	01	02	01	1997	01	1	01	2590801	01	2590802	01		96	1	01	3	01	1	01	1	01	1	01	50	01	2015	01	344	01	06	01	2	01	2	01		96		96		96		96	0	01	0	01	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01		96		96		96		96		96		96		96		96		96		96		96	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	1	01	2	01	3	01		96		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01		96	0	01		96
2020	ES	2590804	69842081	1	01	01	2021	01	4	01	12	01	1998	01	1	01	2590801	01	2590802	01		96	1	01	3	01	1	01	1	01	1	01	35	01	2016	01	200	01	06	01	2	01	2	01		96		96		96		96	0	01	0	01	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01		96		96		96		96		96		96		96		96		96		96		96	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	1	01	2	01	3	01	2	01		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01		96	0	01		96
2020	ES	2590805	69330040	1	01	01	2021	01	2	01	02	01	2001	01	2	01	2590801	01	2590802	01		96	1	01	3	01	1	01	1	01	1	01	50	01	2019	01	344	01	06	01	2	01	2	01		96		96		96		96	0	01	0	01	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01		96		96		96		96		96		96		96		96		96		96		96	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	1	01	2	01	3	01		96		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01		96	0	01		96
2020	ES	2590901	22885144	1	12	01	2020	01	4	01	10	01	1971	01	2	01		96		96		96	5	01	3	01	1	01	1	01	2	01		96	1988	01	300	01	05	01	1	01	1	01	1	01	3	01	42	01		96	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96		96	18	01	20	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	3	01	1	01	2	01	2	01		96	1	01	1	01	468520	110100	0	0	0	0	0	0	0	0	0	0	531550	110100	0	0	0	0	260120	110100	0	0	0	0	546280	40100	0	0	0	0	174558	01	0	0	0	0	0	0	586670	40100	0	0	0	0	266940	40100	0	0	0	0	01	96	1	01	1	01	3	01	3	01	2	01	1	01		96	0	01	1	01
2020	ES	2591201	39202088	1	01	01	2021	01	8	01	10	01	1980	01	2	01		96		96	2591202	01	2	01	1	01	3	01	1	01	2	01		96	1997	01	200	01	01	01		96		96		96	3	01	75	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	c	01		96	12	01	2	01	2	01	1	01	2	01	01	01	15	01	11	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	1	01	3	01	2	01		96		96		96	1094760	110100	370	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1198180	40100	370	40100	0	0	373462	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	3	01	2	01	1	01	2	01	12	01		96
2020	ES	2591202	39351402	1	01	01	2021	01	10	01	01	01	1985	01	2	01		96		96	2591201	01	2	01	1	01	1	01	1	01	2	01		96	2001	01	200	01	01	01		96		96		96	3	01	91	01	45	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01		96	c	01		96	12	01	1	01	1	01	2	01		96	04	01	18	01	7	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	2	01	2	01	3	01		96		96	1	01	1	01	704470	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	863030	40100	0	0	0	0	234771	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	3	01	3	01	2	01	1	01	2	01	2	01	1	01
2020	ES	2591401	34598782	1	12	01	2020	01	4	01	03	01	1955	01	2	01		96		96	2591402	01	2	01	1	01	1	01	1	01	2	01		96	1967	01	100	01	07	01	1	01	2	01		96	2	01	75	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96		96		96		96		96		96	12	01	30	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	3	01	1	01	2	01	2	01		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	513630	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	513630	40100	0	0	0	0	0	0	0	0	0	0	02	01	1	01	1	01	1	01	3	01	3	01	1	01		96	0	01		96
2020	ES	2591402	34650242	1	12	01	2020	01	3	01	02	01	1953	01	1	01		96		96	2591401	01	2	01	1	01	1	01	1	01	2	01		96	1965	01	100	01	07	01	1	01	2	01		96	2	01	71	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96		96		96		96		96		96	13	01	40	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	3	01	1	01	3	01		96		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1981750	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	2275240	40100	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	3	01	3	01	1	01		96	0	01		96
2020	ES	2591601	45569949	1	12	01	2020	01	5	01	10	01	1955	01	2	01		96		96	2591602	01	2	01	1	01	1	01	1	01	2	01		96	1980	01	300	01	01	01		96		96		96	3	01	42	01	37	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	o	01		96	12	01	1	01	2	01	2	01		96		96	14	01	43	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	2	01	2	01	3	01	2	01		96		96		96	746992	112000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	825410	12000	0	0	0	0	256714	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	3	01	1	01	1	01	1	01	1	01	12	01		96
2020	ES	2591602	45505076	1	12	01	2020	01	4	01	06	01	1944	01	1	01		96		96	2591601	01	2	01	1	01	1	01	1	01	2	01		96	1958	01	200	01	07	01	1	01	2	01		96	3	01	72	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96		96	15	01	40	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	2	01	2	01	2	01	2	01		96	2	01		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2160450	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	2486950	40100	0	0	0	0	0	0	0	0	02	01	1	01	1	01	3	01	1	01	3	01	1	01		96	0	01		96
2020	ES	2591701	84377747	1	01	01	2021	01	7	01	05	01	1989	01	2	01		96		96	2591702	01	1	01	2	01	1	01	1	01	2	01		96	2012	01	500	01	01	01		96		96		96	3	01	34	01	35	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	o	01		96	12	01	2	01	1	01	2	01		96		96	18	01	13	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	1	01	2	01	3	01		96		96	2	01		96	1896280	110100	0	0	0	0	120000	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2381110	40100	0	0	0	0	739451	01	120000	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	3	01	1	01	12	01		96
2020	ES	2591702	83953696	1	01	01	2021	01	6	01	04	01	1989	01	1	01		96		96	2591701	01	1	01	2	01	1	01	1	01	2	01		96	2011	01	500	01	01	01		96		96		96	3	01	33	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	g	01		96	12	01	1	01	1	01	2	01		96		96	18	01	13	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	1	01	2	01	3	01	2	01		96	2	01		96	2102190	110100	0	0	0	0	60000	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2678640	40100	0	0	0	0	797308	01	60000	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	3	01	2	01	12	01		96
2020	ES	2591901	51275893	1	12	01	2020	01	7	01	11	01	1988	01	1	01		96		96	2591902	01	2	01	1	01	2	01	2	01	2	01		96	2007	01	344	01	01	01		96		96		96	3	01	72	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	s	01		96	11	01	1	01	1	01	2	01		96		96	18	01	13	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01		96		96	1	01	8	01	1978440	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2408570	40100	0	0	0	0	718818	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01	2	01	12	01		96
2020	ES	2591902	51534888	1	12	01	2020	01	5	01	01	01	1989	01	2	01		96		96	2591901	01	2	01	1	01	2	01	2	01	2	01		96	2011	01	500	01	01	01		96		96		96	3	01	22	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	q	01		96	13	01	1	01	1	01	2	01		96		96	26	01	5	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01		96		96	1	01	8	01	2091749	112000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2566132	12000	0	0	0	0	732624	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01	2	01	12	01		96
2020	ES	2592001	39209547	1	12	01	2020	01	6	01	04	01	1950	01	2	01		96		96		96	4	01	3	01	1	01	1	01	2	01		96	1964	01	200	01	07	01	1	01	2	01		96	3	01	93	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96		96	14	01	19	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	3	01	1	01	1	01	2	01		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	948260	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	948260	40100	0	0	0	0	0	0	0	0	01	96	2	01	1	01	2	01	2	01	2	01	2	01		96	0	01		96
