HB010	HB020	HB030	HB050	HB050_F	HB060	HB060_F	HB070	HB070_F	HB080	HB080_F	HB090	HB090_F	HB100	HB100_F	HY020	HY020_F	HY022	HY022_F	HY023	HY023_F	HY030N	HY030N_F	HY040N	HY040N_F	HY050N	HY050N_F	HY060N	HY060N_F	HY070N	HY070N_F	HY080N	HY080N_F	HY081N	HY081N_F	HY090N	HY090N_F	HY100N	HY100N_F	HY110N	HY110N_F	HY120N	HY120N_F	HY130N	HY130N_F	HY131N	HY131N_F	HY145N	HY145N_F	HY170N	HY170N_F	HY010	HY010_F	HY040G	HY040G_F	HY050G	HY050G_F	HY060G	HY060G_F	HY070G	HY070G_F	HY080G	HY080G_F	HY081G	HY081G_F	HY090G	HY090G_F	HY100G	HY100G_F	HY110G	HY110G_F	HY120G	HY120G_F	HY130G	HY130G_F	HY131G	HY131G_F	HY140G	HY140G_F	HS011	HS011_F	HS021	HS021_F	HS031	HS031_F	HS040	HS040_F	HS050	HS050_F	HS060	HS060_F	HS070	HS070_F	HS080	HS080_F	HS090	HS090_F	HS100	HS100_F	HS110	HS110_F	HS120	HS120_F	HS130	HS130_F	HS140	HS140_F	HS150	HS150_F	HS160	HS160_F	HS170	HS170_F	HS180	HS180_F	HS190	HS190_F	HH010	HH010_F	HH021	HH021_F	HH030	HH030_F	HH031	HH031_F	HH040	HH040_F	HH050	HH050_F	HH060	HH060_F	HH061	HH061_F	HH070	HH070_F	HH081	HH081_F	HH091	HH091_F	H39A_U	H39B_U	H38A_U	CUOTAHIP	CUOTAHIP_F	HX040	HX060	HX240	VHRENTAA	VHRENTAAIA	VHPOBREZA	POBRECAT	VHMATDEP	HD080	HD080_F	HI022	HI022_F	HI090	HI090_F	HI100_1	HI100_1_F	HI100_2	HI100_2_F	HI100_3	HI100_3_F	HI100_4	HI100_4_F	HI100_5	HI100_5_F	HI100_6	HI100_6_F	HI100_7	HI100_7_F	HI100_8	HI100_8_F	HI100_9	HI100_9_F	HI110_1	HI110_1_F	HI110_2	HI110_2_F	HI110_3	HI110_3_F	HI110_4	HI110_4_F	HI120	HI120_F	HC010	HC010_F	HC020	HC020_F	HC030	HC030_F	HC040	HC040_F	HC050	HC050_F	HV010	HV010_F	HV070	HV070_F	HV020	HV020_F	HV080	HV080_F
2020	ES	6389	10	01	2020	1		97	638901	01		96	23	01	1979870	10100	1979870	10100	-55010	10100	604306	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55010	110100	0	0	2347940	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368070	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	180000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	1	01	4	01	1974	01	2	01	1	01		96	80000	01	26229	01	1	01	1	01	96	96	96		96	1	06	1	1979870	2584176	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	20000	01		96	1100	01	9100	01	4	01		97		96	1	01	4	01
2020	ES	6390	10	01	2020	1	639002	01	639001	01	639002	01	11	01	2856680	10100	2856680	10100	2856680	10100	859906	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-25700	110100	0	0	3805180	22100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	948500	1100		96	3	01	3	01	2	01	1	01	2	01	1	01	1	01	2	01	1	01	2	01	2	01	400000	01	1	01	1	01	2	01	2	01	2	01	2	01	4	01	1	01	5	01	1983	01	2	01	1	01		96	150000	01	21428	01	1	01	1	01	06	06	96		96	2	08	1.5	2856680	3716586	0	0	0	2	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	30000	01		96	4400	01		96	4	01	40000000	01		96	1	01	1	01
2020	ES	6392	10	01	2020	1		97	639201	01		96	12	01	1983000	10100	1983000	10100	1983000	10100	889114	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317616	110100	0	0	0	0	0	0	0	0	24230	110100	0	0	2491070	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317616	10100	0	0	0	0	0	0	0	0	508070	1100	3	01	3	01	3	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	250000	01	1	01	1	01	2	01	2	01	1	01	2	01	4	01	2	01	5	01	2019	01	2	01	1	01		96	100000	01	57697	01	1	01	1	01	06	06	96	700	01	2	10	1.3	1983000	2554498	0	0	0	2	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	70000	01		96		96	14500	01	2	01	30000000	01	20000000	01	2	01	2	01
2020	ES	6393	10	01	2020	1	639302	01	639301	01	639302	01	13	01	2519906	12066	2519906	12066	848576	12000	756304	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11696	112000	0	0	2799662	32065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279756	1057		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	280000	01	3	01		96	2	01	2	01	2	01	2	01	4	01	1	01	5	01	1993	01	2	01	1	01		96	90000	01	21197	01	1	01	1	01	06	06	96		96	2	07	1.5	2519906	3276210	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	55000	01	20000	01		96	16300	01	1	01		97		96	2	01	4	01
2020	ES	6395	11	01	2020	1	639501	01	639501	01	639502	01	8	01	1444290	10100	1343520	10100	1343520	10100	970114	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191321	110100	0	0	0	0	0	0	0	0	64360	110100	0	0	2004710	22100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191321	10100	0	0	0	0	0	0	0	0	560420	1100	3	01	3	01		96	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	200000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	2	01	4	01	2014	01	2	01	1	01		96	120000	01	37203	01	1	01	1	01	06	06	96	500	01	5	13	2.4	1444290	2223083	1	1	0	2	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	40000	01		96		96	15800	01	4	01	25000000	01	14500000	01	2	01	3	01
2020	ES	6398	11	01	2020	1	639801	01	639801	01	639802	01	11	01	4965840	10100	4031950	10100	4031950	10100	790114	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233263	110100	0	0	0	0	0	0	0	0	-43660	110100	0	0	6050670	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233263	10100	0	0	0	0	0	0	0	0	1084830	1100	3	01	1	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	4	01	100000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	2	01	4	01	2003	01	2	01	1	01		96	70000	01	39745	01	1	01	1	01	96	96	96	750	01	3	09	2	4965840	5522691	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	40000	01	5000	01	5000	01		96	1	01		97		97	2	01	1	01
2020	ES	6399	11	01	2020	1	639901	01	639901	01	639902	01	12	01	3465850	10100	3465850	10100	-697010	10100	560758	01	0	0	0	0	0	0	0	0	0	0	0	0	63630	110100	0	0	0	0	0	0	750000	110100	0	0	10640	110100	0	0	4927920	20100	0	0	0	0	0	0	0	0	0	0	0	0	82420	40100	0	0	0	0	0	0	750000	10100	0	0	712070	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	240000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	1	01	6	01	1980	01	2	01	1	01		96	55000	01	18031	01	1	01	1	01	96	96	96		96	2	07	1.5	3465850	4026608	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	17500	01	10000	01		96	8200	01	1	01	18000000	01		96	2	01	4	01
2020	ES	6400	11	01	2020	1	640001	01	640001	01		96	10	01	1491250	10100	1045000	10100	1045000	10100	0	00	0	0	0	0	0	0	0	0	960000	110100	0	0	0	0	0	0	85000	110100	0	0	0	0	0	0	0	0	0	0	1491250	20100	0	0	0	0	0	0	0	0	960000	10100	0	0	0	0	0	0	85000	40100	0	0	0	0	0	0	0	0	3	01	3	01		96	2	01	1	01	2	01	1	01	1	01	1	01	1	01	3	01	1	01	150000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	3	01	5	01	2014	01	2	01	1	01	45000	01		96	61223	01	1	01	1	01	01	06	96		96	4	10	2.3	1491250	1491250	1	1	0	2	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	70000	01		96	1900	01		96	3	01		96		96	2	01	1	01
2020	ES	6401	11	01	2020	1	640101	01	640102	01	640101	01	12	01	2307460	10100	2307460	10100	2307460	10100	619389	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-73790	110100	0	0	3018930	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	711470	1100		96	3	01	3	01	1	01	1	01	1	01	1	01	1	01	3	01	1	01	1	01	5	01	150000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	1	01	4	01	1997	01	2	01	1	01		96	50000	01	31864	01	1	01	1	01	96	96	96		96	2	08	1.5	2307460	2926849	0	0	0	1	01	3	01	1	01	2	01	2	01	2	01	1	01	2	01	2	01	2	01	2	01	2	01	2	01	1	01	2	01	2	01	15000	01	40000	01	10000	01	500	01	2500	01	1	01	12500000	01		96	2	01	3	01
2020	ES	6403	10	01	2020	1	640301	01	640301	01	640302	01	13	01	4092010	10100	4092010	10100	332740	10100	492706	01	364310	110100	0	0	0	0	0	0	0	0	0	0	930	110100	0	0	0	0	0	0	0	0	0	0	32500	110100	0	0	4771040	20100	480420	40100	0	0	0	0	0	0	0	0	0	0	1150	40100	0	0	0	0	0	0	0	0	0	0	679030	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	300000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	1	01	4	01	1980	01	1	01	1	01		96	50000	01	21218	01	1	01	1	01	96	96	96		96	2	07	1.5	4092010	4584716	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	100000	01		96		96	83300	01	1	01	20000000	01		96	1	01	2	01
2020	ES	6404	10	01	2020	1	640401	01	640401	01	640402	01	15	01	5714400	10100	5714400	10100	5714400	10100	601633	01	0	0	0	0	0	0	0	0	0	0	0	0	5550	110100	6000	110100	0	0	0	0	0	0	0	0	-5560	110100	0	0	7504520	20100	0	0	0	0	0	0	0	0	0	0	0	0	6810	40100	6000	10100	0	0	0	0	0	0	0	0	1790120	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	6	01	150000	01	3	01		96	2	01	2	01	2	01	2	01	3	01	2	01	4	01	2006	01	2	01	1	01		96	50000	01	26031	01	1	01	1	01	96	96	96	270	01	3	11	1.8	5714400	6310033	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	38000	01	5000	01	12000	01	18300	01	1	01	10000000	01	300000	01	2	01	4	01
2020	ES	6405	11	01	2020	1	640501	01	640501	01		96	16	01	1461940	10100	1461940	10100	-41940	10100	477580	01	0	0	0	0	0	0	0	0	0	0	0	0	3910	110100	0	0	0	0	0	0	0	0	0	0	45850	110100	0	0	1513680	20100	0	0	0	0	0	0	0	0	0	0	0	0	4830	40100	0	0	0	0	0	0	0	0	0	0	51740	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	3	01	1	01	3	01	4	01	100000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	1	01	3	01	1980	01	2	01	1	01		96		97	18556	01	1	01	1	01	96	96	96		96	1	06	1	1461940	1939520	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96		97		96		96		96	4	01		97		96	2	01	1	01
2020	ES	6406	10	01	2020	1	640601	01	640601	01	640602	01	24	01	4827920	10100	4827920	10100	4827920	10100	691389	01	0	0	0	0	0	0	0	0	0	0	0	0	720	110100	17400	110100	0	0	0	0	0	0	0	0	-148260	110100	0	0	6003900	20100	0	0	0	0	0	0	0	0	0	0	0	0	890	40100	17400	10100	0	0	0	0	0	0	0	0	1175980	1100	3	01	3	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	400000	01	1	01	2	01	2	01	1	01	2	01	2	01	4	01	2	01	5	01	2000	01	2	01	1	01		96	75000	01	29383	01	1	01	1	01	06	06	96	520	01	4	12	2.1	4827920	5501909	0	0	0	1	01	3	01	1	01	2	01	1	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	1	01	2	01	2	01	2	01	24800	01	90000	01		96	30000	01	7500	01	4	01	20000000	01	9000000	01	2	01	1	01
2020	ES	6409	10	01	2020	1	640901	01	640901	01		96	14	01	495380	10100	0	0	0	0	611998	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	495380	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		96	3	01		96	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	2	01	70000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	1	01	5	01	1981	01	2	01	2	01		96	70000	01	17110	01	1	01	1	01	06	06	06		96	1	05	1	495380	1107378	1	1	0	2	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	18000	01		96		96	3300	01	4	01	17000000	01		96	2	01	3	01
2020	ES	6410	10	01	2020	1	641001	01	641001	01	641002	01	15	01	3638470	10100	3545760	10100	3545760	10100	612304	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3710	110100	0	0	4581570	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	943100	1100		96	3	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	180000	01	2	01	1	01	1	01	1	01	1	01	1	01	4	01	5	01	4	01	2000	01	1	01	2	01		96	50000	01	30153	01	1	01	1	01	06	06	06		96	3	09	2	3638470	4250774	0	0	0	2	01	3	01	1	01	1	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	1	01	2	01	2	01	2	01	16600	01	55000	01		96	2000	01	10000	01	1	01		96		96	2	01	2	01
2020	ES	6411	11	01	2020	1	641101	01	641101	01		96	19	01	1279050	12099	1279050	12099	12900	12000	656302	01	0	0	0	0	0	0	0	0	0	0	0	0	12899	112000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1282075	32099	0	0	0	0	0	0	0	0	0	0	0	0	15925	12000	0	0	0	0	0	0	0	0	0	0	3025	1000		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	4	01	120000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	1	01	2	01	2003	01	2	01	1	01		96	50000	01	1554	01	1	01	1	01	96	96	96		96	1	06	1	1279050	1935352	0	0	0	2	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	70000	01		96	100	01		96	2	01		97		96	2	01	1	01
2020	ES	6415	11	01	2020	1	641501	01	641501	01		96	8	01	1077900	12094	846080	12093	846080	12093	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61890	112000	0	0	1088140	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10239	1100	3	01	3	01		96	2	01	1	01	2	01	1	01	1	01	1	01	1	01	3	01	3	01	120000	01	1	01		96	2	01	2	01	2	01	1	01	3	01	3	01	2	01	2017	01	1	01	1	01	45000	01		96	61714	01	1	01	1	01	06	06	96		96	1	05	1	1077900	1077900	0	1	0	2	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	25000	01		96	2500	01		96	4	01		96		96	2	01	2	01
2020	ES	6416	11	01	2020	1	641601	01	641601	01		96	46	01	1379429	12086	1379429	12086	209129	12007	442267	01	0	0	0	0	0	0	0	0	194239	112000	0	0	12070	110100	0	0	0	0	0	0	0	0	0	0	-2820	110100	0	0	1379439	32086	0	0	0	0	0	0	0	0	194239	12000	0	0	14900	40100	0	0	0	0	0	0	0	0	0	0	10	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	3	01	1	01	3	01	4	01	150000	01	2	01		96	2	01	2	01	2	01	2	01	2	01	1	01	5	01	1959	01	2	01	1	01		96		97	20887	01	1	01	1	01	96	96	96		96	1	06	1	1379429	1821696	0	0	0	2	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	25000	01		96		96		96	2	01		97		96	2	01		97
2020	ES	6417	11	01	2020	1	641701	01	641701	01	641702	01	12	01	4929500	10100	4929500	10100	4025160	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	2190	110100	0	0	0	0	0	0	0	0	0	0	16270	110100	0	0	6085670	20100	0	0	0	0	0	0	0	0	0	0	0	0	2700	40100	0	0	0	0	0	0	0	0	0	0	1156170	1100	3	01	3	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	230000	01	2	01	2	01	2	01	2	01	2	01	1	01	4	01	3	01	4	01	2012	01	2	01	1	01	60000	01		96	72281	01	1	01	1	01	06	06	96		96	2	07	1.5	4929500	4929500	0	0	0	1	01	3	01	5	01	1	01	2	01	1	01	2	01	2	01	2	01	2	01	2	01	2	01	1	01	2	01	2	01	2	01	40000	01	40000	01	10000	01		96	12000	01	1	01		96		96	2	01	1	01
2020	ES	6418	10	01	2020	1	641801	01	641801	01	641802	01	19	01	2869140	10100	2869140	10100	2869140	10100	726592	01	0	0	0	0	0	0	0	0	0	0	0	0	4670	110100	0	0	0	0	0	0	300000	110100	0	0	43180	110100	0	0	3782000	20100	0	0	0	0	0	0	0	0	0	0	0	0	5760	40100	0	0	0	0	0	0	300000	10100	0	0	612860	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	150000	01	1	01		96	2	01	1	01	2	01	2	01	4	01	1	01	4	01	2004	01	2	01	1	01		96	75000	01	30716	01	1	01	1	01	96	96	96		96	2	08	1.5	2869140	3595732	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	50000	01	25000	01	4500	01	31500	01	1	01	2300000	01		96	2	01	3	01
2020	ES	6419	11	01	2020	1	641901	01	641901	01		96	12	01	3641510	10100	3641510	10100	3641510	10100	680560	01	0	0	0	0	0	0	0	0	0	0	0	0	6200	110100	0	0	0	0	0	0	0	0	0	0	-93170	110100	0	0	4980550	20100	0	0	0	0	0	0	0	0	0	0	0	0	7650	40100	0	0	0	0	0	0	0	0	0	0	1339040	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	170000	01	1	01		96	2	01	1	01	2	01	2	01	4	01	1	01	4	01	2004	01	2	01	1	01		96		97	23356	01	1	01	1	01	96	96	96		96	1	05	1	3641510	4322070	0	0	0	1	01	3	01		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		96		97	1	01		97		96	2	01	1	01
2020	ES	6422	10	01	2020	1	642201	01	642201	01	642202	01	23	01	2730410	10100	2730410	10100	2730410	10100	667192	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-278030	110100	0	0	3119620	22100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	389210	1100	3	01	3	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	300000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	1	01	4	01	2004	01	2	01	1	01		96	60000	01	27156	01	1	01	1	01	96	96	96		96	4	12	2.1	2730410	3397602	0	0	0	2	01	3	01	1	01	2	01	1	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	1	01	2	01	2	01	2	01	49000	01	50000	01	40000	01		96	8500	01	4	01	2100000	01		96	1	01	2	01
2020	ES	6425	10	01	2020	1	642501	01	642501	01	642502	01	14	01	6655980	10100	6472430	10100	6472430	10100	964714	01	0	0	0	0	0	0	0	0	0	0	0	0	11780	110100	0	0	0	0	0	0	0	0	0	0	-59460	110100	0	0	8550260	20100	0	0	0	0	0	0	0	0	0	0	0	0	14940	40100	0	0	0	0	0	0	0	0	0	0	1894280	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	500000	01	2	01		96	2	01	2	01	1	01	2	01	4	01	1	01	5	01	2004	01	2	01	1	01		96	120000	01	20041	01	1	01	1	01	96	96	96		96	4	14	2.5	6655980	7620694	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	120000	01		96		96	2800	01	1	01	24000000	01		96	2	01	3	01
2020	ES	6427	10	01	2020	1	642701	01	642701	01	642702	01	15	01	5323590	10100	5323590	10100	5323590	10100	790114	01	0	0	0	0	0	0	0	0	0	0	0	0	510	110100	252000	110100	0	0	0	0	0	0	0	0	-273550	110100	0	0	6680080	20100	0	0	0	0	0	0	0	0	0	0	0	0	630	40100	252000	10100	0	0	0	0	0	0	0	0	1356490	1100	3	01	3	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	300000	01	2	01	2	01	2	01	2	01	2	01	2	01	4	01	2	01	3	01	2014	01	2	01	1	01		96	70000	01	44014	01	1	01	1	01	96	96	96	400	01	3	11	1.8	5323590	5861704	0	0	0	1	01	3	01	1	01	2	01	1	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	1	01	2	01	2	01	2	01	30000	01	50000	01	15000	01		96	51700	01	1	01	28000000	01	10600000	01	2	01	1	01
2020	ES	6430	10	01	2020	1	643001	01	643001	01	643002	01	12	01	1977900	10100	1977900	10100	1423180	10100	570587	01	0	0	0	0	0	0	0	0	0	0	0	0	43180	110100	0	0	0	0	0	0	0	0	0	0	63410	110100	0	0	2272050	20100	0	0	0	0	0	0	0	0	0	0	0	0	53310	40100	0	0	0	0	0	0	0	0	0	0	294150	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	4	01	2000000	01	2	01		96	2	01	2	01	2	01	2	01	3	01	1	01	6	01	1978	01	2	01	1	01		96	80000	01	31677	01	1	01	1	01	96	96	96		96	2	07	1.5	1977900	2548487	0	0	0	2	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	80000	01		96		96		96	2	01	20000000	01		96	1	01	3	01
2020	ES	6433	10	01	2020	1	643301	01	643301	01	643302	01	16	01	1807550	10100	1528000	10100	1528000	10100	1070241	01	95310	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	389600	110100	0	0	2582910	20100	95310	40100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	775360	1100		96	3	01		96	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	200000	01	1	01		96	2	01	2	01	2	01	1	01	3	01	1	01	6	01	1994	01	1	01	2	01		96	200000	01	34749	01	1	01	1	01	06	06	06		96	4	14	2.5	1807550	2877791	1	1	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	20000	01		96	1100	01	2100	01	4	01	25000000	01		96	2	01	2	01
2020	ES	6435	11	01	2020	1	643502	01	643501	01	643503	01	12	01	4153550	10100	4153550	10100	4153550	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-77660	110100	0	0	5383660	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1230110	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	300000	01	2	01	1	01	1	01	2	01	2	01	1	01	4	01	3	01	3	01	2017	01	2	01	1	01	68000	01		96	81997	01	1	01	1	01	96	96	96		96	4	14	2.3	4153550	4153550	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	60000	01		96		96	12500	01	4	01		96		96	2	01	1	01
2020	ES	6436	11	01	2020	1	643601	01	643601	01	643602	01	30	01	10547868	10100	10547868	10100	10547868	10100	536180	01	17130	110100	0	0	0	0	0	0	0	0	0	0	690	110100	0	0	0	0	0	0	0	0	0	0	283350	110100	0	0	15246852	22099	17130	40100	0	0	0	0	0	0	0	0	0	0	850	40100	0	0	0	0	0	0	0	0	0	0	4698984	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	150000	01	2	01		96	2	01	2	01	2	01	2	01	1	01	1	01	6	01	1998	01	1	01	1	01		96		97	17022	01	1	01	1	01	96	96	96		96	4	14	2.5	10547868	11084048	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	50000	01		96	8000	01	18000	01	1	01	3000000	01		96	1	01	4	01
2020	ES	6437	10	01	2020	1	643701	01	643701	01		96	9	01	460660	10100	710	10100	710	10100	906608	01	0	0	0	0	0	0	0	0	0	0	0	0	580	110100	0	0	0	0	0	0	0	0	0	0	-130	110100	0	0	460660	20100	0	0	0	0	0	0	0	0	0	0	0	0	710	40100	0	0	0	0	0	0	0	0	0	0	0	0		96	3	01		96	1	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	3	01	120000	01	1	01		96	2	01	2	01	1	01	2	01	2	01	5	01	3	01	2019	01	2	01	1	01		96	50000	01	11631	01	1	01	1	01	01	06	96		96	1	05	1	460660	1367268	1	1	0	2	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	25000	01	5000	01		96		96	3	01		96		96	2	01	3	01
2020	ES	6438	10	01	2020	1	643801	01	643801	01		96	9	01	1632210	10100	1632210	10100	1632210	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	4910	110100	0	0	0	0	0	0	120000	110100	120000	110100	-142550	110100	0	0	2285440	20100	0	0	0	0	0	0	0	0	0	0	0	0	6060	40100	0	0	0	0	0	0	120000	10100	120000	10100	533230	1100	1	01	1	01	3	01	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	2	01	100000	01	1	01		96	2	01	1	01	1	01	2	01	2	01	3	01	2	01	2017	01	2	01	2	01	35000	01		96	50028	01	1	01	1	01	01	06	06		96	3	10	1.6	1632210	1632210	0	1	1	2	01	1	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	21000	01		96		96	12000	01	2	01		96		96	2	01	1	01
2020	ES	6442	10	01	2020	1	644201	01	644201	01	644202	01	9	01	7184290	10100	6878870	10100	4174700	10100	917769	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173300	110100	0	0	9217630	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2033340	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	200000	01	2	01		96	2	01	1	01	2	01	1	01	3	01	1	01	5	01	1994	01	1	01	1	01		96	150000	01	20423	01	1	01	1	01	96	96	96		96	3	09	2	7184290	8102059	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	100000	01		96		96	25000	01	1	01	35500000	01		96	1	01	4	01
