RB010	RB020	RB030	RB050	RB050_F	RB070	RB070_F	RB080	RB080_F	RB090	RB090_F	RB200	RB200_F	RB210	RB210_F	RB220	RB220_F	RB230	RB230_F	RB240	RB240_F	RL010	RL010_F	RL020	RL020_F	RL030	RL030_F	RL040	RL040_F	RL050	RL050_F	RL060	RL060_F	RL070	RL070_F	VRLOWJOB	VREU2020	AROPE
2019	ES	1894301	259267792	01	08	01	1965	01	1	01	1	01	1	01		96		96	1894302	01		96		96		96		96		96		96		96	00	0	0
2019	ES	1894302	259267792	01	05	01	1965	01	2	01	1	01	1	01		96		96	1894301	01		96		96		96		96		96		96		96	00	0	0
2019	ES	1894303	259267792	01	05	01	2000	01	1	01	1	01	1	01	1894301	01	1894302	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	1894401	220331062	01	12	01	1957	01	1	01	1	01	2	01		96		96	1894402	01		96		96		96		96		96		96		96	96	1	1
2019	ES	1894402	220331062	01	02	01	1957	01	2	01	1	01	1	01		96		96	1894401	01		96		96		96		96		96		96		96	96	1	1
2019	ES	1894501	411460165	01	01	01	1986	01	2	01	1	01	1	01		96		96	1894502	01		96		96		96		96		96		96		96	00	0	0
2019	ES	1894502	411460165	01	03	01	1980	01	1	01	1	01	1	01		96		96	1894501	01		96		96		96		96		96		96		96	00	0	0
2019	ES	1894503	411460165	01	01	01	2011	01	2	01	1	01	4	01	1894502	01	1894501	01		96		96	30	01	0	01	0	01	0	01	0	01	412960836	01	00	0	0
2019	ES	1894504	411460165	01	07	01	2019	01	2	01	1	01	4	01	1894502	01	1894501	01		96	0	01		96		96	0	01	0	01	0	01	443017412	01	00	0	0
2019	ES	1894601	804530894	01	07	01	1981	01	2	01	1	01	1	01		96		96	1894602	01		96		96		96		96		96		96		96	00	0	0
2019	ES	1894602	804530894	01	11	01	1978	01	1	01	1	01	1	01		96		96	1894601	01		96		96		96		96		96		96		96	00	0	0
2019	ES	1894701	396596191	01	03	01	1975	01	1	01	1	01	1	01		96	1894702	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	1894702	396596191	01	10	01	1951	01	2	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2019	ES	1894901	1000670414	01	03	01	1986	01	1	01	1	01	1	01		96		96	1894902	01		96		96		96		96		96		96		96	00	0	0
2019	ES	1894902	1000670414	01	02	01	1992	01	2	01	1	01	2	01		96		96	1894901	01		96		96		96		96		96		96		96	00	0	0
2019	ES	1895001	427368804	01	09	01	1957	01	1	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	1	1
2019	ES	1895101	175194498	01	12	01	1955	01	1	01	1	01	3	01		96		96	1895102	01		96		96		96		96		96		96		96	96	0	0
2019	ES	1895102	175194498	01	09	01	1958	01	2	01	1	01	1	01		96		96	1895101	01		96		96		96		96		96		96		96	96	0	0
2019	ES	1895201	320490835	01	12	01	1955	01	2	01	1	01	2	01		96		96	1895202	01		96		96		96		96		96		96		96	96	0	0
2019	ES	1895202	320490835	01	02	01	1952	01	1	01	1	01	3	01		96		96	1895201	01		96		96		96		96		96		96		96	96	0	0
2019	ES	1895301	352866969	01	07	01	1957	01	1	01	1	01	1	01		96		96	1895302	01		96		96		96		96		96		96		96	96	0	0
2019	ES	1895302	352866969	01	09	01	1959	01	2	01	1	01	2	01		96		96	1895301	01		96		96		96		96		96		96		96	00	0	0
2019	ES	1895303	352866969	01	09	01	1994	01	2	01	1	01	1	01	1895301	01	1895302	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	1895401	258424731	01	12	01	1979	01	2	01	1	01	1	01		96		96	1895402	01		96		96		96		96		96		96		96	00	0	0
2019	ES	1895402	258424731	01	06	01	1977	01	1	01	1	01	1	01		96		96	1895401	01		96		96		96		96		96		96		96	00	0	0
2019	ES	1895403	258424731	01	07	01	2014	01	2	01	1	01	4	01	1895402	01	1895401	01		96	40	01		96	0	01	0	01	0	01	0	01	262752023	01	00	0	0
2019	ES	1895404	258424731	01	03	01	2019	01	1	01	1	01	4	01	1895402	01	1895401	01		96	20	01		96	0	01	0	01	0	01	0	01	278244810	01	00	0	0
2019	ES	1895501	831942894	01	02	01	1972	01	1	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2019	ES	1895502	831942894	01	05	01	1965	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2019	ES	1895503	831942894	01	03	01	2019	01	2	01	1	01	4	01	1895501	01	1895502	01		96	0	01		96		96	0	01	0	01	0	01	895749380	01	00	0	0
2019	ES	1895601	154622458	01	03	01	1955	01	1	01	1	01	1	01		96		96	1895602	01		96		96		96		96		96		96		96	96	0	0
2019	ES	1895602	154622458	01	01	01	1957	01	2	01	1	01	4	01		96		96	1895601	01		96		96		96		96		96		96		96	96	0	0
2019	ES	1895603	154622458	01	03	01	1985	01	2	01	1	01	1	01	1895601	01	1895602	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	1895701	351957879	01	05	01	1967	01	2	01	1	01	1	01		96		96	1895702	01		96		96		96		96		96		96		96	00	1	1
2019	ES	1895702	351957879	01	07	01	1966	01	1	01	1	01	1	01		96		96	1895701	01		96		96		96		96		96		96		96	00	1	1
2019	ES	1895703	351957879	01	12	01	1996	01	1	01	1	01	2	01	1895702	01	1895701	01		96		96		96		96		96		96		96		96	00	1	1
2019	ES	1895704	351957879	01	03	01	2002	01	1	01	1	01	4	01	1895702	01	1895701	01		96		96		96		96		96		96		96		96	00	1	1
2019	ES	1895801	200773242	01	04	01	1970	01	1	01	1	01	1	01		96		96	1895802	01		96		96		96		96		96		96		96	00	0	0
2019	ES	1895802	200773242	01	12	01	1972	01	2	01	1	01	1	01		96		96	1895801	01		96		96		96		96		96		96		96	00	0	0
2019	ES	1895803	200773242	01	01	01	2004	01	1	01	1	01	4	01	1895801	01	1895802	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	1895804	200773242	01	10	01	2006	01	2	01	1	01	4	01	1895801	01	1895802	01		96		96	30	01	0	01	0	01	0	01	0	01		96	00	0	0
2019	ES	1896001	264753338	01	08	01	1974	01	1	01	1	01	1	01		96		96	1896002	01		96		96		96		96		96		96		96	00	0	0
2019	ES	1896002	264753338	01	06	01	1975	01	2	01	1	01	1	01		96		96	1896001	01		96		96		96		96		96		96		96	00	0	0
2019	ES	1896003	264753338	01	05	01	2000	01	2	01	1	01	4	01	1896001	01	1896002	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	1896004	264753338	01	12	01	2003	01	2	01	1	01	4	01	1896001	01	1896002	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	1896101	292975586	01	06	01	1956	01	1	01	1	01	1	01		96		96	1896102	01		96		96		96		96		96		96		96	96	0	0
2019	ES	1896102	292975586	01	04	01	1961	01	2	01	1	01	4	01		96		96	1896101	01		96		96		96		96		96		96		96	01	1	1
2019	ES	1896103	292975586	01	08	01	1997	01	1	01	1	01	4	01	1896101	01	1896102	01		96		96		96		96		96		96		96		96	01	1	1
2019	ES	1896201	266883146	01	06	01	1972	01	1	01	1	01	4	01		96		96	1896202	01		96		96		96		96		96		96		96	01	1	1
2019	ES	1896202	266883146	01	11	01	1975	01	2	01	1	01	1	01		96		96	1896201	01		96		96		96		96		96		96		96	01	1	1
2019	ES	1896203	266883146	01	10	01	2000	01	1	01	1	01	4	01	1896201	01	1896202	01		96		96		96		96		96		96		96		96	01	1	1
2019	ES	1896204	266883146	01	01	01	2004	01	1	01	1	01	4	01	1896201	01	1896202	01		96		96		96		96		96		96		96		96	01	1	1
2019	ES	1896301	157785389	01	12	01	1948	01	2	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2019	ES	1896302	157785389	01	12	01	1973	01	1	01	1	01	1	01		96	1896301	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	1896401	280092841	01	03	01	1946	01	2	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2019	ES	1896402	280092841	01	04	01	1933	01	2	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2019	ES	1896501	288519661	01	08	01	1958	01	2	01	1	01	4	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2019	ES	1896502	288519661	01	10	01	1987	01	1	01	1	01	1	01		96	1896501	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	1896601	228496984	01	08	01	1945	01	1	01	1	01	3	01		96		96	1896602	01		96		96		96		96		96		96		96	96	0	0
2019	ES	1896602	228496984	01	04	01	1948	01	2	01	1	01	3	01		96		96	1896601	01		96		96		96		96		96		96		96	96	0	0
2019	ES	1896801	327914164	01	07	01	1972	01	1	01	1	01	1	01		96		96	1896802	01		96		96		96		96		96		96		96	00	0	0
2019	ES	1896802	327914164	01	06	01	1958	01	2	01	1	01	1	01		96		96	1896801	01		96		96		96		96		96		96		96	96	0	0
2019	ES	1896803	327914164	01	02	01	2006	01	1	01	1	01	4	01	1896801	01	1896802	01		96		96	35	01	0	01	0	01	0	01	0	01		96	00	0	0
2019	ES	1896901	289871272	01	10	01	1968	01	1	01	1	01	1	01		96		96	1896902	01		96		96		96		96		96		96		96	00	0	0
2019	ES	1896902	289871272	01	04	01	1969	01	2	01	1	01	1	01		96		96	1896901	01		96		96		96		96		96		96		96	00	0	0
2019	ES	1896903	289871272	01	09	01	2000	01	1	01	1	01	4	01	1896901	01	1896902	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	1897001	394052759	01	09	01	1962	01	1	01	1	01	1	01		96	1897002	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	1897002	394052759	01	07	01	1937	01	2	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2019	ES	1897003	394052759	01	05	01	1991	01	1	01	1	01	2	01	1897001	01		96		96		96		96		96		96		96		96		96	00	0	0
2019	ES	1897101	222856013	01	05	01	1936	01	1	01	1	01	3	01		96		96	1897102	01		96		96		96		96		96		96		96	96	0	0
2019	ES	1897102	222856013	01	05	01	1940	01	2	01	1	01	3	01		96		96	1897101	01		96		96		96		96		96		96		96	96	0	0
2019	ES	1897201	333356904	01	10	01	1955	01	1	01	1	01	3	01		96		96	1897202	01		96		96		96		96		96		96		96	96	0	0
2019	ES	1897202	333356904	01	01	01	1955	01	2	01	1	01	4	01		96		96	1897201	01		96		96		96		96		96		96		96	96	0	0
2019	ES	1934101	1869750437	01	08	01	1991	01	1	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	1
2019	ES	1934301	393116899	01	10	01	1981	01	2	01	1	01	4	01		96		96	1934302	01		96		96		96		96		96		96		96	01	1	1
2019	ES	1934302	393116899	01	02	01	1968	01	1	01	1	01	2	01		96		96	1934301	01		96		96		96		96		96		96		96	01	1	1
2019	ES	1934303	393116899	01	08	01	2015	01	2	01	1	01	4	01	1934302	01	1934301	01		96	25	01		96	16	01	0	01	0	01	0	01	385372720	01	01	1	1
2019	ES	1934304	393116899	01	09	01	2017	01	2	01	1	01	4	01	1934302	01	1934301	01		96	25	01		96	0	01	0	01	0	01	0	01	419074310	01	01	1	1
2019	ES	1934401	408947557	01	02	01	1951	01	2	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2019	ES	1934402	408947557	01	10	01	1976	01	1	01	1	01	1	01		96	1934401	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	1934501	329834636	01	05	01	1933	01	2	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	1
2019	ES	1934601	219205053	01	07	01	1946	01	2	01	1	01	3	01		96		96	1934602	01		96		96		96		96		96		96		96	96	0	0
2019	ES	1934602	219205053	01	06	01	1944	01	1	01	1	01	3	01		96		96	1934601	01		96		96		96		96		96		96		96	96	0	0
2019	ES	1934701	434819447	01	12	01	1957	01	1	01	1	01	1	01		96		96	1934702	01		96		96		96		96		96		96		96	96	0	0
2019	ES	1934702	434819447	01	03	01	1972	01	2	01	1	01	1	01		96		96	1934701	01		96		96		96		96		96		96		96	00	0	0
2019	ES	1934703	434819447	01	01	01	1993	01	2	01	1	01	4	01	1934701	01		96		96		96		96		96		96		96		96		96	00	0	0
2019	ES	1934704	434819447	01	05	01	2007	01	1	01	1	01	4	01	1934701	01	1934702	01		96		96	25	01	0	01	0	01	0	01	0	01	421682549	01	00	0	0
2019	ES	1934901	245590907	01	07	01	1933	01	1	01	1	01	3	01		96		96	1934902	01		96		96		96		96		96		96		96	96	0	0
2019	ES	1934902	245590907	01	10	01	1933	01	2	01	1	01	3	01		96		96	1934901	01		96		96		96		96		96		96		96	96	0	0
2019	ES	1935101	372977717	01	09	01	1974	01	2	01	1	01	4	01		96	1935102	01		96		96		96		96		96		96		96		96	01	1	1
2019	ES	1935102	372977717	01	11	01	1947	01	2	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2019	ES	1935201	650808672	01	03	01	1970	01	1	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2019	ES	1935301	346545838	01	10	01	1977	01	2	01	1	01	1	01		96		96	1935302	01		96		96		96		96		96		96		96	00	0	0
2019	ES	1935302	346545838	01	05	01	1974	01	1	01	1	01	1	01		96		96	1935301	01		96		96		96		96		96		96		96	00	0	0
2019	ES	1935303	346545838	01	12	01	1999	01	1	01	1	01	1	01	1935302	01	1935301	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	1935304	346545838	01	07	01	2014	01	1	01	1	01	4	01	1935302	01	1935301	01		96	20	01		96	0	01	0	01	0	01	0	01	352348708	01	00	0	0
2019	ES	1952601	877790612	01	08	01	1990	01	2	01	1	01	4	01		96		96	1952602	01		96		96		96		96		96		96		96	00	0	0
2019	ES	1952602	877790612	01	01	01	1970	01	1	01	1	01	1	01		96		96	1952601	01		96		96		96		96		96		96		96	00	0	0
2019	ES	1952603	877790612	01	11	01	1997	01	2	01	1	01	1	01	1952602	01		96		96		96		96		96		96		96		96		96	00	0	0
2019	ES	1952604	877790612	01	01	01	2001	01	2	01	1	01	4	01	1952602	01		96		96		96		96		96		96		96		96		96	00	0	0
2019	ES	1952605	877790612	01	09	01	2015	01	1	01	1	01	4	01	1952602	01	1952601	01		96	30	01		96	0	01	0	01	0	01	0	01	860498637	01	00	0	0
2019	ES	1952606	877790612	01	04	01	2016	01	2	01	1	01	4	01		96	1952603	01		96	30	01		96	0	01	0	01	0	01	0	01	948095659	01	00	0	0
2019	ES	1952701	470284298	01	10	01	1977	01	1	01	1	01	1	01		96		96	1952702	01		96		96		96		96		96		96		96	00	1	1
2019	ES	1952702	470284298	01	05	01	1972	01	2	01	1	01	4	01		96		96	1952701	01		96		96		96		96		96		96		96	00	1	1
2019	ES	1952703	470284298	01	05	01	1997	01	2	01	1	01	1	01	1952701	01	1952702	01		96		96		96		96		96		96		96		96	00	1	1
2019	ES	1952704	470284298	01	07	01	2003	01	2	01	1	01	4	01	1952701	01	1952702	01		96		96		96		96		96		96		96		96	00	1	1
2019	ES	1952901	192845310	01	05	01	1972	01	2	01	1	01	1	01	1952902	01		96		96		96		96		96		96		96		96		96	00	1	1
2019	ES	1952902	192845310	01	11	01	1938	01	1	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	1	1
2019	ES	1952903	192845310	01	12	01	2011	01	1	01	1	01	4	01		96	1952901	01		96		96	30	01	6	01	0	01	0	01	0	01	190872253	01	00	1	1
2019	ES	1953001	242003861	01	02	01	1941	01	1	01	1	01	3	01		96		96	1953002	01		96		96		96		96		96		96		96	96	0	0
2019	ES	1953002	242003861	01	06	01	1947	01	2	01	1	01	4	01		96		96	1953001	01		96		96		96		96		96		96		96	96	0	0
2019	ES	2014701	112544779	01	02	01	1992	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2019	ES	2077801	272868318	01	09	01	1971	01	1	01	1	01	1	01		96		96	2077802	01		96		96		96		96		96		96		96	00	0	0
2019	ES	2077802	272868318	01	01	01	1973	01	2	01	1	01	2	01		96		96	2077801	01		96		96		96		96		96		96		96	00	0	0
2019	ES	2077803	272868318	01	02	01	2012	01	1	01	1	01	4	01	2077801	01	2077802	01		96		96	25	01	3	01	0	01	0	01	0	01	270076521	01	00	0	0
2019	ES	2077901	273675268	01	05	01	1947	01	2	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2019	ES	2078101	370131766	01	01	01	1933	01	2	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2019	ES	2078102	370131766	01	11	01	1936	01	2	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2019	ES	2078103	370131766	01	04	01	1968	01	2	01	1	01	1	01		96	2078101	01	2078104	01		96		96		96		96		96		96		96	00	0	0
2019	ES	2078104	370131766	01	06	01	1973	01	1	01	1	01	1	01		96		96	2078103	01		96		96		96		96		96		96		96	00	0	0
2019	ES	2078201	225206844	01	09	01	1936	01	1	01	1	01	3	01		96		96	2078202	01		96		96		96		96		96		96		96	96	0	0
2019	ES	2078202	225206844	01	11	01	1943	01	2	01	1	01	3	01		96		96	2078201	01		96		96		96		96		96		96		96	96	0	0
2019	ES	2078203	225206844	01	08	01	1965	01	2	01	1	01	1	01	2078201	01	2078202	01	2078204	01		96		96		96		96		96		96		96	00	0	0
2019	ES	2078204	225206844	01	08	01	1961	01	1	01	1	01	1	01		96		96	2078203	01		96		96		96		96		96		96		96	00	0	0
2019	ES	2078205	225206844	01	02	01	1995	01	2	01	1	01	1	01	2078204	01	2078203	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	2078401	219032243	01	09	01	1968	01	1	01	1	01	1	01		96		96	2078402	01		96		96		96		96		96		96		96	00	0	0
2019	ES	2078402	219032243	01	05	01	1973	01	2	01	1	01	1	01		96		96	2078401	01		96		96		96		96		96		96		96	00	0	0
2019	ES	2078403	219032243	01	03	01	2005	01	2	01	1	01	4	01	2078401	01	2078402	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	2078404	219032243	01	08	01	2009	01	2	01	1	01	4	01	2078401	01	2078402	01		96		96	30	01	5	01	0	01	0	01	0	01	260366578	01	00	0	0
2019	ES	2078601	454489304	01	08	01	1952	01	1	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2019	ES	2078701	401071318	01	01	01	1967	01	1	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2019	ES	2078801	181150969	01	02	01	1950	01	1	01	1	01	3	01		96		96	2078802	01		96		96		96		96		96		96		96	96	0	0
2019	ES	2078802	181150969	01	03	01	1952	01	2	01	1	01	3	01		96		96	2078801	01		96		96		96		96		96		96		96	96	0	0
2019	ES	2079001	246401172	01	10	01	1943	01	1	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	1	1
2019	ES	2079101	203920480	01	04	01	1978	01	2	01	1	01	1	01		96		96	2079102	01		96		96		96		96		96		96		96	00	0	0
2019	ES	2079102	203920480	01	02	01	1974	01	1	01	2	01	1	01		96		96	2079101	01		96		96		96		96		96		96		96	00	0	0
2019	ES	2079103	203920480	01	09	01	2013	01	1	01	2	01	4	01	2079102	01	2079101	01		96		96	25	01	3	01	0	01	0	01	20	01	232237122	01	00	0	0
2019	ES	2079104	203920480	01	12	01	2011	01	1	01	2	01	4	01	2079102	01	2079101	01		96		96	25	01	3	01	0	01	0	01	20	01	201834109	01	00	0	0
2019	ES	2079201	323796499	01	10	01	1950	01	1	01	1	01	2	01		96		96	2079202	01		96		96		96		96		96		96		96	96	1	1
2019	ES	2079202	323796499	01	12	01	1954	01	2	01	1	01	1	01		96		96	2079201	01		96		96		96		96		96		96		96	96	1	1
2019	ES	2079203	323796499	01	09	01	1989	01	2	01	1	01	2	01	2079201	01	2079202	01		96		96		96		96		96		96		96		96	01	1	1
2019	ES	2079204	323796499	01	07	01	2015	01	2	01	1	01	4	01		96	2079203	01		96	4	01		96	0	01	0	01	0	01	0	01	317417893	01	01	1	1
2019	ES	2079301	213143934	01	02	01	1974	01	2	01	1	01	1	01		96		96	2079302	01		96		96		96		96		96		96		96	00	0	0
2019	ES	2079302	213143934	01	03	01	1971	01	1	01	1	01	1	01		96		96	2079301	01		96		96		96		96		96		96		96	00	0	0
2019	ES	2079303	213143934	01	03	01	2013	01	1	01	1	01	4	01	2079302	01	2079301	01		96		96	40	01	0	01	0	01	0	01	0	01	242741355	01	00	0	0
2019	ES	2079304	213143934	01	04	01	2016	01	1	01	1	01	4	01	2079302	01	2079301	01		96	40	01		96	0	01	0	01	0	01	0	01	230215310	01	00	0	0
2019	ES	2079401	340646192	01	11	01	1974	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2019	ES	2079402	340646192	01	10	01	1980	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2019	ES	2079403	340646192	01	05	01	2015	01	1	01	1	01	4	01		96	2079401	01		96	25	01		96	0	01	0	01	0	01	0	01	333935656	01	00	0	0
2019	ES	2079404	340646192	01	03	01	2015	01	1	01	1	01	4	01		96	2079401	01		96	25	01		96	0	01	0	01	0	01	0	01	333935656	01	00	0	0
2019	ES	2079405	340646192	01	06	01	2008	01	2	01	1	01	4	01		96	2079401	01		96		96	30	01	0	01	0	01	0	01	0	01	327701984	01	00	0	0
2019	ES	2079501	339157827	01	07	01	1950	01	2	01	1	01	3	01		96		96	2079502	01		96		96		96		96		96		96		96	96	0	0
2019	ES	2079502	339157827	01	05	01	1953	01	1	01	1	01	3	01		96		96	2079501	01		96		96		96		96		96		96		96	96	0	0
2019	ES	2079601	376641316	01	09	01	1937	01	2	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2019	ES	2079701	208713747	01	04	01	1953	01	1	01	1	01	3	01		96		96	2079702	01		96		96		96		96		96		96		96	96	0	0
2019	ES	2079702	208713747	01	03	01	1958	01	2	01	1	01	1	01		96		96	2079701	01		96		96		96		96		96		96		96	96	0	0
2019	ES	2129101	35470818	01	01	01	1973	01	1	01	1	01	1	01		96		96	2129102	01		96		96		96		96		96		96		96	00	1	1
2019	ES	2129102	35470818	01	01	01	1983	01	2	01	1	01	4	01		96		96	2129101	01		96		96		96		96		96		96		96	00	1	1
2019	ES	2129103	35470818	01	02	01	2006	01	1	01	1	01	4	01	2129101	01	2129102	01		96		96	40	01	0	01	0	01	0	01	0	01	34399163	01	00	1	1
2019	ES	2129201	41451657	01	07	01	1968	01	2	01	1	01	4	01		96		96		96		96		96		96		96		96		96		96	01	1	1
2019	ES	2129202	41451657	01	02	01	1999	01	1	01	1	01	4	01		96	2129201	01		96		96		96		96		96		96		96		96	01	1	1
2019	ES	2129203	41451657	01	01	01	2000	01	2	01	1	01	4	01		96		96		96		96		96		96		96		96		96		96	01	1	1
2019	ES	2129301	60277903	01	09	01	1985	01	1	01	1	01	2	01		96		96	2129302	01		96		96		96		96		96		96		96	00	0	0
2019	ES	2129302	60277903	01	08	01	1988	01	2	01	1	01	1	01		96		96	2129301	01		96		96		96		96		96		96		96	00	0	0
2019	ES	2129601	18814241	01	02	01	1958	01	1	01	1	01	3	01		96		96	2129602	01		96		96		96		96		96		96		96	96	1	1
2019	ES	2129602	18814241	01	01	01	1959	01	2	01	1	01	4	01		96		96	2129601	01		96		96		96		96		96		96		96	01	1	1
2019	ES	2129701	31626419	01	01	01	1977	01	1	01	1	01	2	01		96		96	2129702	01		96		96		96		96		96		96		96	00	0	0
2019	ES	2129702	31626419	01	01	01	1977	01	2	01	1	01	1	01		96		96	2129701	01		96		96		96		96		96		96		96	00	0	0
2019	ES	2129703	31626419	01	05	01	2003	01	2	01	1	01	4	01	2129701	01	2129702	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	2129704	31626419	01	03	01	2018	01	2	01	1	01	4	01	2129701	01	2129702	01		96	30	01		96	0	01	0	01	0	01	0	01	34052031	01	00	0	0
2019	ES	2129801	29395612	01	01	01	1983	01	1	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	1	1
2019	ES	2129901	40039435	01	05	01	1990	01	1	01	1	01	2	01		96		96		96		96		96		96		96		96		96		96	00	1	1
2019	ES	2130001	40039435	01	08	01	1991	01	1	01	1	01	2	01		96		96		96		96		96		96		96		96		96		96	00	1	1
2019	ES	2130101	28700371	01	03	01	1952	01	2	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2019	ES	2130201	8295996	01	05	01	2000	01	1	01	1	01	4	01		96		96		96		96		96		96		96		96		96		96	96	1	1
2019	ES	2130301	40039435	01	01	01	1990	01	1	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	1	1
2019	ES	2130401	40039435	01	06	01	1992	01	1	01	1	01	2	01		96		96		96		96		96		96		96		96		96		96	00	1	1
2019	ES	2130501	40039435	01	02	01	1990	01	1	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	1	1
2019	ES	2130601	40039435	01	03	01	1989	01	1	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	1	1
2019	ES	2130701	40039435	01	07	01	1988	01	1	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	1	1
2019	ES	2130801	30475846	01	06	01	1946	01	1	01	2	01	3	01		96		96	2130802	01		96		96		96		96		96		96		96	96	0	0
2019	ES	2130802	30475846	01	12	01	1954	01	2	01	1	01	4	01		96		96	2130801	01		96		96		96		96		96		96		96	96	0	0
2019	ES	2130901	27850749	01	04	01	1936	01	1	01	1	01	4	01		96		96	2130902	01		96		96		96		96		96		96		96	96	0	0
2019	ES	2130902	27850749	01	05	01	1937	01	2	01	2	01	4	01		96		96	2130901	01		96		96		96		96		96		96		96	96	0	0
2019	ES	2131001	48204424	01	11	01	1963	01	1	01	1	01	1	01		96		96	2131002	01		96		96		96		96		96		96		96	00	0	0
2019	ES	2131002	48204424	01	10	01	1964	01	2	01	1	01	4	01		96		96	2131001	01		96		96		96		96		96		96		96	00	0	0
2019	ES	2131003	48204424	01	12	01	1994	01	1	01	2	01	1	01	2131001	01	2131002	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	2131004	48204424	01	05	01	1997	01	1	01	2	01	1	01	2131001	01	2131002	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	2131401	53397297	01	10	01	1985	01	1	01	1	01	1	01		96		96	2131402	01		96		96		96		96		96		96		96	00	0	0
2019	ES	2131402	53397297	01	06	01	1988	01	2	01	1	01	1	01		96		96	2131401	01		96		96		96		96		96		96		96	00	0	0
2019	ES	2131403	53397297	01	06	01	2014	01	2	01	1	01	4	01	2131401	01	2131402	01		96	41	01		96	0	01	0	01	0	01	0	01	54291429	01	00	0	0
2019	ES	2131501	28700371	01	02	01	1948	01	2	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2019	ES	2131601	38875552	01	11	01	1958	01	1	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2019	ES	2131602	38875552	01	07	01	1985	01	1	01	2	01	2	01	2131601	01		96	2131603	01		96		96		96		96		96		96		96	00	0	0
2019	ES	2131603	38875552	01	05	01	1989	01	2	01	2	01	4	01		96		96	2131602	01		96		96		96		96		96		96		96	00	0	0
2019	ES	2131604	38875552	01	02	01	2009	01	1	01	2	01	4	01	2131602	01	2131603	01		96		96	30	01	0	01	0	01	0	01	0	01	41955370	01	00	0	0
2019	ES	2131701	39138956	01	03	01	1964	01	1	01	1	01	4	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2019	ES	2131702	39138956	01	10	01	1967	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2019	ES	2132001	45057302	01	06	01	1933	01	2	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2019	ES	2132002	45057302	01	08	01	1964	01	2	01	1	01	1	01		96	2132001	01		96		96		96		96		96		96		96		96	00	0	0
