PB010	PB020	PB030	PB040	PB040_F	PB100	PB100_F	PB110	PB110_F	PB120	PB120_F	PB130	PB130_F	PB140	PB140_F	PB150	PB150_F	PB160	PB160_F	PB170	PB170_F	PB180	PB180_F	PB190	PB190_F	PB200	PB200_F	PB210	PB210_F	PB220A	PB220A_F	PE010	PE010_F	PE020	PE020_F	PE030	PE030_F	PE040	PE040_F	PL031	PL031_F	PL015	PL015_F	PL020	PL020_F	PL025	PL025_F	PL040	PL040_F	PL051	PL051_F	PL060	PL060_F	PL073	PL073_F	PL074	PL074_F	PL075	PL075_F	PL076	PL076_F	PL080	PL080_F	PL085	PL085_F	PL086	PL086_F	PL087	PL087_F	PL089	PL089_F	PL090	PL090_F	PL100	PL100_F	PL111A	PL111A_F	PL120	PL120_F	PL130	PL130_F	PL140	PL140_F	PL150	PL150_F	PL160	PL160_F	PL170	PL170_F	PL180	PL180_F	PL190	PL190_F	PL200	PL200_F	PL211A	PL211A_F	PL211B	PL211B_F	PL211C	PL211C_F	PL211D	PL211D_F	PL211E	PL211E_F	PL211F	PL211F_F	PL211G	PL211G_F	PL211H	PL211H_F	PL211I	PL211I_F	PL211J	PL211J_F	PL211K	PL211K_F	PL211L	PL211L_F	PH010	PH010_F	PH020	PH020_F	PH030	PH030_F	PH040	PH040_F	PH050	PH050_F	PH060	PH060_F	PH070	PH070_F	PY010N	PY010N_F	PY020N	PY020N_F	PY021N	PY021N_F	PY035N	PY035N_F	PY050N	PY050N_F	PY080N	PY080N_F	PY090N	PY090N_F	PY100N	PY100N_F	PY110N	PY110N_F	PY120N	PY120N_F	PY130N	PY130N_F	PY140N	PY140N_F	PY010G	PY010G_F	PY020G	PY020G_F	PY021G	PY021G_F	PY030G	PY030G_F	PY035G	PY035G_F	PY050G	PY050G_F	PY080G	PY080G_F	PY090G	PY090G_F	PY100G	PY100G_F	PY110G	PY110G_F	PY120G	PY120G_F	PY130G	PY130G_F	PY140G	PY140G_F	P78A_U	P78B_U	PD020	PD020_F	PD030	PD030_F	PD050	PD050_F	PD060	PD060_F	PD070	PD070_F	PD080	PD080_F	PT220	PT220_F	PT230	PT230_F	PT240	PT240_F	PT020	PT020_F	PT030	PT030_F	PT040	PT040_F	PT250	PT250_F	PT210	PT210_F	PT060	PT060_F	PT070	PT070_F	PT090	PT090_F	PT100	PT100_F	PT110	PT110_F	PT120	PT120_F	PT130	PT130_F	PT140	PT140_F	PT150	PT150_F	PT160	PT160_F	PT170	PT170_F	PT180	PT180_F	PT190	PT190_F	PT260	PT260_F	PT270	PT270_F	PT280	PT280_F
2019	ES	36302	436639537	1	10	01	2019	01	11	01	05	01	1975	01	1	01		96	36301	01		96	1	01	3	01	1	01	1	01	2	01		96	1990	01	200	01	01	01		96		96		96	3	01	75	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	g	01		96	06	01	1	01	2	01	2	01		96		96	16	01	27	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	3	01	2	01	3	01		96		96		96		96	1758080	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1918250	40100	0	0	0	0	572460	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	3	01	1	01	3	01	1	01	1	01	1	01	2	01	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	4	01	7	01		93		93	4	01	1	01	1	01	2	01
2019	ES	36401	128704679	1	10	01	2019	01	10	01	06	01	1938	01	1	01		96		96		96	5	01	3	01	1	01	1	01	2	01		96	1952	01	100	01	07	01	1	01	2	01		96	3	01	75	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96		96	12	01	48	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	2	01	1	01	2	01	2	01		96	2	01		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1719390	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	1900190	40100	0	0	0	0	0	0	0	0	01		1	01	1	01	1	01	3	01	1	01	1	01		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90
2019	ES	36501	519045948	1	10	01	2019	01	10	01	11	01	1986	01	2	01		96		96	36502	01	2	01	1	01	1	01	1	01	2	01		96	2010	01	500	01	11	01	1	01	2	01		96	2	01	23	01		96	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	12	01		96		96		96		96		96		96		96		96		96	21	01	3	01	11	01	11	01	11	01	11	01	11	01	11	01	11	01	11	01	11	01	11	01	11	01	11	01	2	01	2	01	3	01		96		96	1	01	1	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		2	01	1	01	2	01	1	01	2	01	1	01	1	01	1	01	1	01	2	01	2	01	2	01	2	01	1	01	1	01	1	01	1	01	1	01	3	01	3	01	1	01	2	01	2	01	1	01	2	01	2	01	5	01	1	01	1	01	3	01
2019	ES	40503	200936314	1	12	01	2019	01	6	01	10	01	2001	01	2	01	40501	01	40502	01		96	1	01	3	01	1	01	1	01	1	01	50	01	2018	01	344	01	06	01	2	01	2	01		96		96		-2		96	0	01	0	01	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01		96		96		96		96		96		96		96		96		96		96		96	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	1	01	2	01	3	01		96		96	2	01		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90
2019	ES	40701	266919169	1	11	01	2019	01	13	01	04	01	1973	01	1	01		96		96	40702	01	1	01	1	01	1	01	1	01	2	01		96	1990	01	300	01	01	01		96		96		96	3	01	51	01	30	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	t	01		96	14	01	1	01	2	01	2	01		96		96	18	01	23	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01		96		96		96		96	988260	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1055280	40100	0	0	0	0	314994	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	2	01	1	01	1	01	1	01	1	01	4	01	2	01	1	01	2	01	2	01	1	01		94		94	1	01	1	01		94	1	01		94		94		94	8	01		93		93	3	01	1	01	1	01	1	01
2019	ES	40702	266312392	1	11	01	2019	01	12	01	06	01	1973	01	2	01		96		96	40701	01	1	01	1	01	1	01	1	01	2	01		96	1989	01	300	01	01	01		96		96		96	3	01	41	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	l	01		96	09	01	1	01	2	01	2	01		96		96	18	01	28	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96		96		96	1643340	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1965180	40100	0	0	0	0	585479	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	3	01	2	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01		93	6	01	3	01		93	6	01	3	01	1	01	1	01	1	01
2019	ES	36502	504819175	1	10	01	2019	01	13	01	03	01	1971	01	1	01		96		96	36501	01	2	01	1	01	3	01	1	01	2	01		96	1994	01	500	01	03	01		96		96		96	2	01	35	01	30	01	9	01	0	01	3	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	j	01		96	01	01		96		96	2	01		96		96	16	01	32	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	03	01	03	01	03	01	2	01	2	01	3	01	2	01		96	1	01	1	01	730340	110100	0	0	0	0	0	0	134640	110100	0	0	254270	110100	0	0	0	0	0	0	0	0	0	0	779950	40100	0	0	0	0	233167	01	0	0	166150	40100	0	0	256140	40100	0	0	0	0	0	0	0	0	0	0	96		2	01	1	01	2	01	1	01	2	01	1	01	1	01	3	01	1	01	1	01	2	01	1	01	1	01	2	01	3	01	3	01		94		94	1	01		94	1	01	2	01	7	01		94		94		94	3	01	1	01	1	01	2	01
2019	ES	36701	354515322	1	10	01	2019	01	4	01	09	01	1957	01	2	01		96		96	36702	01	2	01	1	01	1	01	1	01	2	01		96		96	000	01	01	01		96		96		96	3	01	53	01	35	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	p	01		96	13	01	1	01	2	01	2	01		96		96	11	01	40	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	1	01	2	01	2	01		96	1	01	1	01	871175	112000	80000	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	961749	12000	80000	40100	0	0	297773	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	02		1	01	1	01	1	01	2	01	1	01	1	01		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90
2019	ES	36702	353018726	1	10	01	2019	01	3	01	06	01	1956	01	1	01		96		96	36701	01	2	01	1	01	1	01	1	01	2	01		96	1974	01	300	01	07	01	1	01	2	01		96	3	01	72	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	1	01		96		96		96	18	01	35	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	2	01	1	01	3	01		96		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1956130	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	2270070	40100	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90
2019	ES	36703	355221370	1	10	01	2019	01	6	01	12	01	1987	01	1	01	36702	01	36701	01		96	1	01	3	01	1	01	1	01	2	01		96	2003	01	200	01	01	01		96		96		96	3	01	93	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	h	01		96	15	01	2	01	2	01	2	01		96		96	17	01	14	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01		96		96		96		96	14960	112000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15265	42000	0	0	0	0	4383	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	1	01	1	01	2	01	7	01	1	01	2	01	5	01	4	01	1	01	1	01	1	01
2019	ES	36801	480487455	1	12	01	2019	01	9	01	01	01	1963	01	1	01		96		96	36802	01	2	01	1	01	1	01	1	01	2	01		96	1977	01	200	01	01	01		96		96		96	3	01	83	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	h	01		96	13	01	1	01	2	01	2	01		96		96	12	01	43	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01		96		96		96		96	1427430	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1614380	40100	0	0	0	0	482361	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	3	01	1	01	1	01	1	01	1	01	1	01	2	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01		97		97	1	01	2	01		97	7	01		93		93	4	01	1	01	1	01	2	01
2019	ES	36802	479315280	1	12	01	2019	01	6	01	04	01	1966	01	2	01		96		96	36801	01	2	01	1	01	1	01	1	01	2	01		96	1980	01	200	01	10	01	1	01	2	01		96	3	01	51	01		96	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	12	01	0	01		96		96		96		96	1	01	2	01		96		96		96	21	01	15	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	3	01	1	01	3	01	2	01		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	702520	110100	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	702520	40100	0	0	96		1	01	1	01	2	01	3	01	1	01	1	01	1	01	3	01	3	01	1	01	1	01	1	01	1	01	1	01		94		94		94		94		94		94		94		94		94		94		94		94	3	01	1	01	1	01	2	01
2019	ES	36901	394426410	1	12	01	2019	01	8	01	02	01	1974	01	1	01		96		96	36902	01	2	01	1	01	1	01	1	01	2	01		96	1994	01	300	01	01	01		96		96		96	3	01	81	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	c	01		96	13	01	1	01	2	01	2	01		96		96	18	01	26	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96		96		96	2645950	110100	7580	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3476950	40100	7580	40100	0	0	1067746	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	3	01	1	01	1	01	1	01	1	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	7	01	7	01		93		93	4	01	1	01	1	01	1	01
2019	ES	36902	393457684	1	12	01	2019	01	10	01	10	01	1972	01	2	01		96		96	36901	01	2	01	1	01	1	01	1	01	2	01		96	1992	01	500	01	02	01		96		96		96	3	01	43	01	30	01	0	01	4	01	0	01	0	01	8	01	0	01	0	01	0	01	0	01	0	01		96	g	01		96	04	01	2	01	2	01	2	01		96	04	01	20	01	24	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	02	01	02	01	02	01	02	01	2	01	2	01	3	01	2	01		96		96		96	187390	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200100	40100	0	0	0	0	59737	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	3	01	1	01	1	01	1	01	1	01	1	01	2	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	7	01	7	01		93		93	4	01	1	01	1	01	1	01
2019	ES	37001	222310019	1	12	01	2019	01	10	01	04	01	1969	01	1	01		96		96	37002	01	2	01	1	01	1	01	1	01	2	01		96	1987	01	500	01	02	01		96		96		96	3	01	96	01	20	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	e	01	3	01	15	01	2	01	2	01	1	01	2	01		96	16	01	32	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	2	01	2	01	3	01		96		96		96		96	1379720	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1561110	40100	0	0	0	0	464219	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	3	01	1	01	1	01	1	01	1	01	1	01	3	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	7	01	7	01		93		93	4	01	1	01	1	01	2	01
2019	ES	37002	221005563	1	12	01	2019	01	7	01	03	01	1966	01	2	01		96		96	37001	01	2	01	1	01	1	01	1	01	2	01		96	1984	01	500	01	02	01		96		96		96	3	01	91	01	20	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	n	01	6	01		97	1	01	2	01	2	01		96		96	16	01	34	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	2	01	2	01	3	01	2	01		96		96		96	401210	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	440780	40100	0	0	0	0	144525	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	3	01	1	01	1	01	1	01	1	01	1	01	2	01	3	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01		93	5	01	1	01	2	01	5	01	4	01	1	01	1	01	1	01
2019	ES	37003	223467696	1	12	01	2019	01	9	01	04	01	1993	01	1	01	37001	01	37002	01		96	1	01	3	01	1	01	1	01	2	01		96	2018	01	500	01	02	01		96		96		96	3	01	53	01	15	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	p	01	3	01	15	01	1	01	2	01	2	01		96		96	25	01	1	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	1	01	2	01	3	01		96		96		96		96	145990	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159380	40100	0	0	0	0	47940	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	2	01	2	01	1	01	3	01	1	01	1	01	1	01	1	01	1	01	2	01	1	01	2	01	9	01	2	01	2	01	9	01	4	01	1	01	1	01	1	01
2019	ES	37004	224384976	1	12	01	2019	01	5	01	11	01	2000	01	1	01	37001	01	37002	01		96	1	01	3	01	1	01	1	01	1	01	50	01	2018	01	354	01	06	01	2	01	2	01		96		96		-2		96	0	01	0	01	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01		96		96		96		96		96		96		96		96		96		96		96	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	2	01	2	01	3	01		96		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90
2019	ES	37101	221201372	1	12	01	2019	01	8	01	02	01	1960	01	1	01		96		96	37102	01	2	01	1	01	1	01	1	01	2	01		96	1978	01	500	01	01	01		96		96		96	3	01	31	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	c	01		96	13	01	1	01	2	01	2	01		96		96	18	01	41	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01		96		96		96		96	2690420	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3496130	40100	0	0	0	0	1042977	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	4	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	8	01	7	01		93		93	4	01	1	01	1	01	2	01
2019	ES	37102	220661740	1	12	01	2019	01	6	01	11	01	1966	01	2	01		96		96	37101	01	2	01	1	01	1	01	1	01	2	01		96	1983	01	300	01	10	01	1	01	2	01		96	3	01	43	01		96	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	12	01	0	01		96		96		96		96	2	01	2	01		96		96		96	17	01	18	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	2	01	2	01	3	01	2	01		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	2	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	7	01	1	01	2	01	7	01	4	01	1	01	1	01	1	01
2019	ES	37103	222932141	1	12	01	2019	01	10	01	01	01	1994	01	1	01	37101	01	37102	01		96	1	01	3	01	1	01	1	01	2	01		96	2018	01	500	01	01	01		96		96		96	3	01	21	01	40	01	4	01	0	01	0	01	0	01	0	01	0	01	0	01	7	01	0	01	1	01		96	c	01		96		97	2	01	2	01	2	01		96	10	01	24	01	1	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	11	01	01	01	01	01	01	01	01	01	1	01	2	01	3	01		96		96		96		96	198250	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216360	40100	0	0	0	0	64766	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90
2019	ES	37104	222932141	1	12	01	2019	01	5	01	10	01	1998	01	1	01	37101	01	37102	01		96	1	01	3	01	1	01	1	01	1	01	50	01	2015	01	344	01	06	01	2	01	2	01		96		96		-2		96	0	01	0	01	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01		96		96		96		96		96		96		96		96		96		96		96	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	2	01	2	01	3	01		96		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90
2019	ES	37401	207852114	1	11	01	2019	01	9	01	01	01	1936	01	1	01		96		96	37402	01	2	01	1	01	1	01	1	01	2	01		96	1959	01	300	01	07	01	1	01	2	01		96	3	01	43	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	1	01		96		96		96	18	01	39	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	3	01	1	01	2	01	2	01		96		96		96	17150	110100	0	0	0	0	0	0	0	0	1017330	110100	0	0	2063170	110100	0	0	0	0	0	0	0	0	19940	40100	0	0	0	0	0	00	0	0	0	0	1117950	40100	0	0	2347720	40100	0	0	0	0	0	0	0	0	02		1	01	1	01	1	01	3	01	1	01	1	01		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90
2019	ES	37402	207534132	1	11	01	2019	01	7	01	12	01	1944	01	2	01		96		96	37401	01	2	01	1	01	1	01	1	01	2	01		96	1967	01	300	01	07	01	1	01	2	01		96	3	01		-1		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96		96	14	01	6	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	3	01	1	01	2	01	2	01		96	2	01		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	594830	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	594830	40100	0	0	0	0	0	0	0	0	02		1	01	1	01	1	01	3	01	1	01	1	01		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90
2019	ES	37501	388117831	1	11	01	2019	01	7	01	09	01	1950	01	1	01		96		96	37502	01	2	01	1	01	1	01	1	01	2	01		96	1969	01	500	01	07	01	1	01	2	01		96	3	01	31	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	1	01		96		96		96	15	01	48	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	2	01	1	01	3	01	2	01		96		96		96	249047	112000	0	0	0	0	0	0	0	0	0	0	0	0	2949180	110100	0	0	0	0	0	0	0	0	272580	12000	0	0	0	0	65802	01	0	0	0	0	0	0	0	0	3658050	40100	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90
2019	ES	37502	388052641	1	11	01	2019	01	9	01	07	01	1952	01	2	01		96		96	37501	01	2	01	1	01	1	01	1	01	2	01		96	1966	01	100	01	07	01	1	01	2	01		96	3	01	81	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96		96	16	01	26	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	2	01	1	01	3	01		96		96		96		96	455244	112000	0	0	0	0	0	0	0	0	0	0	0	0	872070	110100	0	0	0	0	0	0	0	0	499250	12000	0	0	0	0	162289	01	0	0	0	0	0	0	0	0	872070	40100	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90
2019	ES	37601	244097009	1	11	01	2019	01	9	01	12	01	1948	01	2	01		96		96		96	4	01	3	01	1	01	1	01	2	01		96	1978	01	500	01	07	01	1	01	2	01		96	3	01	22	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96		96	16	01	39	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	3	01	1	01	2	01	2	01		96	2	01		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1719610	110100	1245030	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	2136790	40100	1547080	40100	0	0	0	0	0	0	05		1	01	1	01	1	01	1	01	1	01	1	01		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90
2019	ES	37701	316802109	1	12	01	2019	01	13	01	01	01	1981	01	1	01		96		96	37702	01	1	01	2	01	3	01	3	01	2	01		96	1998	01	300	01	02	01		96		96		96	3	01	93	01	25	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01		96	f	01	3	01	08	01	2	01	2	01	2	01		96		96	20	01	17	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	2	01	2	01	3	01	2	01		96		96		96	507630	110100	0	0	0	0	0	0	0	0	0	0	349980	110100	0	0	0	0	0	0	0	0	0	0	596280	40100	0	0	0	0	173806	01	0	0	0	0	0	0	349980	40100	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	3	01	2	01	1	01	1	01	1	01	1	01	1	01	5	01	2	01	4	01	1	01	1	01	3	01	3	01	3	01	3	01	2	01	2	01	1	01	2	01	8	01	7	01		93		93	5	01	1	01	1	01	1	01
