HB010	HB020	HB030	HB050	HB050_F	HB060	HB060_F	HB070	HB070_F	HB080	HB080_F	HB090	HB090_F	HB100	HB100_F	HY020	HY020_F	HY022	HY022_F	HY023	HY023_F	HY030N	HY030N_F	HY040N	HY040N_F	HY050N	HY050N_F	HY060N	HY060N_F	HY070N	HY070N_F	HY080N	HY080N_F	HY081N	HY081N_F	HY090N	HY090N_F	HY100N	HY100N_F	HY110N	HY110N_F	HY120N	HY120N_F	HY130N	HY130N_F	HY131N	HY131N_F	HY145N	HY145N_F	HY170N	HY170N_F	HY010	HY010_F	HY040G	HY040G_F	HY050G	HY050G_F	HY060G	HY060G_F	HY070G	HY070G_F	HY080G	HY080G_F	HY081G	HY081G_F	HY090G	HY090G_F	HY100G	HY100G_F	HY110G	HY110G_F	HY120G	HY120G_F	HY130G	HY130G_F	HY131G	HY131G_F	HY140G	HY140G_F	HS011	HS011_F	HS021	HS021_F	HS031	HS031_F	HS040	HS040_F	HS050	HS050_F	HS060	HS060_F	HS070	HS070_F	HS080	HS080_F	HS090	HS090_F	HS100	HS100_F	HS110	HS110_F	HS120	HS120_F	HS130	HS130_F	HS140	HS140_F	HS150	HS150_F	HS160	HS160_F	HS170	HS170_F	HS180	HS180_F	HS190	HS190_F	HH010	HH010_F	HH021	HH021_F	HH030	HH030_F	HH031	HH031_F	HH040	HH040_F	HH050	HH050_F	HH060	HH060_F	HH061	HH061_F	HH070	HH070_F	HH081	HH081_F	HH091	HH091_F	H39A_U	H39B_U	H38A_U	CUOTAHIP	CUOTAHIP_F	HX040	HX060	HX240	VHRENTAA	VHRENTAAIA	VHPOBREZA	POBRECAT	VHMATDEP	HD080	HD080_F	HI010T	HI010T_F	HI020T	HI020T_F	HI030T	HI030T_F	HI040T	HI040T_F
2019	ES	22355	01	01	2020	01	2235501	01	2235502	01		96	5	01	858847	12030	858847	12030	858847	12030	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-58515	112000	0	0	867592	32032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8744	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	3	01	200000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	3	01	3	01	2018	01	1	01	1	01	50000	01		96	59897	01	1	01	1	01	06	06	96		96	2	08	1.5	858847	858847	1	1	0	2	01	2	01		96		96	2	01
2019	ES	22356	02	01	2020	01	2235601	01	2235601	01		96	8	01	2989770	10100	2989770	10100	2989770	10100	1011353	01	194750	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-158340	110100	0	0	3667700	20100	194750	40100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	677930	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	180000	01	1	01		96	2	01	2	01	2	01	2	01	2	01	1	01	4	01	2016	01	2	01	1	01		96	50000	01	21273	01	1	01	1	01	96	96	96		96	4	12	2.1	2989770	4001123	0	0	0	1	01	3	01		96	4	01		97
2019	ES	22358	01	01	2020	01	2235801	01	2235801	01		96	10	01	1006330	10100	1006330	10100	1006330	10100	648111	01	0	0	0	0	0	0	0	0	180000	110100	180000	110100	0	0	229585	110100	0	0	0	0	0	0	0	0	0	0	0	0	1075170	20100	0	0	0	0	0	0	0	0	180000	10100	180000	10100	0	0	229585	10100	0	0	0	0	0	0	0	0	68840	1100		97	3	01		96	2	01	1	01	2	01	1	01	1	01	1	01	1	01	2	01	2	01	120000	01	1	01		96	2	01	1	01	2	01	2	01	4	01	2	01	3	01	2006	01	2	01	1	01		96	50000	01	34715	01	1	01	1	01	06	06	96	600	01	2	10	1.3	1006330	1424856	1	1	0	2	01	2	01		96		96	2	01
2019	ES	22360	01	01	2020	01	2236001	01	2236001	01		96	5	01	4410850	12061	3621170	12052	3621170	12052	638529	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22190	110100	0	0	5362083	32060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	951233	1060		96	3	01		96	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	150000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	1	01	4	01	2014	01	2	01	1	01		96	45000	01	21486	01	1	01	1	01	96	96	96		96	2	08	1.5	4410850	5049379	0	0	0	3	01	2	01		96		96		97
2019	ES	22361	01	01	2020	01	2236101	01	2236101	01		96	7	01	525640	10100	525640	10100	0	0	511503	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	530350	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4710	1100		96	3	01	3	01	2	01	1	01	2	01	1	01	1	01	3	01	1	01	3	01	1	01	60000	01	1	01	1	01	2	01	2	01	2	01	2	01	4	01	1	01	4	01	1994	01	2	01	1	01		96	50000	01	18480	01	1	01	1	01	01	06	96		96	1	06	1	525640	1037143	1	1	0	2	01	2	01		96		96		97
2019	ES	22362	01	01	2020	01	2236202	01	2236201	01		96	6	01	1200000	10100	0	0	0	0	0	00	0	0	0	0	648000	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1200000	20100	0	0	0	0	648000	10100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	01	3	01		96	2	01	1	01	2	01	1	01	1	01	3	01	1	01	1	01	2	01	150000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	3	01	4	01	2010	01	2	01	1	01	40000	01		96	49753	01	1	01	1	01	01	06	96		96	4	12	2.1	1200000	1200000	1	1	0	3	01	2	01		96		96		97
2019	ES	22364	01	01	2020	01	2236401	01	2236401	01		96	6	01	1809000	10100	1331030	10100	1331030	10100	0	00	0	0	0	0	0	0	180000	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	110100	0	0	1965260	20100	0	0	0	0	0	0	180000	10100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156260	1100	3	01	3	01	3	01	2	01	1	01	2	01	1	01	1	01	1	01	1	01	2	01	2	01	150000	01	1	01	1	01	2	01	2	01	2	01	2	01	4	01	3	01	3	01	2016	01	2	01	1	01	40000	01		96	51387	01	1	01	1	01	06	06	96		96	5	13	2.4	1809000	1809000	1	1	0	2	01	2	01		96		96	2	01
2019	ES	22365	01	01	2020	01	2236501	01	2236501	01		96	6	01	3949630	10100	1086050	10100	1086050	10100	565503	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-29590	110100	0	0	4082850	32100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133220	1100		96	3	01		96	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	200000	01	1	01		96	2	01	1	01	2	01	2	01	4	01	1	01	3	01	1995	01	2	01	1	01		96	65000	01	19324	01	1	01	1	01	06	06	96		96	3	09	2	3949630	4515133	0	0	0	2	01	3	01		96	4	01		97
2019	ES	22370	01	01	2020	01	2237001	01	2237001	01		96	5	01	2222875	12098	38115	12000	38115	12000	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-38114	112000	0	0	2184760	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-38114	1000	3	01	3	01		96	2	01	1	01	2	01	1	01	1	01	3	01	1	01	3	01	2	01	120000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	3	01	4	01	2016	01	2	01	1	01	50000	01		96	61206	01	1	01	1	01	06	06	96		96	1	02	1	2222875	2222875	0	0	0	2	01	2	01		96		96	2	01
2019	ES	22371	01	01	2020	01	2237101	01	2237101	01		96	5	01	3006300	10100	3006300	10100	82930	10100	556648	01	0	0	0	0	0	0	0	0	0	0	0	0	1630	110100	0	0	0	0	0	0	0	0	0	0	-81300	110100	0	0	3628050	20100	0	0	0	0	0	0	0	0	0	0	0	0	2020	40100	0	0	0	0	0	0	0	0	0	0	621750	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	150000	01	3	01		96	2	01	2	01	2	01	2	01	3	01	1	01	5	01	1983	01	2	01	1	01		96		97	25013	01	1	01	1	01	96	96	96		96	2	07	1.5	3006300	3562948	0	0	0	1	01	2	01		96		96	2	01
2019	ES	22372	01	01	2020	01		97	2237201	01		96	6	01	1323790	10100	1323790	10100	-1870	10100	556648	01	0	0	0	0	0	0	0	0	0	0	0	0	5030	110100	0	0	0	0	0	0	0	0	0	0	6900	110100	0	0	1338340	20100	0	0	0	0	0	0	0	0	0	0	0	0	6210	40100	0	0	0	0	0	0	0	0	0	0	14550	1100		96	3	01		96	2	01	1	01	1	01	1	01	1	01	3	01	1	01	3	01	4	01		97	2	01		96	2	01	2	01	2	01	2	01	3	01	5	01	3	01	1970	01	2	01	1	01		96		97	21832	01	1	01	1	01	96	96	96		96	1	06	1	1323790	1880438	0	0	0	3	01	2	01		96		96	2	01
2019	ES	22373	01	01	2020	01	2237301	01	2237301	01		96	5	01	1585830	10100	1585830	10100	1585830	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-14290	110100	0	0	1946850	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	361020	1100	3	01	3	01	3	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	170000	01	1	01	1	01	2	01	2	01	2	01	2	01	4	01	3	01	3	01	2016	01	1	01	1	01	45500	01		96	54961	01	1	01	1	01	01	06	96		96	1	05	1	1585830	1585830	0	0	0	2	01	3	01		96	1	01	2	01
2019	ES	22375	01	01	2020	01	2237501	01	2237501	01		96	7	01	2293740	10100	198360	10100	198360	10100	576723	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-20	110100	0	0	2406130	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112390	1100		96	3	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	200000	01	1	01	2	01	2	01	2	01	2	01	2	01	4	01	1	01	3	01	1980	01	2	01	1	01		96	50000	01	16419	01	1	01	1	01	06	06	96		96	3	09	2	2293740	2870463	0	0	0	2	01	2	01		96		96	2	01
2019	ES	22379	12	01	2019	01		97	2237901	01		96	10	01	1465935	12083	1465935	12083	180000	10100	408253	01	0	0	0	0	0	0	0	0	180000	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1465935	32083	0	0	0	0	0	0	0	0	180000	10100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		96	3	01		96	2	01	1	01	2	01	1	01	1	01	3	01	1	01	3	01	1	01	70000	01	1	01		96	2	01	2	01	2	01	2	01	3	01	1	01	3	01	1970	01	2	01	1	01		96	6000	01	15114	01	1	01	1	01	01	06	96		96	1	06	1	1465935	1874188	0	0	0	2	01	2	01		96		96	2	01
2019	ES	22380	12	01	2019	01	2238002	01	2238001	01		96	12	01	2565850	12100	2182760	12100	2182760	12100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	461659	112039	281659	112000	-30420	110100	0	0	3550306	33100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	461659	12039	281659	12000	522796	1097	3	01	3	01	1	01	1	01	1	01	2	01	1	01	1	01	2	01	1	01	1	01	2	01	250000	01	1	01	1	01	2	01	2	01	2	01	2	01	3	01	3	01	3	01	2016	01	2	01	2	01	65000	01		96	83664	01	1	01	1	01	06	06	06		96	2	08	1.5	2565850	2565850	0	0	0	2	01	3	01		96	1	01		97
2019	ES	22381	12	01	2019	01	2238101	01	2238101	01		96	16	01	3054310	10100	2715510	10100	2715510	10100	718620	01	0	0	338800	110100	0	0	0	0	0	0	0	0	2380	110100	254568	110100	0	0	0	0	0	0	0	0	-58440	110100	0	0	3841223	33100	0	0	349143	13097	0	0	0	0	0	0	0	0	2920	40100	254568	10100	0	0	0	0	0	0	0	0	786913	1099	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	150000	01	1	01		96	2	01	2	01	2	01	2	01	3	01	2	01	4	01	2011	01	2	01	1	01		96	85000	01	55399	01	1	01	1	01	96	96	96	457	01	4	12	2.1	3054310	3518361	0	0	0	1	01	1	01	2	01		96	3	01
2019	ES	22382	12	01	2019	01	2238201	01	2238201	01		96	12	01	796765	12074	234428	12081	234428	12081	0	00	0	0	160047	112000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	817342	32075	0	0	162734	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20576	1087	3	01	3	01		96	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	140000	01	1	01		96	2	01	2	01	2	01	2	01	3	01	3	01	4	01	2016	01	2	01	1	01	55000	01		96	69114	01	1	01	1	01	06	06	96		96	5	13	2.4	796765	796765	1	1	0	2	01	3	01		96	1	01	3	01
2019	ES	22383	12	01	2019	01	2238301	01	2238301	01		96	15	01	2391710	10100	1598170	10100	1598170	10100	134460	01	0	0	0	0	0	0	240000	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-49380	110100	0	0	2515800	32100	0	0	0	0	0	0	240000	10100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124090	1100	3	01	3	01		96	1	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	3	01	200000	01	1	01		96	2	01	2	01	2	01	2	01	3	01	4	01	4	01	2007	01	2	01	1	01	45000	01	70000	01	54213	01	1	01	1	01	06	06	96		96	7	14	3.4	2391710	2526170	1	1	0	1	01	1	01	4	01		96	2	01
2019	ES	22386	12	01	2019	01	2238601	01	2238601	01		96	10	01	122080	10100	122080	10100	122080	10100	504123	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-122080	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-122080	1100		96	3	01		96	2	01	1	01	1	01	1	01	1	01	3	01	1	01	1	01	3	01	110000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	1	01	4	01	1980	01	2	01	1	01		96	30000	01	14786	01	1	01	1	01	01	06	96		96	1	06	1	122080	626203	1	1	0	3	01	3	01		96	9	01	3	01
2019	ES	22387	12	01	2019	01		97	2238701	01		96	19	01	971970	10100	875970	10100	60000	10100	441954	01	0	0	0	0	96000	110100	0	0	60000	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	971970	20100	0	0	0	0	96000	10100	0	0	60000	10100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		96	3	01		96	2	01	2	01	2	01	1	01	1	01	3	01	1	01	3	01	1	01	80000	01	1	01		96	2	01	2	01	2	01	2	01		97	1	01	3	01	1995	01	2	01	2	01		96	25000	01	13497	01	1	01	1	01	01	01	06		96	1	03	1	971970	1413924	0	1	1	2	01	2	01		96		96		97
2019	ES	22388	01	01	2020	01	2238801	01	2238801	01		96	7	01	1761500	10100	1761500	10100	1761500	10100	607611	01	0	0	0	0	0	0	0	0	0	0	0	0	1170	110100	118002	110100	0	0	0	0	240000	110100	240000	110100	18210	110100	0	0	2519960	20100	0	0	0	0	0	0	0	0	0	0	0	0	1440	40100	118002	10100	0	0	0	0	240000	10100	240000	10100	518460	1100	3	01	1	01		96	1	01	1	01	2	01	1	01	1	01	3	01	1	01	1	01	3	01	140000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	2	01	3	01	2003	01	2	01	1	01		96	40000	01	22789	01	1	01	1	01	06	06	96	490	01	1	02	1	1761500	2251108	0	0	0	2	01	2	01		96		96		97
2019	ES	22389	01	01	2020	01	2238901	01	2238901	01		96	6	01	1552180	10100	795980	10100	-135810	10100	608154	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135810	110100	0	0	1971780	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	419600	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	150000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	1	01	3	01	1994	01	2	01	1	01		96	75000	01	19013	01	1	01	1	01	96	96	96		96	1	02	1	1552180	2160334	0	0	0	1	01	2	01		96		96	2	01
2019	ES	22390	01	01	2020	01	2239001	01	2239001	01		96	7	01	5781530	10100	5661530	10100	5661530	10100	739355	01	75000	110100	120000	110100	0	0	0	0	0	0	0	0	25860	110100	4776	110100	0	0	0	0	0	0	0	0	-280030	110100	0	0	7306350	32100	75000	40100	120000	13100	0	0	0	0	0	0	0	0	31930	40100	4776	10100	0	0	0	0	0	0	0	0	1524820	1100	3	01	3	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	250000	01	2	01	2	01	2	01	2	01	2	01	2	01	4	01	2	01	6	01	2005	01	1	01	1	01		96	50000	01	17397	01	1	01	1	01	96	96	96	400	01	4	12	2.1	5781530	6516108	0	0	0	1	01	2	01		96		96	2	01
2019	ES	22392	01	01	2020	01	2239201	01	2239201	01		96	5	01	2906600	10100	2906600	10100	2906600	10100	615770	01	0	0	0	0	0	0	0	0	0	0	0	0	1630	110100	0	0	0	0	0	0	0	0	0	0	-8160	110100	0	0	3242690	20100	0	0	0	0	0	0	0	0	0	0	0	0	2010	40100	0	0	0	0	0	0	0	0	0	0	336090	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	200000	01	1	01	1	01	2	01	2	01	2	01	2	01	3	01	1	01	4	01	1996	01	1	01	1	01		96	50000	01	14680	01	1	01	1	01	06	06	96		96	4	12	2.5	2906600	3522370	0	0	0	1	01	2	01		96		96	2	01
2019	ES	22393	01	01	2020	01	2239302	01	2239301	01		96	7	01	3390870	10100	3390870	10100	3390870	10100	1119353	01	300680	110100	0	0	0	0	0	0	0	0	0	0	22070	110100	3600	110100	0	0	0	0	0	0	0	0	-140810	110100	0	0	4411660	20100	300680	40100	0	0	0	0	0	0	0	0	0	0	27240	40100	3600	10100	0	0	0	0	0	0	0	0	1020790	1100	3	01	3	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	250000	01	2	01	1	01	2	01	2	01	2	01	2	01	2	01	2	01	5	01	2005	01	2	01	1	01		96	80000	01	21573	01	1	01	1	01	96	96	96	560	01	2	08	1.5	3390870	4506623	0	0	0	1	01	2	01		96		96	2	01
2019	ES	22394	01	01	2020	01	2239401	01	2239401	01		96	7	01	3159402	12098	2854692	12097	2854692	12097	577810	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217293	110100	0	0	0	0	0	0	0	0	-73431	112000	0	0	3535850	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217293	10100	0	0	0	0	0	0	0	0	376448	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	200000	01	2	01		96	2	01	2	01	2	01	2	01	3	01	2	01	5	01	2019	01	2	01	1	01		96	50000	01	38741	01	1	01	1	01	96	96	96	475	01	2	08	1.5	3159402	3519918	0	0	0	1	01	2	01		96		96	2	01
2019	ES	22395	01	01	2020	01	2239501	01	2239501	01		96	5	01	1200000	10100	0	0	0	0	0	00	0	0	1080000	110100	0	0	120000	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1223836	33098	0	0	1103836	13098	0	0	120000	10100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23836	1000	3	01	3	01		96	2	01	1	01	2	01	1	01	1	01	3	01	1	01	3	01	2	01	100000	01	1	01		96	2	01	2	01	2	01	2	01	3	01	3	01	3	01	2012	01	1	01	1	01	30000	01		96	38387	01	1	01	1	01	06	06	96		96	2	08	1.5	1200000	1200000	1	1	0	2	01	2	01		96		96	2	01
2019	ES	22396	01	01	2020	01	2239601	01	2239601	01		96	6	01	2589080	10100	2589080	10100	43150	10100	741180	01	0	0	0	0	0	0	0	0	0	0	0	0	14920	110100	0	0	0	0	0	0	0	0	0	0	-20030	110100	0	0	3109370	20100	0	0	0	0	0	0	0	0	0	0	0	0	18500	40100	0	0	0	0	0	0	0	0	0	0	520290	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	100000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	1	01	4	01	2004	01	2	01	1	01		96	70000	01	17139	01	1	01	1	01	96	96	96		96	1	06	1	2589080	3330260	0	0	0	1	01	2	01		96		96	2	01
2019	ES	22398	01	01	2020	01	2239801	01	2239801	01		96	5	01	5161240	10100	4966400	10100	4966400	10100	670273	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106700	110100	0	0	6875830	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1714590	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	200000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	1	01	4	01	1987	01	2	01	1	01		96	80000	01	21361	01	1	01	1	01	96	96	96		96	3	11	2	5161240	5831513	0	0	0	1	01	2	01		96		96	2	01
2019	ES	22400	01	01	2020	01	2240001	01	2240001	01		96	6	01	1134380	10100	1134380	10100	1134380	10100	0	00	97220	110100	0	0	0	0	0	0	0	0	0	0	8160	110100	0	0	0	0	0	0	480000	110100	480000	110100	-39580	110100	0	0	1867490	20100	97220	40100	0	0	0	0	0	0	0	0	0	0	10080	40100	0	0	0	0	0	0	480000	10100	480000	10100	253110	1100	3	01	3	01		96	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	2	01	150000	01	1	01		96	2	01	2	01	2	01	2	01	3	01	3	01	5	01	2019	01	1	01	1	01	47500	01		96	58356	01	1	01	1	01	06	06	96		96	1	02	1	1134380	1134380	0	0	0	2	01	3	01		96	6	01		97
2019	ES	22401	01	01	2020	01	2240101	01	2240101	01		96	5	01	3337640	10100	3337640	10100	3337640	10100	1119353	01	475540	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6770	110100	0	0	3814410	20100	475540	40100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	476770	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	200000	01	2	01		96	2	01	2	01	2	01	2	01	2	01	1	01	4	01	2011	01	2	01	1	01		96	80000	01	14244	01	1	01	1	01	96	96	96		96	4	12	2.1	3337640	4456993	0	0	0	1	01	2	01		96		96	2	01
2019	ES	22403	01	01	2020	01	2240301	01	2240301	01		96	5	01	3342130	10100	3342130	10100	3342130	10100	564668	01	290000	110100	0	0	0	0	0	0	0	0	0	0	1600	110100	36210	110100	0	0	0	0	0	0	0	0	-58360	110100	0	0	4300160	20100	290000	40100	0	0	0	0	0	0	0	0	0	0	1980	40100	36210	10100	0	0	0	0	0	0	0	0	958030	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	150000	01	3	01		96	2	01	2	01	2	01	2	01	4	01	2	01	2	01	2007	01	2	01	1	01		96	30000	01	15682	01	1	01	1	01	96	96	96	225	01	1	02	1	3342130	3870588	0	0	0	1	01	2	01		96		96	2	01
2019	ES	22404	01	01	2020	01	2240401	01	2240401	01		96	6	01	2572940	10100	2572940	10100	134150	10100	668730	01	0	0	0	0	0	0	0	0	0	0	0	0	9420	110100	0	0	0	0	0	0	0	0	0	0	-124730	110100	0	0	2572810	20100	0	0	0	0	0	0	0	0	0	0	0	0	15310	40100	0	0	0	0	0	0	0	0	0	0	-130	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	3	01	1	01	1	01	3	01	150000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	1	01	3	01	2007	01	2	01	1	01		96		97	18841	01	1	01	1	01	06	06	96		96	2	07	1.5	2572940	3241670	0	0	0	3	01	2	01		96		96		97
2019	ES	22405	01	01	2020	01	2240502	01	2240501	01		96	5	01	1613263	12094	1387880	10100	1387880	10100	501180	01	0	0	0	0	0	0	104523	112000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-64880	110100	0	0	1690113	32094	0	0	0	0	0	0	104523	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76850	1100	3	01	3	01		96	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	2	01	150000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	4	01	4	01	2016	01	2	01	1	01	15000	01	50000	01	23336	01	1	01	1	01	06	06	96		96	5	13	2.6	1613263	2114443	1	1	0	2	01	2	01		96		96	2	01
2019	ES	22406	01	01	2020	01	2240602	01	2240601	01		96	9	01	5012520	10100	4982520	10100	4982520	10100	728529	01	720000	110100	0	0	0	0	0	0	0	0	0	0	0	0	324985	110100	0	0	0	0	0	0	0	0	-173320	110100	0	0	6070810	32100	720000	40100	0	0	0	0	0	0	0	0	0	0	0	0	324985	10100	0	0	0	0	0	0	0	0	1058290	1100	3	01	3	01		96	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	250000	01	1	01		96	2	01	2	01	2	01	1	01	4	01	2	01	4	01	2008	01	2	01	1	01		96	70000	01	49929	01	1	01	1	01	06	06	96	750	01	4	12	2.3	5012520	5416063	0	0	0	1	01	2	01		96		96	2	01
2019	ES	22407	01	01	2020	01	2240702	01	2240701	01		96	6	01	3151210	10100	2896350	10100	2896350	10100	669770	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2700	110100	0	0	3624210	32100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	473000	1100		96	3	01	3	01	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	2	01	250000	01	1	01	1	01	2	01	2	01	2	01	2	01	3	01	1	01	4	01	1993	01	2	01	1	01		96	70000	01	23269	01	1	01	1	01	01	06	96		96	4	14	2.3	3151210	3820980	0	0	0	1	01	2	01		96		96	2	01
2019	ES	22408	01	01	2020	01	2240801	01	2240801	01		96	8	01	1426870	10100	1192740	10100	500010	10100	687770	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25263	110100	0	0	0	0	0	0	0	0	102910	110100	0	0	1598220	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25263	10100	0	0	0	0	0	0	0	0	171350	1100	3	01	3	01		96	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	120000	01	1	01		96	2	01	2	01	2	01	2	01	2	01	2	01	4	01	1990	01	2	01	1	01		96	70000	01	20165	01	1	01	1	01	96	96	96	230	01	1	05	1	1426870	2089376	0	0	0	3	01	2	01		96		96	2	01
