RB010	RB020	RB030	RB050	RB050_F	RB080	RB080_F	RB081	RB081_F	RB082	RB082_F	RB090	RB090_F	RB200	RB200_F	RB211	RB211_F	RB220	RB220_F	RB230	RB230_F	RB240	RB240_F	RB280	RB280_F	RB290	RB290_F	RL010	RL010_F	RL020	RL020_F	RL030	RL030_F	RL040	RL040_F	RL050	RL050_F	RL060	RL060_F	RL070	RL070_F	VRLOWJOB	VREU2020	VRMATSOCDEP	VRLOWJOB_N	VREU2020_N	AROPE	AROPE_N
2022	ES	3065404	31234860	1	2001	1	20	1	20	1	1	1	1	1	5	1	3065401	1	3065402	1		96	3	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3065501	36536399	1	1966	1	55	1	56	1	2	1	1	1	1	1		96		96	3065502	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3065502	36536399	1	1966	1	55	1	55	1	1	1	1	1	1	1		96		96	3065501	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3065503	36536399	1	2001	1	20	1	20	1	1	1	1	1	5	1	3065502	1	3065501	1		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3065601	16460845	1	1958	1	63	1	64	1	1	1	1	1	2	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	9	0	0	0	0	0	0
2022	ES	3065602	16460845	1	1960	1	61	1	62	1	1	1	1	1	1	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	9	0	0	0	0	0	0
2022	ES	3065901	16647661	1	1956	1	65	1	66	1	1	1	1	1	3	1		96		96	3065902	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	3065902	16647661	1	1958	1	63	1	63	1	2	1	1	1	1	1		96		96	3065901	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	0	0	0	0
2022	ES	3066001	44890911	1	1990	1	31	1	32	1	1	1	1	1	1	1	3066003	1	3066002	1	3066004	1	1	1	1	1		96		96		96		96		96		96		96	0	1	0	0	1	1	1
2022	ES	3066002	44890911	1	1965	1	56	1	56	1	2	1	1	1	6	1		96		96	3066003	1	1	1	1	1		96		96		96		96		96		96		96	0	1	0	0	1	1	1
2022	ES	3066003	44890911	1	1966	1	55	1	56	1	1	1	1	1	1	1		96		96	3066002	1	1	1	1	1		96		96		96		96		96		96		96	0	1	0	0	1	1	1
2022	ES	3066004	44890911	1	1997	1	24	1	25	1	2	1	1	1	6	1		96		96	3066001	1	2	1	2	1		96		96		96		96		96		96		96	0	1	0	0	1	1	1
2022	ES	3066005	44890911	1	2021	1	0	1	0	1	1	1	1	1	8	1	3066001	1	3066004	1		96	1	1	1	1	0	1		96		96	0	1	0	1	0	1	49765224	1	0	1	0	0	1	1	1
2022	ES	3066101	20013144	1	1970	1	51	1	51	1	2	1	1	1	1	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	1	1
2022	ES	3066102	20013144	1	2000	1	21	1	21	1	1	1	1	1	5	1		96	3066101	1		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	1	1
2022	ES	3066103	20013144	1	2004	1	17	1	17	1	2	1	1	1	5	1		96	3066101	1		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	1	1
2022	ES	3066201	23552282	1	1946	1	75	1	75	1	1	1	1	1	3	1		96		96	3066202	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	3066202	23552282	1	1946	1	75	1	76	1	2	1	1	1	3	1		96		96	3066201	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	3066301	28604094	1	1963	1	58	1	58	1	1	1	1	1	1	1		96		96	3066302	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3066302	28604094	1	1963	1	58	1	58	1	2	1	1	1	1	1		96		96	3066301	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3066303	28604094	1	1995	1	26	1	27	1	1	1	1	1	1	1	3066301	1		96		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3066304	28604094	1	2000	1	21	1	21	1	1	1	1	1	5	1	3066301	1	3066302	1		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3066401	16861274	1	1983	1	38	1	38	1	2	1	1	1	1	1		96		96	3066402	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3066402	16861274	1	1977	1	44	1	44	1	1	1	1	1	1	1		96		96	3066401	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3066403	16861274	1	2010	1	11	1	11	1	1	1	1	1	5	1	3066402	1	3066401	1		96	1	1	1	1		96	45	1	5	1	0	1	0	1	0	1	16273970	1	0	0	0	0	0	0	0
2022	ES	3066404	16861274	1	2013	1	8	1	8	1	1	1	1	1	5	1	3066402	1	3066401	1		96	1	1	1	1		96	45	1	4	1	0	1	0	1	0	1	15685087	1	0	0	0	0	0	0	0
2022	ES	3066501	33801883	1	1986	1	35	1	35	1	1	1	1	1	1	1		96		96	3066502	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3066502	33801883	1	1986	1	35	1	36	1	2	1	1	1	2	1		96		96	3066501	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3066503	33801883	1	2021	1	0	1	0	1	2	1	1	1	5	1	3066501	1	3066502	1		96	1	1	1	1	3	1		96	0	1	0	1	0	1	0	1	37472135	1	0	0	0	0	0	0	0
2022	ES	3066601	29174974	1	1988	1	33	1	34	1	1	1	1	1	1	1		96		96	3066602	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3066602	29174974	1	1988	1	33	1	33	1	2	1	1	1	1	1		96		96	3066601	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3066603	29174974	1	2019	1	2	1	2	1	1	1	1	1	5	1	3066601	1	3066602	1		96	1	1	1	1	0	1		96		96	0	1	0	1	0	1	32868869	1	0	0	0	0	0	0	0
2022	ES	3066604	29174974	1	2015	1	6	1	6	1	2	1	1	1	5	1	3066601	1	3066602	1		96	1	1	1	1		96	25	1	0	1	0	1	0	1	0	1	28651154	1	0	0	0	0	0	0	0
2022	ES	3066701	27652241	1	1943	1	78	1	78	1	1	1	1	1	3	1		96		96	3066702	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	3066702	27652241	1	1945	1	76	1	77	1	2	1	1	1	3	1		96		96	3066701	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	3066801	49817385	1	1990	1	31	1	31	1	1	1	1	1	1	1		96		96	3066802	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3066802	49817385	1	1991	1	30	1	31	1	2	1	1	1	1	1		96		96	3066801	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3066901	30261191	1	1983	1	38	1	38	1	1	1	2	1	1	1	3066902	1	3066903	1		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3066902	30261191	1	1941	1	80	1	80	1	1	1	2	1	3	1		96		96	3066903	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	3066903	30261191	1	1948	1	73	1	73	1	2	1	2	1	3	1		96		96	3066902	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	3067001	18596014	1	1978	1	43	1	44	1	2	1	1	1	1	1		96		96	3067002	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3067002	18596014	1	1977	1	44	1	44	1	1	1	1	1	2	1		96		96	3067001	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3067003	18596014	1	2015	1	6	1	6	1	1	1	1	1	5	1	3067002	1	3067001	1		96	1	1	1	1		96	25	1	0	1	0	1	0	1	0	1	18262133	1	0	0	0	0	0	0	0
2022	ES	3067101	53761834	1	1990	1	31	1	31	1	1	1	1	1	1	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3067201	40205909	1	1954	1	67	1	67	1	1	1	1	1	3	1		96		96	3067202	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	3067202	40205909	1	1955	1	66	1	66	1	2	1	1	1	3	1		96		96	3067201	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	3067203	40205909	1	1988	1	33	1	34	1	2	1	1	1	4	1	3067201	1	3067202	1		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3067204	40205909	1	1997	1	24	1	25	1	1	1	1	1	1	1	3067201	1	3067202	1		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3067301	21158104	1	1975	1	46	1	46	1	2	1	1	1	1	1		96		96	3067302	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3067302	21158104	1	1971	1	50	1	50	1	1	1	1	1	1	1		96		96	3067301	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3067303	21158104	1	2008	1	13	1	13	1	2	1	1	1	5	1	3067302	1	3067301	1		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3067401	11548650	1	1976	1	45	1	45	1	1	1	1	1	1	1		96		96	3067402	1	2	1	1	1		96		96		96		96		96		96		96	0	1	1	0	1	1	1
2022	ES	3067402	11548650	1	1977	1	44	1	44	1	2	1	1	1	1	1		96		96	3067401	1	1	1	1	1		96		96		96		96		96		96		96	0	1	1	0	1	1	1
2022	ES	3067403	11548650	1	2006	1	15	1	16	1	1	1	1	1	5	1	3067401	1	3067402	1		96	1	1	1	1		96		96		96		96		96		96		96	0	1	1	0	1	1	1
2022	ES	3067404	11548650	1	2010	1	11	1	12	1	1	1	1	1	5	1	3067401	1	3067402	1		96	1	1	1	1		96	30	1	0	1	0	1	0	1	0	1	11146393	1	0	1	1	0	1	1	1
2022	ES	3067501	60889467	1	1986	1	35	1	35	1	1	1	1	1	1	1		96		96	3067502	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3067502	60889467	1	1987	1	34	1	34	1	2	1	1	1	1	1		96		96	3067501	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3067503	60889467	1	2019	1	2	1	3	1	1	1	1	1	5	1	3067501	1	3067502	1		96	2	1	1	1	40	1		96	0	1	0	1	0	1	10	1	64995476	1	0	0	0	0	0	0	0
2022	ES	3067601	19508520	1	1982	1	39	1	40	1	1	1	1	1	1	1		96		96	3067602	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3067602	19508520	1	1983	1	38	1	39	1	2	1	1	1	1	1		96		96	3067601	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3067603	19508520	1	2015	1	6	1	6	1	1	1	1	1	5	1	3067601	1	3067602	1		96	1	1	1	1		96	35	1	0	1	0	1	0	1	0	1	19158255	1	0	0	0	0	0	0	0
2022	ES	3067604	19508520	1	2019	1	2	1	2	1	2	1	1	1	5	1	3067601	1	3067602	1		96	1	1	1	1	20	1		96	0	1	0	1	0	1	0	1	21978528	1	0	0	0	0	0	0	0
2022	ES	3067701	13623316	1	1964	1	57	1	58	1	2	1	1	1	1	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3067801	26254891	1	1972	1	49	1	49	1	2	1	1	1	2	1		96		96	3067802	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3067802	26254891	1	1971	1	50	1	50	1	1	1	1	1	1	1		96		96	3067801	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3067803	26254891	1	2004	1	17	1	17	1	1	1	1	1	5	1	3067802	1	3067801	1		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3067804	26254891	1	2010	1	11	1	12	1	2	1	1	1	5	1	3067802	1	3067801	1		96	1	1	1	1		96	35	1	0	1	0	1	0	1	0	1	27316064	1	0	0	0	0	0	0	0
2022	ES	3067901	16128320	1	1968	1	53	1	53	1	1	1	1	1	1	1		96		96	3067902	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3067902	16128320	1	1968	1	53	1	53	1	2	1	1	1	1	1		96		96	3067901	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3067903	16128320	1	2002	1	19	1	20	1	1	1	1	1	5	1	3067901	1	3067902	1		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3067904	16128320	1	2005	1	16	1	16	1	2	1	1	1	5	1	3067901	1	3067902	1		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3068001	20794591	1	1958	1	63	1	64	1	2	1	1	1	1	1		96		96	3068002	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	0	0	0	0
2022	ES	3068002	20794591	1	1951	1	70	1	70	1	1	1	1	1	3	1		96		96	3068001	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	3068201	30923362	1	1985	1	36	1	37	1	2	1	1	1	1	1		96		96	3068202	1	3	1	3	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3068202	30923362	1	1943	1	78	1	78	1	1	1	1	1	3	1		96		96	3068201	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	3068301	20042708	1	1976	1	45	1	45	1	1	1	1	1	4	1		96		96	3068302	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3068302	20042708	1	1979	1	42	1	43	1	2	1	1	1	1	1		96		96	3068301	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3068303	20042708	1	2015	1	6	1	7	1	2	1	1	1	5	1	3068301	1	3068302	1		96	1	1	1	1		96	40	1	0	1	0	1	0	1	0	1	19750949	1	0	0	0	0	0	0	0
2022	ES	3068304	20042708	1	2016	1	5	1	5	1	1	1	1	1	5	1	3068301	1	3068302	1		96	1	1	1	1	40	1		96	0	1	0	1	0	1	0	1	19737897	1	0	0	0	0	0	0	0
2022	ES	3068401	26765500	1	1966	1	55	1	56	1	2	1	1	1	1	1		96		96	3068402	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3068402	26765500	1	1963	1	58	1	58	1	1	1	1	1	1	1		96		96	3068401	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3068403	26765500	1	1996	1	25	1	25	1	1	1	1	1	1	1	3068402	1	3068401	1		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3068501	22956453	1	1955	1	66	1	66	1	2	1	1	1	1	1		96		96	3068502	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	3068502	22956453	1	1953	1	68	1	68	1	1	1	1	1	1	1		96		96	3068501	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	3068601	20198942	1	1983	1	38	1	38	1	1	1	1	1	1	1		96		96	3068602	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3068602	20198942	1	1985	1	36	1	37	1	2	1	1	1	1	1		96		96	3068601	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3068603	20198942	1	2014	1	7	1	7	1	1	1	1	1	5	1	3068601	1	3068602	1		96	1	1	1	1		96	25	1	1	1	2	1	0	1	0	1	19904909	1	0	0	0	0	0	0	0
2022	ES	3068604	20198942	1	2016	1	5	1	5	1	1	1	1	1	5	1	3068601	1	3068602	1		96	1	1	1	1	25	1		96	1	1	2	1	0	1	0	1	19891755	1	0	0	0	0	0	0	0
2022	ES	3068605	20198942	1	2019	1	2	1	3	1	1	1	1	1	5	1	3068601	1	3068602	1		96	1	1	1	1	15	1		96	0	1	0	1	0	1	4	1	21561034	1	0	0	0	0	0	0	0
2022	ES	3068701	28916634	1	1945	1	76	1	77	1	1	1	1	1	3	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	3069001	28199110	1	1936	1	85	1	86	1	1	1	1	1	3	1		96		96	3069002	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	3069002	28199110	1	1936	1	85	1	85	1	2	1	1	1	3	1		96		96	3069001	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	3069101	25406032	1	1945	1	76	1	76	1	1	1	1	1	3	1		96		96	3069102	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	3069102	25406032	1	1946	1	75	1	75	1	2	1	1	1	3	1		96		96	3069101	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	3069201	14329243	1	1967	1	54	1	54	1	2	1	1	1	1	1		96		96	3069203	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3069202	14329243	1	2002	1	19	1	19	1	2	1	1	1	5	1	3069203	1	3069201	1		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3069203	14329243	1	1967	1	54	1	55	1	1	1	1	1	1	1		96		96	3069201	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3069301	31717216	1	1956	1	65	1	65	1	1	1	1	1	3	1		96		96	3069303	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	3069302	31717216	1	1991	1	30	1	30	1	1	1	1	1	2	1	3069301	1	3069303	1		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3069303	31717216	1	1956	1	65	1	65	1	2	1		97	6	1		96		96	3069301	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	3069401	13892740	1	1964	1	57	1	58	1	2	1	1	1	1	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3069501	6467364	1	1978	1	43	1	44	1	2	1	1	1	1	1		96		96	3069504	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3069502	6467364	1	2005	1	16	1	16	1	1	1	1	1	5	1	3069504	1	3069501	1		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3069503	6467364	1	2009	1	12	1	12	1	2	1	1	1	5	1	3069504	1	3069501	1		96	1	1	1	1		96	35	1	0	1	0	1	0	1	0	1	6728763	1	0	0	0	0	0	0	0
2022	ES	3069504	6467364	1	1977	1	44	1	45	1	1	1	1	1	1	1		96		96	3069501	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3069601	23520008	1	1944	1	77	1	77	1	1	1	1	1	3	1		96		96	3069602	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	3069602	23520008	1	1948	1	73	1	74	1	2	1	1	1	3	1		96		96	3069601	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	3069801	30007300	1	1987	1	34	1	34	1	1	1	1	1	1	1		96	3069802	1		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3069802	30007300	1	1960	1	61	1	62	1	2	1	1	1	6	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	9	0	0	0	0	0	0
2022	ES	3069901	45623469	1	1985	1	36	1	37	1	2	1	1	1	2	1		96		96	3069902	1	3	1	3	1		96		96		96		96		96		96		96	1	1	0	1	1	1	1
2022	ES	3069902	45623469	1	1975	1	46	1	47	1	1	1	1	1	2	1		96		96	3069901	1	3	1	3	1		96		96		96		96		96		96		96	1	1	1	1	1	1	1
2022	ES	3069903	45623469	1	2009	1	12	1	12	1	2	1	1	1	5	1	3069902	1	3069901	1		96	1	1	3	1		96	30	1	0	1	0	1	0	1	0	1	47467482	1	1	1	0	1	1	1	1
2022	ES	3069904	45623469	1	2013	1	8	1	8	1	2	1	1	1	5	1	3069902	1	3069901	1		96	1	1	1	1		96	30	1	0	1	0	1	0	1	0	1	42440924	1	1	1	0	1	1	1	1
2022	ES	3069905	45623469	1	2017	1	4	1	4	1	2	1	1	1	5	1	3069902	1	3069901	1		96	1	1	3	1	0	1		96		96	0	1	0	1	0	1	44562011	1	1	1	0	1	1	1	1
2022	ES	3070001	52138128	1	1986	1	35	1	35	1	1	1	1	1	1	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3070201	31966583	1	1973	1	48	1	48	1	2	1	1	1	1	1		96		96	3070202	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3070202	31966583	1	1972	1	49	1	50	1	1	1	1	1	1	1		96		96	3070201	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3070203	31966583	1	1999	1	22	1	22	1	1	1	1	1	1	1	3070202	1	3070201	1		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3070204	31966583	1	2002	1	19	1	19	1	2	1	1	1	2	1	3070202	1	3070201	1		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3070301	15589730	1	1967	1	54	1	54	1	1	1	1	1	1	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3070401	70940720	1	1964	1	57	1	58	1	1	1	1	1	1	1		96		96	3070402	1	3	1	3	1		96		96		96		96		96		96		96	0	0	0	0	0	1	1
2022	ES	3070402	70940720	1	1970	1	51	1	52	1	2	1	1	1	6	1		96		96	3070401	1	3	1	3	1		96		96		96		96		96		96		96	0	0	0	0	0	1	1
2022	ES	3070403	70940720	1	1999	1	22	1	22	1	2	1	1	1	1	1	3070401	1	3070402	1		96	3	1	3	1		96		96		96		96		96		96		96	0	0	0	0	0	1	1
2022	ES	3070404	70940720	1	1994	1	27	1	28	1	2	1	1	1	2	1	3070401	1	3070402	1		96	3	1	3	1		96		96		96		96		96		96		96	0	0	0	0	0	1	1
2022	ES	3070405	70940720	1	2004	1	17	1	17	1	2	1	1	1	1	1	3070401	1	3070402	1		96	3	1	3	1		96		96		96		96		96		96		96	0	0	0	0	0	1	1
2022	ES	3070601	21371790	1	1956	1	65	1	65	1	2	1	1	1	2	1		96		96	3070602	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	1	1
2022	ES	3070602	21371790	1	1947	1	74	1	74	1	1	1	1	1	3	1		96		96	3070601	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	1	1
2022	ES	3070701	29204590	1	1990	1	31	1	31	1	2	1	1	1	1	1		96		96	3070702	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3070702	29204590	1	1986	1	35	1	35	1	1	1	1	1	1	1		96		96	3070701	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3070703	29204590	1	2017	1	4	1	4	1	1	1	1	1	5	1	3070702	1	3070701	1		96	1	1	1	1	30	1		96	2	1	0	1	0	1	0	1	28525127	1	0	0	0	0	0	0	0
2022	ES	3070704	29204590	1	2019	1	2	1	2	1	2	1	1	1	5	1	3070702	1	3070701	1		96	1	1	1	1	30	1		96	1	1	0	1	0	1	0	1	32902235	1	0	0	0	0	0	0	0
2022	ES	3070801	19894333	1	1983	1	38	1	39	1	2	1	1	1	1	1		96		96	3070802	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3070802	19894333	1	1982	1	39	1	40	1	1	1	1	1	1	1		96		96	3070801	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3070803	19894333	1	2011	1	10	1	10	1	1	1	1	1	5	1	3070802	1	3070801	1		96	1	1	1	1		96	30	1	3	1	0	1	0	1	20	1	18685447	1	0	0	0	0	0	0	0
2022	ES	3070804	19894333	1	2014	1	7	1	7	1	2	1	1	1	5	1	3070802	1	3070801	1		96	1	1	1	1		96	30	1	5	1	0	1	0	1	20	1	19604734	1	0	0	0	0	0	0	0
2022	ES	3070901	19703111	1	1976	1	45	1	45	1	1	1	1	1	1	1		96		96	3070902	1	1	1	1	1		96		96		96		96		96		96		96	0	0	1	0	1	0	1
2022	ES	3070902	19703111	1	1976	1	45	1	45	1	2	1	1	1	1	1		96		96	3070901	1	1	1	1	1		96		96		96		96		96		96		96	0	0	1	0	1	0	1
2022	ES	3070903	19703111	1	2011	1	10	1	10	1	1	1	1	1	5	1	3070901	1	3070902	1		96	1	1	1	1		96	35	1	10	1	0	1	0	1	0	1	18505844	1	0	0	1	0	1	0	1
2022	ES	3070904	19703111	1	2015	1	6	1	6	1	2	1	1	1	5	1	3070901	1	3070902	1		96	1	1	1	1		96	35	1	8	1	0	1	0	1	0	1	19349352	1	0	0	1	0	1	0	1
2022	ES	3071001	28406566	1	1941	1	80	1	81	1	2	1	1	1	3	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	3071101	16689727	1	1957	1	64	1	65	1	1	1	1	1	3	1		96		96	3071102	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	3071102	16689727	1	1958	1	63	1	64	1	2	1	1	1	4	1		96		96	3071101	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	3071201	15143094	1	1958	1	63	1	63	1	1	1	1	1	3	1		96		96	3071202	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	3071202	15143094	1	1963	1	58	1	58	1	2	1	1	1	1	1		96		96	3071201	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3071301	16860966	1	1959	1	62	1	62	1	2	1	1	1	2	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	9	0	0	1	1	1	1
2022	ES	3071401	30609761	1	1955	1	66	1	66	1	2	1	1	1	4	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	3071402	30609761	1	1989	1	32	1	33	1	2	1	1	1	1	1		96	3071401	1		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3071501	19200115	1	1962	1	59	1	60	1	1	1	1	1	1	1	3071502	1		96		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3071502	19200115	1	1936	1	85	1	85	1	1	1	1	1	3	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	3071601	14674546	1	1959	1	62	1	62	1	2	1	1	1	1	1		96		96	3071602	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	0	0	0	0
2022	ES	3071602	14674546	1	1963	1	58	1	58	1	1	1	1	1	1	1		96		96	3071601	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	3071701	23183158	1	1991	1	30	1	31	1	2	1	1	1	1	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
