HB010	HB020	HB030	HB050	HB050_F	HB060	HB060_F	HB070	HB070_F	HB080	HB080_F	HB100	HB100_F	HB120	HB120_F	HY020	HY020_F	HY022	HY022_F	HY023	HY023_F	HY030N	HY030N_F	HY040N	HY040N_F	HY050N	HY050N_F	HY060N	HY060N_F	HY070N	HY070N_F	HY080N	HY080N_F	HY081N	HY081N_F	HY090N	HY090N_F	HY100N	HY100N_F	HY110N	HY110N_F	HY120N	HY120N_F	HY130N	HY130N_F	HY131N	HY131N_F	HY145N	HY145N_F	HY170N	HY170N_F	HY010	HY010_F	HY040G	HY040G_F	HY050G	HY050G_F	HY060G	HY060G_F	HY070G	HY070G_F	HY080G	HY080G_F	HY081G	HY081G_F	HY090G	HY090G_F	HY100G	HY100G_F	HY110G	HY110G_F	HY120G	HY120G_F	HY130G	HY130G_F	HY131G	HY131G_F	HY140G	HY140G_F	HS011	HS011_F	HS021	HS021_F	HS022	HS022_F	HS031	HS031_F	HS040	HS040_F	HS050	HS050_F	HS060	HS060_F	HS090	HS090_F	HS110	HS110_F	HS120	HS120_F	HS150	HS150_F	HD080	HD080_F	HH010	HH010_F	HH021	HH021_F	HH030	HH030_F	HH050	HH050_F	HH060	HH060_F	HH070	HH070_F	HI010	HI010_F	HI020	HI020_F	HI030	HI030_F	HI040	HI040_F	CUOTAHIP	CUOTAHIP_F	HX040	HX060	HX240	VHRENTAA	VHRENTAAIA	VHPOBREZA	VHMATDEP	HS200	HS200_F	HS210	HS210_F	HS220	HS220_F	POBRECAT
2022	ES	490	6	1	2022	1	49001	1	49001	1	23	1	1	1	3028980	21	3020880	21	3020880	21	578384	56	0	11	0	11	0	11	0	11	0	16	0	16	13700	21	0	11	0	11	48000	11	0	16	0	16	-153450	21	0	16	3960310	25	0	15	0	15	0	15	0	15	0	16	0	16	17360	25	0	11	0	15	48000	11	0	16	0	16	883330	25		96	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	5	1	2	1	1	1	4	1	1	1	4	1	1	1		96	23683	1	2	1		96		96	2	1		96	1	2	10	3028980	3607364	0	0		96		96	3	1	0
2022	ES	491	6	1	2022	1	49101	1	49102	1	7	1	2	1	317014	21	317014	21	-28635	21	642968	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	32575	11	0	16	0	16	0	11	0	16	353130	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	32575	11	0	16	0	16	3540	25		96	3	1	2	1		96	2	1	1	1	2	1	1	1	3	1	3	1		96	1	1	4	1	1	1	3	1	1	1		96	26088	1	3	1		96	4	1	3	1		96	2	7	15	317014	959982	1	0	1	1	1	1	1	1	1
2022	ES	492	7	1	2022	1	49201	1	49201	1	11	1	1	1	4205360	21	4205360	21	4205360	21	918357	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	18619	11	0	11	38300	11	0	16	0	16	52290	21	0	16	6001060	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	18619	11	0	15	38300	11	0	16	0	16	1757400	25	3	1	3	1	2	1		96	1	1	1	1	1	1	1	1	3	1	5	1		96	1	1	4	1	2	1	4	1	1	1		96	24657	1	1	1	4	1		96	2	1	52500	1	1	2	10	4205360	5105098	0	0	2	1	2	1	2	1	0
2022	ES	493	7	1	2022	1	49301	1	49301	1	6	1	4	1	2204920	21	2204920	21	2204920	21	562179	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	80000	11	0	16	0	16	-41500	21	0	16	2894140	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	80000	11	0	16	0	16	609220	25		96	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	3	1		96	1	1	3	1	1	1	4	1	1	1		96	29401	1	1	1	1	1		96	2	1		96	4	12	23	2204920	2767099	1	0	2	1		96	3	1	1
2022	ES	494	5	1	2022	1	49401	1	49401	1	8	1	3	1	4014880	21	4014880	21	3379970	21	637779	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	25000	11	92400	16	0	16	15420	21	0	16	4761150	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	25000	11	92400	16	0	16	628870	25		96	3	1	2	1	3	1	2	1	1	1	1	1	1	1	1	1	5	1	2	1	1	1	3	1	1	1	3	1	1	1		96	23083	1	2	1		96		96	2	1		96	3	9	20	4014880	4652659	0	0	3	1	2	1		96	0
2022	ES	495	5	1	2022	1	49501	1	49501	1	12	1	3	1	5498190	21	5498190	21	5498190	21	884549	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	100000	11	0	16	0	16	-103970	21	66000	16	7407070	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	100000	11	0	16	0	16	1808880	25	3	1	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	5	1		96	1	1	1	1	2	1	6	1	1	1		96	28502	1	2	1		96		96		97	55000	1	3	11	18	5498190	6382739	0	0	3	1	3	1	3	1	0
2022	ES	496	7	1	2022	1	49601	1	49601	1	10	1	4	1	6662863	21	6216243	21	3902493	21	776549	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	43138	11	0	16	0	16	157960	21	0	16	8071377	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	43138	11	0	16	0	16	1365375	25		96	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	2	1	1	1	1	1	6	1	1	1		96	44222	1	2	1		96		96	2	1		96	4	9	25	6662863	7439412	0	0	3	1	2	1	3	1	0
2022	ES	497	7	1	2022	1	49701	1	49701	1		97	4	1	6230730	21	6165430	21	6165430	21	686549	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	153627	11	0	11	90000	11	0	16	0	16	-55320	21	0	16	7832180	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	153627	11	0	15	90000	11	0	16	0	16	1511450	25	3	1	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	2	1	6	1	2	1		96	58721	1	3	1		96	1	1	2	1	60000	1	4	9	25	6230730	6763651	0	0		96	2	1	2	1	0
2022	ES	498	5	1	2022	1	49801	1	49802	1	15	1	4	1	4011880	21	4011880	21	4011880	21	675052	56	0	11	0	11	0	11	0	11	0	16	0	16	7800	21	177000	11	0	11	35600	11	0	16	0	16	-186860	21	0	16	6324990	25	0	15	0	15	0	15	0	15	0	16	0	16	12590	25	177000	11	0	15	35600	11	0	16	0	16	2277510	25	3	1	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	3	1		96	1	1	4	1	2	1	5	1	1	1		96	47685	1	1	1	3	1		96	2	1	38500	1	4	12	23	4011880	4509932	0	0	2	1	2	1	2	1	0
2022	ES	499	7	1	2022	1	49901	1	49901	1	7	1	2	1	3371869	21	2143819	21	2143819	21	0	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	32200	21	0	16	3824485	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	452615	25	3	1	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	3	1		96	1	1	4	1	3	1	3	1	1	1	57246	1	67510	1	1	1	2	1		96	2	1		96	2	8	15	3371869	3371869	0	0	2	1	2	1		96	0
2022	ES	500	5	1	2022	1	50001	1	50001	1	11	1	4	1	7601920	21	7601920	21	7601920	21	842757	56	0	11	0	11	0	11	0	11	0	16	0	16	325840	21	252000	11	0	11	50000	11	0	16	0	16	49580	21	0	16	10232560	25	0	15	0	15	0	15	0	15	0	16	0	16	402270	25	252000	11	0	15	50000	11	0	16	0	16	2580640	25	2	1	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	5	1		96	1	1	4	1	2	1	4	1	1	1		96	54072	1	1	1	1	1		96	2	1	75000	1	4	14	25	7601920	8192677	0	0	3	1	3	1	2	1	0
2022	ES	501	5	1	2022	1	50101	1	50101	1	10	1	1	1	1126720	21	1115760	21	-39980	21	645677	56	0	11	0	11	10960	21	0	11	0	16	0	16	0	21	0	11	0	11	40000	11	0	16	0	16	-20	21	0	16	1166700	25	0	15	0	15	10960	25	0	15	0	16	0	16	0	25	0	11	0	15	40000	11	0	16	0	16	-20	25		96	3	1	1	1		96	1	1	1	1	1	1	3	1	3	1	4	1		96	2	1	4	1	1	1	3	1	2	1		96	15964	1	2	1		96		96	2	1		96	1	6	10	1126720	1772397	0	0	3	1	1	1	3	1	1
2022	ES	503	6	1	2022	1	50301	1	50301	1	10	1	3	1	2745071	21	1794141	21	1794141	21	0	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	24000	16	0	16	-59761	11	0	16	2928960	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	24000	16	0	16	159888	25	3	1	2	1	1	1		96	2	1	1	1	2	1	1	1	3	1	1	1		96	1	1	4	1	3	1	2	1	2	1	35733	1	48453	1	2	1		96		96	1	1		96	3	9	20	2745071	2745071	0	1	3	1	2	1	1	1	0
2022	ES	504	7	1	2022	1	50401	1	50401	1	8	1	5	1	1518880	21	1518880	21	1518880	21	0	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	-45550	21	0	16	1642540	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	123660	25	3	1	2	1	1	1		96	1	1	1	1	2	1	2	1	2	1	2	1		96	2	1	3	1	3	1	4	1	2	1	63000	1	76364	1	3	1		96	4	1	1	1		96	5	13	28	1518880	1518880	1	1		96		96	3	1	1
2022	ES	507	6	1	2022	1	50701	1	50701	1	9	1	1	1	3126647	21	3126647	21	312437	51	740549	56	0	11	0	11	0	11	0	11	283317	56	283317	56	0	21	402000	11	0	11	100000	11	0	16	0	16	111900	21	0	16	3866467	25	0	15	0	15	0	15	0	15	283317	56	283317	56	0	25	402000	11	0	15	100000	11	0	16	0	16	639820	25	3	1	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	5	1		96	2	1	2	1	2	1	6	1	2	1		96	56901	1	2	1		96		96	2	1	41500	1	1	5	10	3126647	3465197	0	0	2	1		96	2	1	0
2022	ES	508	5	1	2022	1	50802	1	50801	1	26	1	4	1	3351157	21	3351157	21	3351157	21	554825	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	35000	11	0	16	0	16	4020	21	0	16	4113325	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	35000	11	0	16	0	16	727167	25		96	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	3	1		96	1	1	3	1	1	1	5	1	1	1		96	29105	1	2	1		96		96		97		96	4	12	25	3351157	3905983	0	0		96	2	1		96	0
2022	ES	509	7	1	2022	1	50901	1	50901	1	8	1	3	1	3785160	21	3342660	21	150480	21	552931	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	30000	11	0	16	0	16	29850	21	0	16	4246380	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	30000	11	0	16	0	16	431220	25		96	3	1	2	1		96	1	1	1	1	1	1	3	1	1	1	3	1		96	2	1	4	1	1	1	5	1	2	1		96	22852	1	2	1		96		96	3	1		96	3	9	20	3785160	4338091	0	0		96		96	2	1	0
2022	ES	510	6	1	2022	1	51001	1	51001	1	25	1	3	1	6830240	21	6830240	21	6830240	21	812549	56	444360	21	0	11	0	11	0	11	0	16	0	16	0	21	36000	11	0	11	110000	11	0	16	0	16	147210	21	0	16	9402990	25	444360	25	0	15	0	15	0	15	0	16	0	16	0	25	36000	11	0	15	110000	11	0	16	0	16	2462750	25	3	1	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	4	1		96	1	1	1	1	2	1	5	1	1	1		96	39294	1	2	1		96		96	2	1	33000	1	3	11	18	6830240	7606789	0	0	2	1	2	1	2	1	0
2022	ES	511	7	1	2022	1	51101	1	51101	1		97	1	1	1807200	21	1807200	21	1807200	21	820480	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	144000	11	0	11	62000	11	0	16	0	16	-42710	21	0	16	2269410	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	144000	11	0	15	62000	11	0	16	0	16	400210	25	3	1	2	1	2	1	3	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	4	1	2	1	5	1	2	1		96	38177	1	2	1		96		96	2	1	33200	1	1	2	10	1807200	2483680	0	1		96		96		96	0
2022	ES	512	5	1	2022	1	51201	1	51201	1	7	1	2	1	3085610	21	3085610	21	14070	21	788680	56	108820	21	0	11	0	11	0	11	0	16	0	16	3480	21	0	11	0	11	60000	11	0	16	0	16	38230	21	0	16	3577920	25	108820	25	0	15	0	15	0	15	0	16	0	16	4300	25	0	11	0	15	60000	11	0	16	0	16	432310	25		96	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	5	1		96	1	1	4	1	1	1	5	1	1	1		96	25739	1	2	1		96		96	2	1		96	2	7	15	3085610	3874290	0	0		96	2	1	3	1	0
2022	ES	513	5	1	2022	1	51301	1	51301	1	11	1	2	1	5237220	21	5026750	21	1811120	21	0	56	0	11	0	11	0	11	0	11	0	16	0	16	7930	21	0	11	0	11	0	11	360000	16	0	16	184550	21	0	16	7002100	25	0	15	0	15	0	15	0	15	0	16	0	16	11910	25	0	11	0	15	0	11	360000	16	0	16	1404880	25	3	1	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	5	1		96	1	1	4	1	3	1	6	1	1	1	39500	1	58637	1	2	1		96		96	2	1		96	2	8	15	5237220	5237220	0	0	3	1	2	1	2	1	0
2022	ES	514	7	1	2022	1	51401	1	51401	1	7	1	4	1	5468860	21	5468860	21	5468860	21	1178260	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	402000	11	0	11	170000	11	0	16	0	16	46230	21	0	16	7404330	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	402000	11	0	15	170000	11	0	16	0	16	1765470	25	3	1	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	5	1		96	1	1	3	1	2	1	8	1	1	1		96	81406	1	1	1	4	1		96	1	1	111500	1	4	12	21	5468860	6245120	0	0	2	1	2	1		96	0
2022	ES	515	6	1	2022	1	51503	1	51502	1	13	1	6	1	2361880	21	2361880	21	2361880	21	0	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	-217650	21	0	16	2528270	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	166390	25	3	1	3	1	1	1	3	1	2	1	1	1	2	1	1	1	1	1	5	1	1	1	1	1	3	1	3	1	4	1	1	1		97		97	3	1		96	9	1	1	1		96	6	13	31	2361880	2361880	1	0	2	1	1	1	1	1	1
2022	ES	516	5	1	2022	1	51601	1	51601	1	41	1	2	1	3250570	21	3250570	21	-96910	21	657077	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	70000	11	0	16	0	16	26910	21	0	16	3802410	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	70000	11	0	16	0	16	481840	25		96	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	4	1		96	1	1	4	1	1	1	4	1	1	1		96	32281	1	2	1		96		96	2	1		96	2	7	15	3250570	3907647	0	0	3	1	2	1	3	1	0
2022	ES	517	5	1	2022	1	51701	1	51701	1	12	1	1	1	1787740	21	1521230	21	-142600	11	656427	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	37100	11	0	16	0	16	105500	21	0	16	2084110	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	37100	11	0	16	0	16	259270	25		96	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	4	1		96	1	1	4	1	1	1	5	1	2	1		96	22810	1	3	1		96	7	1	1	1		96	1	5	10	1787740	2444167	0	0	3	1	3	1	3	1	0
2022	ES	518	7	1	2022	1	51801	1	51803	1	5	1	3	1	5503640	21	3536020	21	3536020	21	0	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	87260	21	0	16	5890560	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	386920	25	3	1	2	1	2	1		96	1	1	1	1	1	1	1	1	1	1	2	1		96	1	1	4	1	3	1	6	1	1	1	75746	1	100864	1	2	1		96		96	2	1		96	3	9	20	5503640	5503640	0	0	1	1	1	1	1	1	0
2022	ES	519	7	1	2022	1	51901	1	51901	1	8	1	1	1	1060484	21	1060484	21	87424	11	723677	56	0	11	0	11	0	11	0	11	120000	16	0	16	0	21	0	11	0	11	32575	11	0	16	0	16	0	11	0	16	1093060	25	0	15	0	15	0	15	0	15	120000	16	0	16	0	25	0	11	0	15	32575	11	0	16	0	16	0	25		96	3	1	2	1		96	2	1	1	1	2	1	3	1	3	1	1	1		96	2	1	4	1	1	1	3	1	2	1		96	14468	1	2	1		96		96	1	1		96	1	6	10	1060484	1784162	0	0	3	1		96	3	1	1
2022	ES	520	7	1	2022	1	52001	1	52001	1	8	1	5	1	2657160	21	2657160	21	2657160	21	900280	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	57000	11	0	16	0	16	-775110	21	0	16	2207820	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	57000	11	0	16	0	16	-506340	25		96	1	1	2	1		96	2	1	2	1	2	1	1	1	1	1	1	1		96	2	1	4	1	1	1	5	1	2	1		96	29906	1	3	1		96	1	1	1	1		96	5	13	24	2657160	3557440	0	1	2	1	2	1	2	1	1
2022	ES	521	7	1	2022	1	52101	1	52101	1	5	1	1	1	1026060	21	1026060	21	1026060	21	539447	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	-29370	21	0	16	1097760	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	71700	25	3	1	3	1	2	1		96	1	1	1	1	2	1	1	1	2	1	2	1		96	2	1	4	1	4	1	3	1	1	1	30000	1	46564	1	2	1		96		96	1	1		96	1	4	10	1026060	1565507	0	0	3	1	1	1	2	1	1
2022	ES	522	7	1	2022	1	52201	1	52201	1	8	1	4	1	3621260	21	2876590	21	-328530	51	723677	56	0	11	0	11	0	11	0	11	0	16	0	16	16350	21	0	11	0	11	32000	11	0	16	0	16	-28150	21	0	16	3847950	25	0	15	0	15	0	15	0	15	0	16	0	16	20180	25	0	11	0	15	32000	11	0	16	0	16	194690	25		96	3	1	2	1		96	1	1	1	1	2	1	3	1	3	1	5	1		96	1	1	4	1	1	1	4	1	1	1		96	20461	1	2	1		96		96	2	1		96	4	14	23	3621260	4344937	0	0		96	1	1	2	1	0
2022	ES	523	5	1	2022	1	52301	1	52301	1	17	1	4	1	2361697	21	2254500	21	2254500	21	0	56	0	11	0	11	0	11	0	11	50000	16	50000	16	0	21	0	11	0	11	0	11	0	16	0	16	-45800	21	0	16	2547987	25	0	15	0	15	0	15	0	15	50000	16	50000	16	0	25	0	11	0	15	0	11	0	16	0	16	186290	25	1	1	1	1	2	1		96	2	1	2	1	2	1	1	1	1	1	2	1		96	2	1	3	1	3	1	4	1	2	1	37500	1	61143	1	2	1		96		96	1	1		96	4	14	25	2361697	2361697	1	1	3	1	2	1	2	1	1
2022	ES	524	5	1	2022	1	52401	1	52401	1	17	1	1	1	1828300	21	1828300	21	-171700	21	601252	56	0	11	0	11	0	11	0	11	0	16	0	16	540	21	0	11	0	11	95800	11	0	16	0	16	76440	21	0	16	2307980	25	0	15	0	15	0	15	0	15	0	16	0	16	650	25	0	11	0	15	95800	11	0	16	0	16	383880	25		96	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	4	1		96	3	1	4	1	1	1	5	1	1	1		96	42764	1	2	1		96		96	2	1		96	1	6	10	1828300	2429552	0	0	3	1	2	1	3	1	0
2022	ES	525	6	1	2022	1	52501	1	52501	1	12	1	1	1	1566850	21	1566850	21	-132700	11	0	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	132700	21	0	16	2239550	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	672700	25	3	1	3	1	2	1		96	2	1	1	1	2	1	1	1	1	1	3	1		96	2	1	3	1	3	1	5	1	1	1	55000	1	77348	1	2	1		96		96	2	1		96	1	6	10	1566850	1566850	0	0		96		96	2	1	0
2022	ES	527	6	1	2022	1	52701	1	52701	1	7	1	4	1	5048760	21	5048760	21	3911410	21	0	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	35740	21	0	16	6041860	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	993100	25	3	1	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	4	1		96	1	1	4	1	3	1	5	1	1	1	75000	1	93214	1	2	1		96		96	2	1		96	4	14	23	5048760	5048760	0	0		96		96	2	1	0
2022	ES	528	5	1	2022	1	52801	1	52801	1	13	1	3	1	5471480	21	5471480	21	5471480	21	0	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	-46950	21	0	16	7226230	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	1754750	25	3	1	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	5	1		96	1	1	4	1	3	1	5	1	1	1	88000	1	102570	1	2	1		96		96	2	1		96	3	11	20	5471480	5471480	0	0	3	1	3	1	3	1	0
2022	ES	530	5	1	2022	1	53001	1	53002	1	10	1	4	1	4252030	21	3303980	21	3303980	21	788680	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	73460	21	0	16	4980280	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	728250	25		96	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	4	1	5	1	6	1	1	1		96	23614	1	2	1		96		96	3	1		96	4	12	23	4252030	5040710	0	0	2	1	1	1	3	1	0
2022	ES	531	5	1	2022	1	53101	1	53101	1	21	1	2	1	4258850	21	2852360	21	2852360	21	609778	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	17400	11	0	11	45000	11	0	16	0	16	-31770	21	0	16	5215800	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	17400	11	0	15	45000	11	0	16	0	16	911950	25	3	1	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	5	1	2	1	1	1	3	1	2	1	5	1	1	1		96	23106	1	3	1		96	8	1	3	1	42000	1	2	8	15	4258850	4851228	0	0	3	1	2	1	3	1	0
2022	ES	533	5	1	2022	1	53302	1	53302	1	12	1	3	1	7148450	21	7148450	21	2365750	21	728549	56	223740	21	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	140000	11	0	16	0	16	373420	21	0	16	9464040	25	223740	25	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	140000	11	0	16	0	16	2175590	25		96	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	5	1		96	3	1	2	1	1	1	4	1	1	1		96	37044	1	2	1		96		96	3	1		96	3	9	20	7148450	7876999	0	0	1	1	3	1	2	1	0
2022	ES	534	7	1	2022	1	53401	1	53401	1	19	1	2	1	4601090	21	4601090	21	4601090	21	666993	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	38389	51	0	11	42400	11	0	16	0	16	-162860	21	0	16	5773300	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	38389	51	0	15	42400	11	0	16	0	16	1129810	25	3	1	3	1	2	1		96	1	1	1	1	1	1	1	1	3	1	5	1		96	1	1	3	1	2	1	3	1	1	1		96	36884	1	1	1	1	1		96	2	1	30000	1	2	8	15	4601090	5229693	0	0	3	1	2	1	3	1	0
2022	ES	535	7	1	2022	1	53501	1	53502	1	9	1	2	1	2920890	21	2920890	21	2920890	21	440134	56	590860	21	0	11	0	11	0	11	0	16	0	16	0	21	60000	11	0	11	30000	11	0	16	0	16	-129680	21	0	16	3657230	25	787300	25	0	15	0	15	0	15	0	16	0	16	0	25	60000	11	0	15	30000	11	0	16	0	16	706340	25	3	1	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	4	1		96	1	1	3	1	2	1	5	1	1	1		96	25037	1	2	1		96		96	3	1	65000	1	2	8	15	2920890	3301024	0	0	1	1		96	1	1	0
2022	ES	538	7	1	2022	1	53801	1	53801	1	11	1	1	1	3302320	21	3302320	21	437220	21	440134	56	375560	21	0	11	0	11	0	11	0	16	0	16	3520	21	0	11	0	11	48000	11	0	16	0	16	-106140	21	0	16	4149780	25	375560	25	0	15	0	15	0	15	0	16	0	16	4350	25	0	11	0	15	48000	11	0	16	0	16	799460	25		96	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	5	1		96	1	1	2	1	1	1	6	1	1	1		96	16320	1	2	1		96		96	2	1		96	1	6	10	3302320	3742454	0	0	2	1	2	1	2	1	0
2022	ES	539	6	1	2022	1	53901	1	53902	1	11	1	2	1	1294400	21	1294400	21	1294400	21	509977	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	9523	11	0	11	24500	11	0	16	0	16	-55810	21	0	16	1765650	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	9523	11	0	15	24500	11	0	16	0	16	446750	25	3	1	3	1	2	1		96	1	1	1	1	2	1	3	1	3	1	3	1		96	2	1	4	1	2	1	4	1	1	1		96	27866	1	2	1		96		96	2	1	50000	1	2	8	15	1294400	1794853	1	0	3	1	3	1	3	1	1
2022	ES	540	5	1	2022	1	54001	1	54001	1	67	1	2	1	3206340	21	2260260	21	2260260	21	606584	56	173010	21	0	11	0	11	70000	11	0	16	0	16	0	21	76331	11	0	11	11600	11	150000	16	150000	16	57270	21	32000	16	4071750	25	173010	25	0	15	0	15	70000	15	0	16	0	16	0	25	76331	11	0	15	11600	11	150000	16	150000	16	703810	25	3	1	3	1	2	1	3	1	2	1	1	1	2	1	1	1	1	1	3	1		96	1	1	4	1	2	1	5	1	2	1		96	25552	1	3	1		96	5	1	3	1	31200	1	2	8	15	3206340	3736592	0	0		96		96	2	1	0
2022	ES	543	5	1	2022	1	54301	1	54301	1	17	1	1	1	1969250	21	1969250	21	1969250	21	882280	56	0	11	0	11	0	11	0	11	0	16	0	16	500	21	1459	11	0	11	26000	11	0	16	0	16	40700	21	20000	16	2507240	25	0	15	0	15	0	15	0	15	0	16	0	16	620	25	1459	11	0	15	26000	11	0	16	0	16	511990	25	3	1	3	1	2	1	3	1	2	1	1	1	1	1	1	1	1	1	4	1		96	3	1	4	1	2	1	5	1	1	1		96	17169	1	2	1		96		96	2	1	7300	1	1	5	10	1969250	2850070	0	0	1	1	1	1	2	1	0
2022	ES	544	6	1	2022	1	54401	1	54402	1	9	1	3	1	2766324	21	381394	21	381394	21	510090	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	32575	11	0	16	0	16	41980	21	40000	16	3292650	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	32575	11	0	16	0	16	493750	25		96	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	2	1		96	1	1	4	1	1	1	4	1	1	1		96	26088	1	2	1		96		96	2	1		96	3	9	20	2766324	3276414	0	0		96		96	2	1	0
