PB010	PB020	PB030	PB040	PB040_F	PB100	PB100_F	PB110	PB110_F	PB120	PB120_F	PB130	PB130_F	PB140	PB140_F	PB150	PB150_F	PB160	PB160_F	PB170	PB170_F	PB180	PB180_F	PB190	PB190_F	PB200	PB200_F	PB210	PB210_F	PB220A	PB220A_F	PE010	PE010_F	PE020	PE020_F	PE030	PE030_F	PE040	PE040_F	PL031	PL031_F	PL015	PL015_F	PL020	PL020_F	PL025	PL025_F	PL040	PL040_F	PL051	PL051_F	PL060	PL060_F	PL073	PL073_F	PL074	PL074_F	PL075	PL075_F	PL076	PL076_F	PL080	PL080_F	PL085	PL085_F	PL086	PL086_F	PL087	PL087_F	PL089	PL089_F	PL090	PL090_F	PL100	PL100_F	PL111A	PL111A_F	PL120	PL120_F	PL130	PL130_F	PL140	PL140_F	PL150	PL150_F	PL160	PL160_F	PL170	PL170_F	PL180	PL180_F	PL190	PL190_F	PL200	PL200_F	PL211A	PL211A_F	PL211B	PL211B_F	PL211C	PL211C_F	PL211D	PL211D_F	PL211E	PL211E_F	PL211F	PL211F_F	PL211G	PL211G_F	PL211H	PL211H_F	PL211I	PL211I_F	PL211J	PL211J_F	PL211K	PL211K_F	PL211L	PL211L_F	PH010	PH010_F	PH020	PH020_F	PH030	PH030_F	PH040	PH040_F	PH050	PH050_F	PH060	PH060_F	PH070	PH070_F	PY010N	PY010N_F	PY020N	PY020N_F	PY021N	PY021N_F	PY035N	PY035N_F	PY050N	PY050N_F	PY080N	PY080N_F	PY090N	PY090N_F	PY100N	PY100N_F	PY110N	PY110N_F	PY120N	PY120N_F	PY130N	PY130N_F	PY140N	PY140N_F	PY010G	PY010G_F	PY020G	PY020G_F	PY021G	PY021G_F	PY030G	PY030G_F	PY035G	PY035G_F	PY050G	PY050G_F	PY080G	PY080G_F	PY090G	PY090G_F	PY100G	PY100G_F	PY110G	PY110G_F	PY120G	PY120G_F	PY130G	PY130G_F	PY140G	PY140G_F	P78A_U	P78B_U	PD020	PD020_F	PD030	PD030_F	PD050	PD050_F	PD060	PD060_F	PD070	PD070_F	PD080	PD080_F	PW010T	PW010T_F	PW030T	PW030T_F	PW040T	PW040T_F	PW050T	PW050T_F	PW060T	PW060T_F	PW070T	PW070T_F	PW080T	PW080T_F	PW090T	PW090T_F	PW100T	PW100T_F	PW110T	PW110T_F	PW120T	PW120T_F	PW160T	PW160T_F	PW190T	PW190T_F	PW230T	PW230T_F	PW240T	PW240T_F	PHD01T	PHD01T_F	PHD02T	PHD02T_F	PHD03T	PHD03T_F	PHD04T	PHD04T_F	PHD05T	PHD05T_F
2018	ES	593802	34947044	1	12	01	2018	01	6	01	07	01	1961	01	1	01		96		96	593801	01	2	01	1	01	1	01	1	01	2	01		96	1990	01	500	01	01	01		96		96		96	3	01	74	01	50	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	d	01		96	15	01	1	01	2	01	2	01		96		96	18	01	37	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01		96		96		96		96	2322720	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3007060	40100	0	0	0	0	867996	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	-2	1	01	1	01	1	01	1	01	1	01	1	01	09	01	09	01	1	01	4	01	4	01	2	01	4	01	1	01	09	01	1	01	02	01	08	01	08	01	5	01	00	01	5	01		96		96		96		96
2018	ES	593901	34947044	1	11	01	2018	01	12	01	11	01	1960	01	1	01		96		96	593902	01	2	01	1	01	1	01	1	01	2	01		96	1980	01	300	01	01	01		96		96		96	3	01	43	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	q	01		96		97	1	01	2	01	2	01		96		96	17	01	40	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	3	01	1	01	3	01	2	01		96	2	01		96	2092820	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2455370	40100	0	0	0	0	714353	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	-2	1	01	1	01	1	01	2	01	3	01	2	01	06	01	06	01	1	01	3	01	5	01	4	01	5	01	2	01	06	01	1	01	08	01	10	01	06	01	5	01	05	01	5	01		96		96		96		96
2018	ES	593902	35481554	1	11	01	2018	01	14	01	08	01	1960	01	2	01		96		96	593901	01	2	01	1	01	1	01	1	01	2	01		96	1980	01	500	01	08	01	1	01	2	01		96	3	01	23	01		96	6	01	0	01	0	01	0	01	0	01	0	01	6	01	0	01	0	01	0	01		96		96		96		96	2	01	2	01		96		96		96	17	01	38	01	01	01	01	01	01	01	01	01	01	01	01	01	08	01	08	01	08	01	08	01	08	01	08	01	4	01	1	01	2	01	2	01		96	2	01		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	509341	112000	3584300	110100	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	0	0	509341	12000	3584300	40100	0	0	02	02	1	01	1	01	1	01	1	01	1	01	1	01	08	01	06	01	2	01	5	01	5	01	2	01	5	01	1	01		96	2	01	08	01	09	01	01	01	5	01	01	01	5	01		96		96		96		96
2018	ES	594001	38919494	1	12	01	2018	01	5	01	12	01	1945	01	1	01		96		96	594002	01	2	01	1	01	1	01	1	01	2	01		96	1973	01	500	01	07	01	1	01	2	01		96	1	01	13	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96		96		96		96		96		96	15	01	45	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	2	01	1	01	3	01	2	01		96		96		96	4852790	110100	0	0	0	0	0	0	0	0	0	0	0	0	1741520	110100	0	0	0	0	0	0	0	0	7682050	40100	0	0	0	0	660538	01	0	0	0	0	0	0	0	0	1957860	40100	0	0	0	0	0	0	0	0	96	-2	1	01	1	01	1	01	1	01	1	01	1	01	09	01	08	01	1	01	5	01	5	01	1	01	5	01	1	01		96	1	01	09	01	09	01	09	01	5	01	00	01	5	01		96		96		96		96
2018	ES	594002	38887773	1	12	01	2018	01	4	01	01	01	1949	01	2	01		96		96	594001	01	2	01	1	01	1	01	1	01	2	01		96	1963	01	200	01	07	01	1	01	2	01		96	3	01	41	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96		96	15	01	35	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	2	01	2	01	3	01	2	01		96	2	01		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	745760	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	745760	40100	0	0	0	0	0	0	0	0	96	-2	1	01	1	01	1	01	1	01	1	01	1	01	09	01	08	01	2	01	4	01	4	01	1	01	1	01	1	01		96	1	01	05	01	08	01	09	01	5	01	01	01	5	01		96		96		96		96
2018	ES	594101	42626650	1	12	01	2018	01	6	01	05	01	1948	01	2	01		96		96		96	3	01	3	01	1	01	1	01	2	01		96	1962	01	100	01	10	01	2	01	2	01		96		96		96		96	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	12	01	0	01		96		96		96		96		96		96		96		96		96		96		96	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	3	01	2	01	3	01	2	01		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	845890	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	845890	40100	0	0	0	0	0	0	0	0	96	-2	1	01	1	01	1	01	2	01	2	01	3	01	06	01	05	01	1	01	3	01	3	01	2	01	3	01	2	01		96	1	01	07	01	08	01	05	01	4	01	01	01	5	01		96		96		96		96
2018	ES	594201	42113699	1	11	01	2018	01	5	01	05	01	1941	01	2	01		96		96	594202	01	2	01	1	01	1	01	1	01	2	01		96	1955	01	100	01	07	01	1	01	2	01		96	3	01	82	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96		96	18	01	7	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	5	01	1	01	2	01	2	01		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	574680	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	574680	40100	0	0	0	0	0	0	0	0	02	01	1	01	1	01	3	01	3	01	2	01	3	01	07	01	06	01	1	01	4	01	3	01	2	01	4	01	2	01		96	1	01	06	01	08	01	08	01	5	01	01	01	5	01		96		96		96		96
2018	ES	594202	41982869	1	11	01	2018	01	5	01	05	01	1940	01	1	01		96		96	594201	01	2	01	1	01	1	01	1	01	2	01		96	1956	01	200	01	07	01	1	01	2	01		96	3	01	42	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96		96	17	01	45	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	3	01	2	01	3	01	2	01		96		96		96	0	0	0	0	0	0	0	0	0	0	1069240	110100	0	0	1545970	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	1069240	40100	0	0	1627340	40100	0	0	0	0	0	0	0	0	96	-2	1	01	1	01	1	01	3	01	3	01	3	01	08	01	07	01	1	01	5	01	5	01	1	01	4	01	1	01		96	1	01	08	01	08	01	08	01	5	01	01	01	5	01		96		96		96		96
2018	ES	594501	56512547	1	12	01	2018	01	8	01	10	01	1978	01	1	01		96		96	594502	01	2	01	1	01	1	01	1	01	2	01		96	1995	01	300	01	01	01		96		96		96	3	01	82	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	c	01		96	13	01	1	01	1	01	2	01		96		96	18	01	20	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96	2	01		96	2625840	110100	5550	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3420870	40100	5550	40100	0	0	1044528	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	-2	1	01	1	01	2	01	2	01	1	01	1	01	07	01	05	01	2	01	3	01	4	01	2	01	4	01	2	01	06	01	1	01	06	01	08	01	08	01	5	01	00	01	5	01		96		96		96		96
2018	ES	594502	58556931	1	12	01	2018	01	9	01	10	01	1983	01	2	01		96		96	594501	01	2	01	1	01	1	01	1	01	2	01		96	2001	01	500	01	01	01		96		96		96	3	01	31	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	m	01		96	15	01	1	01	2	01	2	01		96		96	18	01	16	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96	2	01		96	1900130	110100	16360	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2244750	40100	16360	40100	0	0	688362	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	-2	1	01	1	01	2	01	2	01	1	01	1	01	07	01	06	01	2	01		97		97		97		97		97	07	01	1	01	06	01	08	01	07	01		97	00	01	5	01		96		96		96		96
2018	ES	594601	42626650	1	12	01	2018	01	14	01	08	01	1943	01	2	01		96		96		96	4	01	3	01	1	01	1	01	2	01		96		96	000	01	10	01	1	01	2	01		96	2	01	93	01		96	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	12	01	0	01		96		96		96		96		96		96		96		96		96	10	01	25	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	3	01	1	01	2	01	2	01		96	2	01		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1184560	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	1184560	40100	0	0	0	0	0	0	03	02	1	01	1	01	2	01	2	01	1	01	1	01	05	01	04	01	1	01	2	01	2	01	3	01	3	01	2	01		96	1	01	08	01	10	01	02	01	4	01	00	01	5	01		96		96		96		96
2018	ES	594701	30419714	1	12	01	2018	01	8	01	04	01	1933	01	2	01		96		96		96	4	01	3	01	1	01	1	01	2	01		96		96	000	01	10	01	1	01	2	01		96	4	01	75	01		96	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	12	01	0	01		96		96		96		96		96		96		96		96		96	10	01		97	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	3	01	2	01	3	01	2	01		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	944940	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	944940	40100	0	0	0	0	0	0	96	-2	1	01	1	01	3	01	3	01	1	01	3	01		97		97	1	01		97		97		97		97		97		96	1	01		97		97	06	01		97	00	01	5	01		96		96		96		96
2018	ES	594702	30325212	1	12	01	2018	01	22	01	09	01	1957	01	1	01		96	594701	01		96	1	01	3	01	1	01	1	01	2	01		96	1983	01	500	01	01	01		96		96		96	3	01	22	01	36	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	o	01		96	12	01	1	01	2	01	2	01		96		96	28	01	30	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	1	01	2	01	3	01		96		96	2	01		96	2831160	110100	0	0	0	0	112864	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3745910	40100	0	0	0	0	838292	01	112864	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	-2	1	01	1	01	1	01	1	01	1	01	1	01	08	01	07	01	1	01	5	01	5	01	2	01	5	01	2	01	08	01	1	01	06	01	08	01	08	01	5	01	00	01	5	01		96		96		96		96
2018	ES	594801	38851779	1	12	01	2018	01	8	01	12	01	1960	01	2	01		96		96	594802	01	2	01	1	01	1	01	1	01	2	01		96	1986	01	500	01	01	01		96		96		96	3	01	23	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	o	01		96	12	01	1	01	2	01	2	01		96		96	27	01	30	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96	2	01		96	3161370	110100	530	110100	0	0	400000	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4202620	40100	630	40100	0	0	1037901	01	400000	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	-2	1	01	1	01	1	01	1	01	1	01	1	01	07	01	09	01	2	01	3	01	3	01	3	01	3	01	3	01	08	01	1	01	06	01	06	01	08	01	5	01	00	01	5	01		96		96		96		96
2018	ES	594802	38266499	1	12	01	2018	01	1	01	04	01	1961	01	1	01		96		96	594801	01	2	01	1	01	1	01	1	01	2	01		96	2011	01	500	01	01	01		96		96		96	3	01	23	01	37	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	o	01		96	13	01	2	01	2	01	2	01		96		96	14	01	35	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96	2	01		96	1659000	110100	520	110100	0	0	200000	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1826750	40100	530	40100	0	0	545576	01	200000	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	-2	1	01	1	01	1	01	1	01	1	01	1	01	07	01	08	01	1	01	4	01	4	01	4	01	4	01	4	01	07	01	1	01	07	01	09	01	08	01	4	01	00	01	5	01		96		96		96		96
2018	ES	594803	40291350	1	12	01	2018	01	13	01	10	01	1997	01	2	01	594802	01	594801	01		96	1	01	3	01	1	01	1	01	1	01	50	01	2015	01	344	01	06	01	2	01	2	01		96		96		96		96	0	01	0	01	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01		96		96		96		96		96		96		96		96		96		96		96	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	1	01	2	01	3	01	2	01		96	2	01		96	117010	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127450	40100	0	0	0	0	37083	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	-2	1	01	1	01	1	01	1	01	1	01	1	01	07	01	08	01	1	01	4	01	4	01	2	01	4	01	1	01		96	1	01	07	01	09	01	08	01	4	01	00	01	5	01		96		96		96		96
2018	ES	594901	40919575	1	12	01	2018	01	14	01	01	01	1958	01	2	01		96		96		96	4	01	3	01	1	01	1	01	2	01		96	1990	01	200	01	02	01		96		96		96	3	01	91	01	25	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	s	01	6	01	13	01	1	01	1	01	2	01		96		96	14	01	26	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	3	01	1	01	2	01	2	01		96	2	01		96	775460	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1387740	110100	0	0	0	0	0	0	846080	40100	0	0	0	0	252390	01	0	0	0	0	0	0	0	0	0	0	1485480	40100	0	0	0	0	0	0	01	-2	1	01	1	01	1	01	2	01	1	01	1	01	06	01	06	01	1	01	1	01	1	01	3	01	2	01	5	01	03	01	1	01	03	01	08	01	08	01	3	01	00	01	5	01		96		96		96		96
2018	ES	595001	37159902	1	12	01	2018	01	19	01	07	01	1942	01	2	01		96		96		96	1	01	3	01	1	01	1	01	2	01		96	1960	01	400	01	07	01	1	01	2	01		96	1	01	33	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96		96		96		96		96		96	18	01	50	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	3	01	1	01	2	01	2	01		96	2	01		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1774540	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	1966240	40100	0	0	0	0	0	0	0	0	01	-2	1	01	1	01	1	01	2	01	1	01	1	01	05	01	06	01	2	01	5	01	5	01	2	01	4	01	3	01		96	1	01	05	01	08	01	05	01	5	01	00	01	5	01		96		96		96		96
2018	ES	595401	26111063	1	12	01	2018	01	15	01	02	01	1968	01	1	01		96		96		96	1	01	3	01	1	01	1	01	2	01		96	1993	01	500	01	01	01		96		96		96	3	01	41	01	35	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	s	01		96	15	01	1	01	2	01	2	01		96		96	20	01	26	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96		96		96	3059380	110100	3340	110100	0	0	102000	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4152080	40100	4010	40100	0	0	1239860	01	102000	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	-2	1	01	1	01	1	01	1	01	1	01	1	01	08	01	07	01	1	01	3	01	4	01	2	01	5	01	2	01	07	01	1	01	08	01	08	01	06	01	5	01	01	01	5	01		96		96		96		96
2018	ES	595601	50846207	1	11	01	2018	01	19	01	08	01	1956	01	1	01		96		96	595602	01	2	01	1	01	1	01	1	01	2	01		96	1970	01	200	01	08	01	1	01	2	01		96	3	01	83	01		96	0	01	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96		96	14	01	30	01	08	01	08	01	08	01	08	01	08	01	08	01	08	01	08	01	08	01	08	01	08	01	08	01	5	01	1	01	2	01	2	01		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1879310	110100	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1879310	40100	0	0	01	-2	2	01	2	01	2	01	2	01	2	01	1	01	01	01	00	01	2	01	4	01	4	01	4	01	4	01	4	01		96	1	01	05	01	10	01	10	01	4	01	05	01	5	01		96		96		96		96
2018	ES	595602	51623893	1	11	01	2018	01	8	01	06	01	1960	01	2	01		96		96	595601	01	2	01	1	01	1	01	1	01	2	01		96	1974	01	200	01	05	01	1	01	1	01	1	01	3	01	91	01		96	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96		96	15	01	20	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	4	01	1	01	2	01	2	01		96	2	01		96	885010	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28940	110100	0	0	0	0	994820	40100	0	0	0	0	383097	01	0	0	0	0	0	0	0	0	0	0	0	0	34650	40100	0	0	0	0	01	-2	2	01	1	01	2	01	2	01	2	01	1	01	00	01	00	01	2	01	1	01	2	01	5	01	2	01	5	01		96	1	01	02	01	10	01	10	01	4	01	10	01	5	01		96		96		96		96
2018	ES	595603	51578636	1	11	01	2018	01	7	01	11	01	1996	01	1	01	595601	01	595602	01		96	1	01	3	01	1	01	1	01	1	01	50	01	2016	01	344	01	06	01	2	01	2	01		96		96		96		96	0	01	0	01	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01		96		96		96		96		96		96		96		96		96		96		96	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	3	01	2	01	3	01	2	01		96		96		96	275220	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280840	40100	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	-2	1	01	1	01	1	01	1	01	1	01	1	01	05	01	02	01	2	01	3	01	4	01	3	01	4	01	3	01		96	1	01	08	01	10	01	07	01	5	01	00	01	5	01		96		96		96		96
2018	ES	595701	89309321	1	01	01	2019	01	13	01	05	01	1978	01	2	01		96		96		96	1	01	3	01	3	01	3	01	2	01		96	2015	01	500	01	01	01		96		96		96	3	01	32	01	37	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	q	01		96	04	01	1	01	2	01	2	01		96		96	25	01	15	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	1	01	2	01	3	01	2	01		96	2	01		96	532000	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	580500	40100	0	0	0	0	173383	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	-2	1	01	1	01	1	01	1	01	1	01	1	01	10	01	08	01	1	01	5	01	5	01	1	01	5	01	1	01	10	01	1	01	10	01	10	01	07	01	5	01	00	01	5	01		96		96		96		96
2018	ES	595702	92789459	1	01	01	2019	01	15	01	06	01	1984	01	2	01		96		96		96	2	01	3	01	3	01	3	01	2	01		96	2004	01	500	01	01	01		96		96		96	3	01	53	01	48	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	t	01		96	01	01	2	01	2	01	2	01		96		96	18	01	10	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96		96		96	786799	112000	177600	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	866919	12000	177600	40100	0	0	259318	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	-2	1	01	1	01	1	01	1	01	1	01	1	01	07	01	08	01	1	01	5	01	5	01	2	01	5	01	2	01	08	01	1	01	08	01	08	01	07	01	5	01	00	01	5	01		96		96		96		96
2018	ES	595801	48330326	1	01	01	2019	01	15	01	12	01	1979	01	1	01		96		96	595802	01	2	01	1	01	1	01	1	01	2	01		96	2003	01	500	01	03	01		96		96		96	2	01	26	01	45	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	m	01		96	01	01		96		96	2	01		96		96	24	01	15	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	1	01	2	01	3	01		96		96	2	01		96	6830	110100	0	0	0	0	24000	1100	1720000	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8030	40100	0	0	0	0	0	00	24000	1100	2400000	40100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	-2	1	01	1	01	1	01	1	01	1	01	1	01	09	01	07	01	1	01	4	01	4	01	2	01	5	01	2	01	07	01	1	01	08	01	09	01	07	01	5	01	00	01	5	01		96		96		96		96
2018	ES	595802	48200472	1	01	01	2019	01	9	01	10	01	1980	01	2	01		96		96	595801	01	2	01	1	01	1	01	1	01	2	01		96	2003	01	500	01	03	01		96		96		96	2	01	26	01	45	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	m	01		96	01	01		96		96	2	01		96		96	23	01	15	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	2	01	1	01	3	01	2	01		96	2	01		96	0	0	0	0	0	0	30000	1100	1473680	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	30000	1100	2120300	40100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	-2	1	01	1	01	1	01	1	01	1	01	1	01	09	01	06	01	1	01	4	01	5	01	2	01	5	01	2	01	07	01	1	01	07	01	09	01	08	01	5	01	00	01	5	01		96		96		96		96
2018	ES	596301	42629469	1	11	01	2018	01	15	01	01	01	1963	01	2	01		96		96	596302	01	2	01	1	01	1	01	1	01	2	01		96	1981	01	300	01	04	01		96		96		96	2	01	43	01	25	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01		96	n	01	6	01	02	01		96		96	2	01		96		96	18	01	37	01	04	01	04	01	04	01	04	01	04	01	04	01	04	01	04	01	04	01	04	01	04	01	04	01	2	01	2	01	3	01	2	01		96	2	01		96	1547760	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2135340	40100	0	0	0	0	1926765	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	-2	1	01	1	01	1	01	1	01	1	01	1	01	09	01	07	01	1	01	4	01	5	01	1	01	5	01	1	01	08	01	1	01	07	01	10	01	10	01	5	01	00	01	5	01		96		96		96		96
2018	ES	596302	43099889	1	11	01	2018	01	8	01	01	01	1964	01	1	01		96		96	596301	01	2	01	1	01	1	01	1	01	2	01		96	1982	01	300	01	03	01		96		96		96	2	01	43	01	40	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	n	01		96	02	01		96		96	2	01		96		96	18	01	35	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	2	01	2	01	3	01	2	01		96	2	01		96	1584020	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2183090	40100	0	0	0	0	1926765	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	-2	1	01	1	01	1	01	1	01	1	01	1	01	07	01	07	01	1	01	3	01	5	01	2	01	5	01	2	01	08	01	1	01	06	01	10	01	07	01	5	01	00	01	5	01		96		96		96		96
