HB010	HB020	HB030	HB050	HB050_F	HB060	HB060_F	HB070	HB070_F	HB080	HB080_F	HB090	HB090_F	HB100	HB100_F	HY020	HY020_F	HY022	HY022_F	HY023	HY023_F	HY030N	HY030N_F	HY040N	HY040N_F	HY050N	HY050N_F	HY060N	HY060N_F	HY070N	HY070N_F	HY080N	HY080N_F	HY081N	HY081N_F	HY090N	HY090N_F	HY100N	HY100N_F	HY110N	HY110N_F	HY120N	HY120N_F	HY130N	HY130N_F	HY131N	HY131N_F	HY145N	HY145N_F	HY170N	HY170N_F	HY010	HY010_F	HY040G	HY040G_F	HY050G	HY050G_F	HY060G	HY060G_F	HY070G	HY070G_F	HY080G	HY080G_F	HY081G	HY081G_F	HY090G	HY090G_F	HY100G	HY100G_F	HY110G	HY110G_F	HY120G	HY120G_F	HY130G	HY130G_F	HY131G	HY131G_F	HY140G	HY140G_F	HS011	HS011_F	HS021	HS021_F	HS031	HS031_F	HS040	HS040_F	HS050	HS050_F	HS060	HS060_F	HS070	HS070_F	HS080	HS080_F	HS090	HS090_F	HS100	HS100_F	HS110	HS110_F	HS120	HS120_F	HS130	HS130_F	HS140	HS140_F	HS150	HS150_F	HS160	HS160_F	HS170	HS170_F	HS180	HS180_F	HS190	HS190_F	HH010	HH010_F	HH021	HH021_F	HH030	HH030_F	HH031	HH031_F	HH040	HH040_F	HH050	HH050_F	HH060	HH060_F	HH061	HH061_F	HH070	HH070_F	HH081	HH081_F	HH091	HH091_F	H39A_U	H39B_U	H38A_U	CUOTAHIP	CUOTAHIP_F	HX040	HX060	HX240	VHRENTAA	VHRENTAAIA	VHPOBREZA	POBRECAT	VHMATDEP	HD080	HD080_F
2018	ES	575	10	01	2018	01	57501	01	57501	01	57502	01	4	01	4756530	10100	4756530	10100	3959380	10100	491175	01	0	0	0	0	0	0	0	0	0	0	0	0	41780	110100	0	0	0	0	0	0	0	0	0	0	82890	110100	0	0	5934450	20100	0	0	0	0	0	0	0	0	0	0	0	0	51610	40100	0	0	0	0	0	0	0	0	0	0	1177920	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	200000	01	3	01		96	2	01	2	01	2	01	2	01	4	01	1	01	4	01	1985	01	2	01	1	01		96	50000	01	13566	01	1	01	1	01	06	06	96		96	3	11	1.8	4756530	5247705	0	0	0	3	01
2018	ES	580	10	01	2018	01	58001	01	58001	01	58002	01	13	01	3975880	10100	2464630	10100	2464630	10100	589263	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8927	110100	0	0	0	0	0	0	0	0	0	0	0	0	4295430	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8927	10100	0	0	0	0	0	0	0	0	319550	1100	3	01	3	01		96	1	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	4	01	220000	01	1	01	2	01	1	01	2	01	2	01	1	01	4	01	2	01	4	01	1998	01	1	01	2	01		96	40000	01	24650	01	1	01	1	01	96	96	06	120	01	4	09	2.5	3975880	4556216	0	0	0	2	01
2018	ES	583	09	01	2018	01	58301	01	58301	01		96	8	01	1283820	10100	1283820	10100	0	0	199929	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1283820	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	01	3	01		96	2	01	1	01	2	01	1	01	1	01	3	01	1	01	3	01	2	01	200000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	4	01	4	01	2017	01	2	01	1	01	40000	01	50000	01	46599	01	1	01	1	01	06	06	96		96	1	06	1	1283820	1483749	0	0	0	2	01
2018	ES	584	10	01	2018	01	58401	01	58401	01	58402	01	7	01	1096670	10100	976410	10100	49150	10100	595692	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1101210	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4540	1100		96	3	01		96	1	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	3	01	300000	01	1	01		96	2	01	2	01	2	01	2	01	3	01	1	01	4	01	1990	01	2	01	1	01		96	65000	01	32322	01	1	01	1	01	06	06	96		96	4	12	2.5	1096670	1692362	1	1	0	3	01
2018	ES	585	10	01	2018	01	58501	01	58501	01	58502	01	11	01	2317180	10100	2317180	10100	0	0	100193	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2409030	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91850	1100	3	01	3	01		96	2	01	1	01	1	01	1	01	1	01	3	01	1	01	3	01	3	01	200000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	4	01	2	01	2013	01	2	01	1	01	45000	01	50000	01	52976	01	1	01	1	01	06	06	96		96	2	07	1.5	2317180	2417373	0	0	0	1	01
2018	ES	587	09	01	2018	01	58701	01	58701	01	58702	01	8	01	2001040	10100	998200	10100	-432000	10100	455175	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	432000	110100	432000	110100	0	0	0	0	2433040	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	432000	10100	432000	10100	0	0		96	3	01		96	2	01	1	01	2	01	1	01	1	01	3	01	1	01	3	01	1	01	200000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	1	01	3	01	1975	01	2	01	1	01		96	45000	01	18064	01	1	01	1	01	06	06	96		96	2	07	1.5	2001040	2456215	0	0	0	2	01
2018	ES	591	11	01	2018	01	59101	01	59101	01		96	6	01	6147310	10100	5406380	10100	5406380	10100	740840	01	49340	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-376550	110100	0	0	7804180	20100	49340	40100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1656870	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	300000	01	2	01		96	2	01	2	01	2	01	2	01	2	01	1	01	6	01	1980	01	2	01	1	01		96	100000	01	14648	01	1	01	1	01	96	96	96		96	6	14	2.9	6147310	6888150	0	0	0	1	01
2018	ES	593	11	01	2018	01	59301	01	59301	01		96	6	01	7017008	12058	7017008	12058	4903938	12041	577636	01	0	0	0	0	0	0	0	0	0	0	0	0	820	110100	0	0	0	0	0	0	0	0	0	0	-4560	110100	0	0	7972492	32053	0	0	0	0	0	0	0	0	0	0	0	0	1020	40100	0	0	0	0	0	0	0	0	0	0	955484	1016		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	400000	01	2	01		96	2	01	2	01	2	01	2	01	3	01	1	01	5	01	1980	01	2	01	1	01		96	70000	01	22010	01	1	01	1	01	96	96	96		96	6	09	3.5	7017008	7594644	0	0	0	1	01
2018	ES	595	11	01	2018	01	59502	01	59501	01	59502	01	5	01	4318045	12087	3712135	12085	1842455	12069	740840	01	0	0	0	0	0	0	0	0	0	0	0	0	229560	110100	0	0	0	0	0	0	0	0	0	0	-7920	110100	0	0	4799366	32087	0	0	0	0	0	0	0	0	0	0	0	0	283400	40100	0	0	0	0	0	0	0	0	0	0	481322	1090		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	370000	01	2	01		96	2	01	2	01	2	01	2	01	1	01	1	01	6	01	1983	01	2	01	1	01		96	100000	01	17294	01	1	01	1	01	96	96	96		96	4	14	2.5	4318045	5058885	0	0	0	1	01
2018	ES	601	09	01	2018	01	60101	01	60101	01		96	9	01	12223380	10100	12223380	10100	10960350	10100	927496	01	0	0	0	0	0	0	0	0	0	0	0	0	16790	110100	0	0	0	0	0	0	0	0	0	0	3002520	110100	0	0	18626360	20100	0	0	0	0	0	0	0	0	0	0	0	0	20730	40100	0	0	0	0	0	0	0	0	0	0	6402980	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	200000	01	2	01		96	2	01	2	01	2	01	2	01	1	01	1	01	4	01	1996	01	2	01	1	01		96	120000	01	24841	01	1	01	1	01	96	96	96		96	2	07	1.5	12223380	13150876	0	0	0	1	01
2018	ES	605	12	01	2018	01	60501	01	60502	01	60501	01	2	01	4843320	10100	4843320	10100	4843320	10100	740840	01	0	0	0	0	0	0	0	0	0	0	0	0	2020	110100	185510	110100	0	0	0	0	0	0	0	0	17200	110100	0	0	5654140	20100	0	0	0	0	0	0	0	0	0	0	0	0	2550	40100	185510	10100	0	0	0	0	0	0	0	0	810820	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	200000	01	2	01		96	2	01	2	01	2	01	2	01	2	01	2	01	6	01	2007	01	2	01	1	01		96	100000	01	47524	01	1	01	1	01	96	96	96	550	01	3	11	1.8	4843320	5398650	0	0	0	1	01
2018	ES	606	12	01	2018	01	60601	01	60602	01	60601	01	3	01	5052160	10100	5052160	10100	5052160	10100	575240	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234817	110100	0	0	0	0	0	0	0	0	-149630	110100	0	0	6357050	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234817	10100	0	0	0	0	0	0	0	0	1304890	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	250000	01	1	01		96	2	01	2	01	2	01	2	01	2	01	2	01	6	01	2003	01	2	01	1	01		96	54000	01	59487	01	1	01	1	01	06	06	96	540	01	4	12	2.1	5052160	5392583	0	0	0	1	01
2018	ES	607	12	01	2018	01	60702	01	60702	01	60701	01	5	01	3561090	10100	3561090	10100	306960	10100	632840	01	367080	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60120	110100	0	0	3910750	20100	367080	40100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349660	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	3	01	1	01	1	01	3	01	120000	01	1	01		96	2	01	2	01	2	01	1	01	2	01	1	01	6	01	2007	01	2	01	1	01		96	70000	01	26346	01	1	01	1	01	06	06	96		96	2	07	1.5	3561090	4193930	0	0	0	1	01
2018	ES	608	12	01	2018	01	60801	01	60801	01	60802	01	3	01	3041780	10100	3041780	10100	626690	10100	812840	01	0	0	0	0	0	0	0	0	0	0	0	0	2720	110100	85699	112000	0	0	0	0	0	0	0	0	-34250	110100	30000	110100	3238910	20100	0	0	0	0	0	0	0	0	0	0	0	0	3360	40100	85699	12000	0	0	0	0	0	0	0	0	197130	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	200000	01	1	01		96	2	01	2	01	2	01	2	01	2	01	2	01	6	01	1983	01	2	01	1	01		96	120000	01	52706	01	1	01	1	01	06	06	96		97	3	09	2	3041780	3768920	0	0	0	1	01
2018	ES	611	11	01	2018	01	61101	01	61102	01		96	5	01	1021490	10100	23090	10100	23090	10100	622584	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1021490	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	200000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	1	01	5	01	1985	01	2	01	1	01		96	75000	01	19010	01	1	01	1	01	96	96	96		96	2	08	1.5	1021490	1644074	1	1	0	1	01
2018	ES	613	11	01	2018	01	61301	01	61301	01		96	5	01	4958680	10100	4958680	10100	4958680	10100	750813	01	320590	110100	0	0	0	0	0	0	0	0	0	0	54360	110100	0	0	0	0	0	0	0	0	0	0	-123810	110100	0	0	6164050	20100	434030	40100	0	0	0	0	0	0	0	0	0	0	68170	40100	0	0	0	0	0	0	0	0	0	0	1205370	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	280000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	1	01	5	01	1990	01	2	01	1	01		96	85000	01	20406	01	1	01	1	01	96	96	96		96	3	11	2	4958680	5709493	0	0	0	1	01
2018	ES	614	11	01	2018	01	61401	01	61401	01		96	6	01	4522320	10100	2752750	10100	2752750	10100	686493	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72000	110100	0	0	0	0	0	0	0	0	-89060	110100	0	0	5008600	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72000	10100	0	0	0	0	0	0	0	0	486280	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	350000	01	2	01		96	2	01	2	01	2	01	2	01	3	01	2	01	4	01	2004	01	2	01	1	01		96	80000	01	31343	01	1	01	1	01	96	96	96	450	01	4	12	2.1	4522320	5136813	0	0	0	1	01
2018	ES	615	12	01	2018	01	61501	01	61502	01	61501	01	8	01	2907860	10100	2104160	10100	2104160	10100	687393	01	0	0	0	0	0	0	0	0	0	0	0	0	1840	110100	144225	110100	0	0	0	0	0	0	0	0	44600	110100	0	0	3346800	20100	0	0	0	0	0	0	0	0	0	0	0	0	2200	40100	144225	10100	0	0	0	0	0	0	0	0	438940	1100	3	01	3	01		96	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	2	01	300000	01	1	01		96	2	01	2	01	1	01	2	01	3	01	2	01	5	01	2002	01	1	01	1	01		96	80000	01	44154	01	1	01	1	01	06	06	96	640	01	3	11	1.8	2907860	3451028	0	0	0	2	01
2018	ES	619	11	01	2018	01	61902	01	61902	01	61901	01	8	01	6159800	10100	6159800	10100	3883220	10100	812840	01	825800	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350000	110100	0	0	0	0	432380	110100	0	0	8191500	20100	832250	40100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350000	10100	0	0	0	0	1681700	1100		96	3	01		96	1	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	3	01	200000	01	1	01		96	2	01	2	01	2	01	2	01	1	01	5	01	5	01	2000	01	2	01	1	01		96	120000	01	33544	01	1	01	1	01	06	06	96		96	2	07	1.5	6159800	6972640	0	0	0	3	01
2018	ES	621	11	01	2018	01	62101	01	62101	01		96	13	01	1252930	10100	1141630	10100	1141630	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43650	110100	0	0	1409450	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156520	1100	1	01	2	01	3	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	150000	01	1	01		96	2	01	1	01	2	01	2	01	4	01	3	01	4	01	2010	01	1	01	1	01	51000	01		96	61709	01	1	01	1	01	06	06	96		96	1	05	1	1252930	1252930	0	0	0	2	01
2018	ES	626	11	01	2018	01	62601	01	62601	01		96	9	01	2663090	10100	2663090	10100	2663090	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-62720	110100	0	0	3195440	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	532350	1100	3	01	3	01		96	1	01	1	01	2	01	1	01	1	01	1	01	1	01	2	01	3	01	250000	01	1	01		96	2	01	2	01	2	01	2	01	3	01	3	01	4	01	2013	01	2	01	1	01	66000	01		96	85864	01	1	01	1	01	06	06	96		96	2	10	1.3	2663090	2663090	0	0	0	1	01
2018	ES	627	12	01	2018	01	62701	01	62701	01	62702	01	12	01	2390470	10100	2390470	10100	2390470	10100	654993	01	0	0	0	0	0	0	0	0	0	0	0	0	1030	110100	0	0	0	0	0	0	0	0	0	0	-123840	110100	0	0	2905370	20100	0	0	0	0	0	0	0	0	0	0	0	0	1270	40100	0	0	0	0	0	0	0	0	0	0	514900	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	200000	01	2	01		96	2	01	2	01	2	01	2	01	3	01	1	01	5	01	2008	01	2	01	1	01		96	70000	01	19114	01	1	01	1	01	96	96	96		96	2	10	1.3	2390470	3045463	0	0	0	1	01
2018	ES	630	11	01	2018	01	63001	01	63001	01	63002	01	12	01	2145110	12099	2145110	12099	27730	12011	517130	01	0	0	0	0	0	0	0	0	0	0	0	0	3080	110100	0	0	0	0	0	0	0	0	0	0	-24650	112000	0	0	2136660	20100	0	0	0	0	0	0	0	0	0	0	0	0	3810	40100	0	0	0	0	0	0	0	0	0	0	-8450	1000		96	3	01		96	1	01	1	01	1	01	1	01	1	01	3	01	1	01	1	01	3	01	200000	01	1	01		96	2	01	2	01	2	01	2	01	3	01	1	01	4	01	1965	01	2	01	1	01		96	75000	01	19114	01	1	01	1	01	06	06	96		96	2	07	1.5	2145110	2662240	0	0	0	1	01
2018	ES	631	11	01	2018	01	63101	01	63101	01	63102	01	6	01	1340330	10100	990910	10100	990910	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-244260	110100	0	0	1340280	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	300000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	3	01	4	01	2011	01	1	01	1	01	56000	01		96	70447	01	1	01	1	01	06	06	96		96	3	11	1.8	1340330	1340330	1	1	0	1	01
2018	ES	632	11	01	2018	01	63201	01	63201	01	63202	01	10	01	2184900	10100	1896370	10100	1896370	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-64860	110100	0	0	2419250	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234350	1100	3	01	3	01		96	1	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	2	01	300000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	3	01	5	01	2011	01	2	01	1	01	40000	01		96	62514	01	1	01	1	01	06	06	96		96	4	12	2.1	2184900	2184900	0	1	0	2	01
2018	ES	636	11	01	2018	01	63602	01	63601	01	63602	01	5	01	1255229	12088	1255229	12088	154569	12000	427130	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-154569	112000	0	0	1100660	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-154569	1000		96	3	01		96	2	01	1	01	2	01	1	01	1	01	3	01	1	01	3	01	2	01	150000	01	2	01		96	2	01	2	01	2	01	2	01	2	01	1	01	4	01	1975	01	1	01	1	01		96	50000	01	11362	01	1	01	1	01	06	06	96		96	2	07	1.5	1255229	1682359	1	1	0	2	01
2018	ES	637	11	01	2018	01	63701	01	63701	01	63704	01	10	01	4618850	10100	3554970	10100	3554970	10100	571130	01	0	0	0	0	0	0	0	0	0	0	0	0	2300	110100	0	0	0	0	0	0	0	0	0	0	-435260	110100	0	0	5865370	20100	0	0	0	0	0	0	0	0	0	0	0	0	3720	40100	0	0	0	0	0	0	0	0	0	0	1246520	1100		96	2	01		96	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	2	01	300000	01	1	01		96	2	01	2	01	2	01	2	01	1	01	1	01	4	01	1975	01	1	01	1	01		96	90000	01	34820	01	1	01	1	01	06	06	96		96	4	09	2.5	4618850	5189980	0	0	0	2	01
2018	ES	639	12	01	2018	01	63901	01	63901	01	63902	01	5	01	4417350	10100	4080150	10100	4080150	10100	768663	01	622690	110100	0	0	0	0	0	0	0	0	0	0	15670	110100	291828	110100	0	0	0	0	0	0	0	0	580	110100	0	0	5446030	20100	622690	40100	0	0	0	0	0	0	0	0	0	0	19380	40100	291828	10100	0	0	0	0	0	0	0	0	1028680	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	300000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	2	01	4	01	1997	01	2	01	1	01		96	90000	01	53725	01	1	01	1	01	06	06	96	900	01	3	11	1.8	4417350	4894185	0	0	0	1	01
2018	ES	640	12	01	2018	01	64001	01	64001	01	64002	01	5	01	2011560	10100	2011560	10100	90	10100	535130	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	110100	0	0	2011470	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	200000	01	1	01		96	2	01	1	01	2	01	2	01	3	01	1	01	6	01	1979	01	2	01	1	01		96	80000	01	23056	01	1	01	1	01	06	06	96		96	2	07	1.5	2011560	2546690	0	0	0	1	01
2018	ES	643	12	01	2018	01	64302	01	64302	01	64301	01	5	01	11264660	10100	11264660	10100	11264660	10100	840492	01	0	0	0	0	0	0	0	0	0	0	0	0	37940	110100	17400	110100	0	0	0	0	0	0	0	0	-237930	110100	0	0	17308330	20100	0	0	0	0	0	0	0	0	0	0	0	0	47720	40100	17400	10100	0	0	0	0	0	0	0	0	6043670	1100	3	01	3	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	350000	01	2	01	3	01	2	01	2	01	2	01	2	01	2	01	2	01	6	01	1990	01	2	01	1	01		96	120000	01	26812	01	1	01	1	01	96	96	96	800	01	3	11	2	11264660	12087752	0	0	0	1	01
2018	ES	644	12	01	2018	01	64401	01	64401	01		96	10	01	1014130	10100	0	0	0	0	373528	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1014130	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	01	3	01		96	1	01	1	01	2	01	1	01	1	01	3	01	1	01	1	01	3	01	150000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	4	01	2	01	2012	01	2	01	1	01	23474	01	55000	01	37136	01	1	01	1	01	06	06	96		96	1	05	1	1014130	1387658	0	1	0	1	01
2018	ES	646	12	01	2018	01	64601	01	64601	01		96	5	01	892540	10100	892540	10100	0	0	560840	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	892540	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		96	3	01		96	2	01	1	01	1	01	1	01	1	01	3	01	1	01	3	01	3	01	70000	01	1	01		96	2	01	2	01	2	01	2	01	2	01	1	01	6	01	1996	01	2	01	1	01		96	50000	01	20284	01	1	01	1	01	06	06	96		96	1	06	1	892540	1453380	0	1	0	1	01
2018	ES	647	12	01	2018	01	64702	01	64702	01	64701	01	7	01	2283955	12088	2283955	12088	2283955	12088	486979	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402000	110100	0	0	0	0	0	0	0	0	0	0	0	0	2462690	32088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402000	10100	0	0	0	0	0	0	0	0	178734	1086	2	01	3	01		96	2	01	1	01	2	01	1	01	3	01	1	01	1	01	1	01	3	01	200000	01	1	01	1	01	2	01	2	01	2	01	2	01	4	01	2	01	5	01	2007	01	2	01	1	01		96	40000	01	71896	01	1	01	1	01	06	06	96	650	01	4	14	2.5	2283955	2368934	0	1	0	2	01
2018	ES	648	12	01	2018	01	64801	01	64801	01		96	7	01	624334	12084	0	0	0	0	478036	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123000	110100	0	0	0	0	0	0	0	0	0	0	0	0	628343	32084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123000	10100	0	0	0	0	0	0	0	0	4010	1100	2	01	2	01		96	2	01	1	01	2	01	1	01	1	01	3	01	1	01	3	01	1	01	50000	01	1	01		96	2	01	2	01	2	01	2	01	3	01	2	01	5	01	2002	01	2	01	2	01		96	40000	01	22076	01	1	01	1	01	01	01	06	170	01	5	10	2.6	624334	979370	1	1	1	2	01
2018	ES	649	12	01	2018	01	64901	01	64902	01		96	4	01	2785800	10100	2439250	10100	2439250	10100	596840	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-69820	110100	0	0	3100310	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314510	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	150000	01	2	01		96	2	01	2	01	2	01	2	01	2	01	1	01	6	01	2000	01	2	01	1	01		96	60000	01	10877	01	1	01	1	01	06	06	96		96	2	08	1.5	2785800	3382640	0	0	0	1	01
2018	ES	650	09	01	2018	01	65001	01	65001	01	65002	01	8	01	1702110	10100	1684510	10100	1684510	10100	0	00	0	0	17600	110100	0	0	0	0	0	0	0	0	0	0	0	0	240000	110100	0	0	0	0	0	0	-57520	110100	0	0	1769970	20100	0	0	17600	40100	0	0	0	0	0	0	0	0	0	0	0	0	240000	40100	0	0	0	0	0	0	67860	1100	2	01	2	01		96	2	01	1	01	2	01	1	01	1	01	2	01	1	01	1	01	1	01	160000	01	1	01		96	2	01	1	01	2	01	2	01	3	01	3	01	5	01	2012	01	2	01	2	01	35000	01		96	44010	01	1	01	1	01	01	06	01		96	6	13	2.7	1702110	1702110	1	1	1	2	01
2018	ES	651	09	01	2018	01	65102	01	65101	01	65102	01	15	01	2489210	10100	1755640	10100	1755640	10100	526579	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310565	110100	0	0	0	0	0	0	0	0	-48930	110100	0	0	2698030	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310565	10100	0	0	0	0	0	0	0	0	208820	1100	2	01	3	01		96	2	01	2	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	160000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	2	01	6	01	2006	01	1	01	2	01		96	50000	01	47057	01	1	01	1	01	06	06	06	500	01	5	13	2.6	2489210	2705223	0	1	1	2	01
2018	ES	652	09	01	2018	01	65201	01	65201	01		96	10	01	1699420	10100	1699420	10100	1699420	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18290	110100	0	0	2107400	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	407980	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	4	01	150000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	3	01	3	01	2014	01	2	01	1	01	30000	01		96	41843	01	1	01	1	01	96	96	96		96	1	02	1	1699420	1699420	0	0	0	1	01
2018	ES	653	09	01	2018	01	65301	01	65301	01	65302	01	9	01	1839190	10100	1749190	10100	1749190	10100	0	00	0	0	0	0	0	0	0	0	252000	110100	0	0	0	0	0	0	0	0	0	0	252000	110100	252000	110100	-66520	110100	0	0	2213550	20100	0	0	0	0	0	0	0	0	252000	10100	0	0	0	0	0	0	0	0	0	0	252000	10100	252000	10100	122360	1100	1	01	3	01		96	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	170000	01	1	01		96	2	01	2	01	1	01	2	01	4	01	3	01	3	01	2015	01	1	01	2	01	41000	01		96	54843	01	1	01	1	01	01	01	06		96	4	12	2.3	1839190	1839190	1	1	1	2	01
